project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	issues
jbn	69768	dbgi_001258	canonical	dbgi_001258		Parietaria_officinalis_L		Parietaria_officinalis_L	sample_name	resolved_from_primary_taxon_field	sample_name			6.934143	46.999622	looks_swapped_ch_lat_lon	missing_date
jbn	69769	dbgi_001282	canonical	dbgi_001282		unknown		unknown	sample_name	resolved_from_primary_taxon_field	sample_name			6.9341345	46.999626	looks_swapped_ch_lat_lon	missing_date
jbn	69770	dbgi_001310	canonical	dbgi_001310		Bryonia_dioica_Jacq		Bryonia_dioica_Jacq	sample_name	resolved_from_primary_taxon_field	sample_name			6.9341235	46.999638	looks_swapped_ch_lat_lon	missing_date
jbn	69771	dbgi_001944	canonical	dbgi_001944		Althaea_officinalis_L		Althaea_officinalis_L	sample_name	resolved_from_primary_taxon_field	sample_name			6.9340234	46.99957	looks_swapped_ch_lat_lon	missing_date
jbn	69772	dbgi_001969	canonical	dbgi_001969		Geranium		Geranium	sample_name	resolved_from_primary_taxon_field	sample_name			6.9339976	46.99959	looks_swapped_ch_lat_lon	missing_date
jbn	69773	dbgi_002000	canonical	dbgi_002000		unknown		unknown	sample_name	resolved_from_primary_taxon_field	sample_name			6.9340053	46.9996	looks_swapped_ch_lat_lon	missing_date
jbn	69774	dbgi_001979	canonical	dbgi_001979		Alyssum_montanum_L		Alyssum_montanum_L	sample_name	resolved_from_primary_taxon_field	sample_name			6.934015	46.999596	looks_swapped_ch_lat_lon	missing_date
jbn	76470	dbgi_009230	canonical	dbgi_009230				Plantago lanceolata	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20250825141009	6.934918	47.000263	looks_swapped_ch_lat_lon	missing_primary_taxon_name_recovered_from_fallback
jbn	76474	dbgi_009095	canonical	dbgi_009095				Arrhenatherum elatius	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20250825144706	6.9364605	47.000534	looks_swapped_ch_lat_lon	missing_primary_taxon_name_recovered_from_fallback
jbn	76475	dbgi_009341	canonical	dbgi_009341				Acer campestre	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20250825145212	6.9371934	47.0008	looks_swapped_ch_lat_lon	missing_primary_taxon_name_recovered_from_fallback
