project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issue
kew-botanical-gardens	74889	dbgi_011013	canonical	dbgi_011013	Nothoscordum montevidense subsp. minarum			20250924114204	-0.28973815	51.48185	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74890	dbgi_011007	canonical	dbgi_011007	Rhodophiala bifida			20250924114451	-0.28974938	51.481834	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74891	dbgi_010978	canonical	dbgi_010978	Haplopappus chrysanthemifolius			20250924114924	-0.28972232	51.481857	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74892	dbgi_011021	canonical	dbgi_011021	Sisyrinchium macrocarpum			20250924115208	-0.28972736	51.481834	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74893	dbgi_010823	canonical	dbgi_010823	Fascicularia bicolor			20250924115538	-0.28974432	51.48182	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74894	dbgi_010973	canonical	dbgi_010973	Azorella trifuscata			20250924120030	-0.28974673	51.481808	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74895	dbgi_010989	canonical	dbgi_010989	Haplopappus chrysanthemifolius			20250924111123	-0.28974023	51.481888	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74896	dbgi_010804	canonical	dbgi_010804	Sisyrinchium palmifolium			20250924112125	-0.28975907	51.481865	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74897	dbgi_010925	canonical	dbgi_010925	Puya alpestris			20250924113038	-0.28976148	51.48183	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74898	dbgi_010884	canonical	dbgi_010884	Colletia ulicina			20250924113740	-0.28976065	51.481857	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74899	dbgi_011012	canonical	dbgi_011012	Colletia ulicina			20250924114544	-0.2898126	51.481846	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74900	dbgi_010920	canonical	dbgi_010920	Berberis buxifolia			20250924115650	-0.28980127	51.48186	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74901	dbgi_010805	canonical	dbgi_010805	Allium stellatum			20250924100039	-0.28974602	51.482037	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74902	dbgi_010952	canonical	dbgi_010952	Calceolaria thyrsiflora			20250924100544	-0.2897661	51.482018	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74903	dbgi_010572	canonical	dbgi_010572	Nothoscordum hirtellum			20250924101402	-0.28977838	51.482006	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74904	dbgi_010652	canonical	dbgi_010652	Haplopappus glutinosus			20250924102854	-0.28985325	51.48192	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74905	dbgi_010814	canonical	dbgi_010814	Haplopappus glutinosus			20250924103404	-0.28985325	51.48192	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74906	dbgi_010701	canonical	dbgi_010701	Fabiana imbricata			20250924103941	-0.28984433	51.48191	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74907	dbgi_010899	canonical	dbgi_010899	Fuchsia magellanica			20250924104805	-0.289829	51.481876	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74908	dbgi_010924	canonical	dbgi_010924	Fuchsia magellanica			20250924105250	-0.28982872	51.481876	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74909	dbgi_010692	canonical	dbgi_010692	Fascicularia bicolor			20250924105830	-0.28984007	51.481846	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74910	dbgi_010819	canonical	dbgi_010819	Libertia formosa			20250924110242	-0.28985354	51.481823	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74911	dbgi_010919	canonical	dbgi_010919	Acaena macrostemon			20250924111732	-0.28984633	51.481777	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74912	dbgi_010808	canonical	dbgi_010808	Rhodophiala bifida			20250924112322	-0.28985402	51.48174	out_of_ch_range	coordinates_out_of_ch_range
kew-botanical-gardens	74913	dbgi_011017	canonical	dbgi_011017	Hypoxis decumbens			20250924112724	-0.28993437	51.4817	out_of_ch_range	coordinates_out_of_ch_range
