project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
bioblitz_vinesch	67642	vine_000372	canonical		Lepidoptera			20240608121147	7.8748493	46.261528	looks_swapped_ch_lat_lon	true	true	true	true	vine_000372	vine_000372_01	has_ms
bioblitz_vinesch	67643	vine_000177	canonical		Insecta			20240608123637	7.874565	46.261593	looks_swapped_ch_lat_lon	true	true	true	true	vine_000177	vine_000177_01	has_ms
bioblitz_vinesch	67644	vine_000234	canonical		Poaceae			20240608124125	7.874591	46.261578	looks_swapped_ch_lat_lon	true	true	true	true	vine_000234	vine_000234_01	has_ms
bioblitz_vinesch	67645	vine_000256	canonical		Coleoptera			20240608124559	7.8745804	46.261566	looks_swapped_ch_lat_lon	true	true	true	true	vine_000256	vine_000256_01	has_ms
bioblitz_vinesch	67646	vine_000244	canonical		Heteroptera			20240608125029	7.8745866	46.261555	looks_swapped_ch_lat_lon	true	true	true	true	vine_000244	vine_000244_01	has_ms
bioblitz_vinesch	67647	vine_000170	canonical		Angiospermae			20240608125414	7.8745875	46.261593	looks_swapped_ch_lat_lon	true	true	true	true	vine_000170	vine_000170_01	has_ms
bioblitz_vinesch	67648	vine_000473	canonical		Saponaria ocymoides			20240608122016	7.874591	46.261475	looks_swapped_ch_lat_lon	true	true	true	true	vine_000473	vine_000473_01	has_ms
bioblitz_vinesch	67649	vine_000467	canonical		Insecta			20240608123122	7.874572	46.261482	looks_swapped_ch_lat_lon	true	true	true	true	vine_000467	vine_000467_01	has_ms
bioblitz_vinesch	67650	vine_000469	canonical		Lactuca perennis			20240608123535	7.874572	46.261482	looks_swapped_ch_lat_lon	true	true	true	true	vine_000469	vine_000469_01	has_ms
bioblitz_vinesch	67651	vine_000465	canonical		Veronica persica			20240608124209	7.8745785	46.26149	looks_swapped_ch_lat_lon	true	true	true	true	vine_000465	vine_000465_01	has_ms
bioblitz_vinesch	67652	vine_000475	canonical		Linaria angustissima			20240608124704	7.8745785	46.26149	looks_swapped_ch_lat_lon	true	true	true	true	vine_000475	vine_000475_01	has_ms
bioblitz_vinesch	67653	vine_000462	canonical		Insecta			20240608125421	7.8745785	46.26149	looks_swapped_ch_lat_lon	true	true	true	true	vine_000462	vine_000462_01	has_ms
bioblitz_vinesch	67654	vine_000466	canonical		Trifolium pratense			20240608130343	7.8745785	46.26149	looks_swapped_ch_lat_lon	true	true	true	true	vine_000466	vine_000466_01	has_ms
bioblitz_vinesch	67655	vine_000480	canonical		Insecta			20240608130833	7.874593	46.261505	looks_swapped_ch_lat_lon	true	true	true	true	vine_000480	vine_000480_01	has_ms
bioblitz_vinesch	67656	vine_000224	canonical		Bryophyta			20240608130120	7.8744693	46.261494	looks_swapped_ch_lat_lon	true	true	true	true	vine_000224	vine_000224_01	has_ms
bioblitz_vinesch	67657	vine_000227	canonical		Angiospermae			20240608130538	7.874482	46.26149	looks_swapped_ch_lat_lon	true	false	false	false	vine_000227		not_extracted
bioblitz_vinesch	67658	vine_000196	canonical		Bryophyta			20240608130855	7.8744597	46.261494	looks_swapped_ch_lat_lon	true	true	true	true	vine_000196	vine_000196_01	has_ms
bioblitz_vinesch	67659	vine_000241	canonical		Bryophyta			20240608131318	7.874471	46.261494	looks_swapped_ch_lat_lon	true	true	true	true	vine_000241	vine_000241_01	has_ms
bioblitz_vinesch	67660	vine_000219	canonical		Angiospermae			20240608131704	7.8744664	46.261486	looks_swapped_ch_lat_lon	true	true	true	true	vine_000219	vine_000219_01	has_ms
bioblitz_vinesch	67661	vine_000367	canonical		Plantae			20240608132118	7.874459	46.261486	looks_swapped_ch_lat_lon	true	true	true	true	vine_000367	vine_000367_01	has_ms
bioblitz_vinesch	67662	vine_000254	canonical		Convolvulus arvensis			20240608115323	7.874411	46.261658	looks_swapped_ch_lat_lon	true	true	true	true	vine_000254	vine_000254_01	has_ms
bioblitz_vinesch	67663	vine_000395	canonical		Juglans regia			20240608120203	7.8744683	46.26164	looks_swapped_ch_lat_lon	true	true	true	true	vine_000395	vine_000395_01	has_ms
