project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbc	70462	dbgi_008823	canonical	dbgi_008823	Carex halleriana			Carex halleriana	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520175810	7.112197	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008823		not_extracted
jbc	70463	dbgi_008635	canonical	dbgi_008635	Hippocrepis comosa			Hippocrepis comosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520180112	7.112159	46.03258	looks_swapped_ch_lat_lon	true	true	false	true	dbgi_008635	dbgi_008635_01	no_aliquot;has_ms
jbc	70464	dbgi_008575	canonical	dbgi_008575	Daphne cneorum			Daphne cneorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520180323	7.1121254	46.03259	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008575		not_extracted
jbc	70465	dbgi_008538	canonical	dbgi_008538	Penstemon fruticosus			Penstemon fruticosus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520164017	7.112357	46.032604	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008538		not_extracted
jbc	70466	dbgi_007069	canonical	dbgi_007069	Genista sagittalis			Genista sagittalis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520164759	7.112323	46.032597	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_007069		not_extracted
jbc	70467	dbgi_008537	canonical	dbgi_008537	Carolina acanthifolia			Carolina acanthifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520165231	7.1123214	46.032608	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008537		not_extracted
jbc	70468	dbgi_008776	canonical	dbgi_008776	Senecio jacobaea			Senecio jacobaea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520165737	7.1122913	46.032604	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008776		not_extracted
jbc	70469	dbgi_008787	canonical	dbgi_008787	Bergenia pacifica			Bergenia pacifica	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520170341	7.1123137	46.03257	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008787		not_extracted
jbc	70470	dbgi_008742	canonical	dbgi_008742	Erica herbacea			Erica herbacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520170822	7.112343	46.03257	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008742		not_extracted
jbc	70471	dbgi_008828	canonical	dbgi_008828	Adonis vernalis			Adonis vernalis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520171328	7.112339	46.032555	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008828	dbgi_008828_01	no_aliquot;no_ms
jbc	70472	dbgi_008760	canonical	dbgi_008760	Potentilla atrosanguinea			Potentilla atrosanguinea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520171656	7.112337	46.032547	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008760		not_extracted
jbc	70473	dbgi_008813	canonical	dbgi_008813	Convallaria majalis			Convallaria majalis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520172129	7.1123343	46.032543	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_008813		not_extracted
jbc	70474	dbgi_008712	canonical	dbgi_008712	Pinus mugo			Pinus mugo	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250520172710	7.112333	46.032547	looks_swapped_ch_lat_lon	true	true	false	false	dbgi_008712	dbgi_008712_01	no_aliquot;no_ms
