project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
jbuf	65641	dbgi_003140	canonical	dbgi_003140	Papaver somniferum L.			Papaver somniferum L.	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625134025	7.1564956	46.792496	looks_swapped_ch_lat_lon	46.792496	7.1564956	coordinates_look_swapped_ch_lat_lon
jbuf	65642	dbgi_003198	canonical	dbgi_003198	Corydalis flexuosa Franch.			Corydalis flexuosa Franch.	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625135055	7.1564803	46.79245	looks_swapped_ch_lat_lon	46.79245	7.1564803	coordinates_look_swapped_ch_lat_lon
jbuf	65643	dbgi_003179	canonical	dbgi_003179	Lamprocapnos spectabilis (L.) Fukuhara			Lamprocapnos spectabilis (L.) Fukuhara	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625140019	7.156495	46.792465	looks_swapped_ch_lat_lon	46.792465	7.156495	coordinates_look_swapped_ch_lat_lon
jbuf	65644	dbgi_003187	canonical	dbgi_003187	Glaucium flavum Crantz			Glaucium flavum Crantz	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625140737	7.156496	46.792477	looks_swapped_ch_lat_lon	46.792477	7.156496	coordinates_look_swapped_ch_lat_lon
jbuf	65645	dbgi_003164	canonical	dbgi_003164	Glaucium flavum Crantz			Glaucium flavum Crantz	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625141250	7.1564975	46.79247	looks_swapped_ch_lat_lon	46.79247	7.1564975	coordinates_look_swapped_ch_lat_lon
jbuf	65646	dbgi_003154	canonical	dbgi_003154	Datura stramonium L. var. stramonium			Datura stramonium L. var. stramonium	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625141826	7.156672	46.792538	looks_swapped_ch_lat_lon	46.792538	7.156672	coordinates_look_swapped_ch_lat_lon
jbuf	65647	dbgi_003151	canonical	dbgi_003151	Lycopersicon esculentum Mill.			Lycopersicon esculentum Mill.	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240625142356	7.1565866	46.79255	looks_swapped_ch_lat_lon	46.79255	7.1565866	coordinates_look_swapped_ch_lat_lon
jbuf	65648	dbgi_003118	canonical	dbgi_003118		Clematis alpina (L.) Mill.		Clematis alpina (L.) Mill.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564703	46.79277	looks_swapped_ch_lat_lon	46.79277	7.1564703	coordinates_look_swapped_ch_lat_lon
jbuf	65649	dbgi_003082	canonical	dbgi_003082		Rhododendron hirsutum L.		Rhododendron hirsutum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564717	46.79278	looks_swapped_ch_lat_lon	46.79278	7.1564717	coordinates_look_swapped_ch_lat_lon
jbuf	65650	dbgi_003141	canonical	dbgi_003141		Ruscus aculeatus L.		Ruscus aculeatus L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156466	46.792767	looks_swapped_ch_lat_lon	46.792767	7.156466	coordinates_look_swapped_ch_lat_lon
jbuf	65651	dbgi_003137	canonical	dbgi_003137		Polygonatum multiflorum (L.) All.		Polygonatum multiflorum (L.) All.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564655	46.792767	looks_swapped_ch_lat_lon	46.792767	7.1564655	coordinates_look_swapped_ch_lat_lon
jbuf	65652	dbgi_003182	canonical	dbgi_003182		Ranunculus lanuginosus L.		Ranunculus lanuginosus L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564717	46.792767	looks_swapped_ch_lat_lon	46.792767	7.1564717	coordinates_look_swapped_ch_lat_lon
jbuf	65653	dbgi_003106	canonical	dbgi_003106		Orobanche hederae Duby		Orobanche hederae Duby	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564736	46.792767	looks_swapped_ch_lat_lon	46.792767	7.1564736	coordinates_look_swapped_ch_lat_lon
jbuf	65654	dbgi_003145	canonical	dbgi_003145		Rosa pendulina L.		Rosa pendulina L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564674	46.792732	looks_swapped_ch_lat_lon	46.792732	7.1564674	coordinates_look_swapped_ch_lat_lon
jbuf	65655	dbgi_003172	canonical	dbgi_003172		Lonicera nigra L.		Lonicera nigra L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564393	46.79279	looks_swapped_ch_lat_lon	46.79279	7.1564393	coordinates_look_swapped_ch_lat_lon
jbuf	65656	dbgi_003199	canonical	dbgi_003199		Luzula sylvatica Gaudin		Luzula sylvatica Gaudin	sample_name	resolved_from_primary_taxon_field	sample_name			7.156448	46.79283	looks_swapped_ch_lat_lon	46.79283	7.156448	coordinates_look_swapped_ch_lat_lon
jbuf	65657	dbgi_003205	canonical	dbgi_003205		Cardamine trifolia L.		Cardamine trifolia L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156512	46.792824	looks_swapped_ch_lat_lon	46.792824	7.156512	coordinates_look_swapped_ch_lat_lon
jbuf	65658	dbgi_003222	canonical	dbgi_003222		Cardamine trifolia L.		Cardamine trifolia L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156488	46.792892	looks_swapped_ch_lat_lon	46.792892	7.156488	coordinates_look_swapped_ch_lat_lon
jbuf	65659	dbgi_003099	canonical	dbgi_003099		Alchemilla fissa Gnther et Schummel		Alchemilla fissa Gnther et Schummel	sample_name	resolved_from_primary_taxon_field	sample_name			7.15648	46.792854	looks_swapped_ch_lat_lon	46.792854	7.15648	coordinates_look_swapped_ch_lat_lon
jbuf	65660	dbgi_003216	canonical	dbgi_003216		Alchemilla fissa Gnther et Schummel		Alchemilla fissa Gnther et Schummel	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564727	46.792862	looks_swapped_ch_lat_lon	46.792862	7.1564727	coordinates_look_swapped_ch_lat_lon
jbuf	65661	dbgi_003203	canonical	dbgi_003203		Hypericum maculatum Crantz subsp. maculatum		Hypericum maculatum Crantz subsp. maculatum	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565213	46.7928	looks_swapped_ch_lat_lon	46.7928	7.1565213	coordinates_look_swapped_ch_lat_lon
jbuf	65662	dbgi_003081	canonical	dbgi_003081		Meconopsis cambrica (L.) Vig.		Meconopsis cambrica (L.) Vig.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565127	46.792797	looks_swapped_ch_lat_lon	46.792797	7.1565127	coordinates_look_swapped_ch_lat_lon
jbuf	65663	dbgi_003088	canonical	dbgi_003088		Anemone ranunculoides L.		Anemone ranunculoides L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156516	46.792793	looks_swapped_ch_lat_lon	46.792793	7.156516	coordinates_look_swapped_ch_lat_lon
jbuf	65664	dbgi_003160	canonical	dbgi_003160		Pinus cembra L.		Pinus cembra L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564445	46.79274	looks_swapped_ch_lat_lon	46.79274	7.1564445	coordinates_look_swapped_ch_lat_lon
jbuf	65665	dbgi_003076	canonical	dbgi_003076		aaunknown		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Poa remota		7.1565332	46.792805	looks_swapped_ch_lat_lon	46.792805	7.1565332	coordinates_look_swapped_ch_lat_lon
jbuf	65666	dbgi_003105	canonical	dbgi_003105		Silene dioica (L.) Clairv.		Silene dioica (L.) Clairv.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156533	46.79281	looks_swapped_ch_lat_lon	46.79281	7.156533	coordinates_look_swapped_ch_lat_lon
jbuf	65667	dbgi_003127	canonical	dbgi_003127		Achillea macrophylla L.		Achillea macrophylla L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564927	46.79281	looks_swapped_ch_lat_lon	46.79281	7.1564927	coordinates_look_swapped_ch_lat_lon
jbuf	65668	dbgi_003107	canonical	dbgi_003107		Stachys officinalis (L.) Trevis. s. l.		Stachys officinalis (L.) Trevis. s. l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565337	46.792828	looks_swapped_ch_lat_lon	46.792828	7.1565337	coordinates_look_swapped_ch_lat_lon
jbuf	65669	dbgi_003072	canonical	dbgi_003072		Silene viscaria (L.) Borkh.		Silene viscaria (L.) Borkh.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565065	46.79273	looks_swapped_ch_lat_lon	46.79273	7.1565065	coordinates_look_swapped_ch_lat_lon
jbuf	65670	dbgi_003158	canonical	dbgi_003158		Centaurea montana L.		Centaurea montana L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565065	46.79273	looks_swapped_ch_lat_lon	46.79273	7.1565065	coordinates_look_swapped_ch_lat_lon
jbuf	65671	dbgi_003090	canonical	dbgi_003090		Larix decidua L.		Larix decidua L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565375	46.79275	looks_swapped_ch_lat_lon	46.79275	7.1565375	coordinates_look_swapped_ch_lat_lon
jbuf	65672	dbgi_003218	canonical	dbgi_003218		aaunknown		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Veronica austriaca L.		7.1565285	46.792744	looks_swapped_ch_lat_lon	46.792744	7.1565285	coordinates_look_swapped_ch_lat_lon
jbuf	65673	dbgi_003128	canonical	dbgi_003128		Helianthemum nummularium subsp. obscurum (Celak.) Holub		Helianthemum nummularium subsp. obscurum (Celak.) Holub	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=Helianthemum nummularium subsp. obscurum (Celak.) Holub;name_proposition=Veronica austriaca L.		7.1563687	46.792686	looks_swapped_ch_lat_lon	46.792686	7.1563687	coordinates_look_swapped_ch_lat_lon
jbuf	65674	dbgi_003085	canonical	dbgi_003085		Asplenium trichomanes L.		Asplenium trichomanes L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1563873	46.792683	looks_swapped_ch_lat_lon	46.792683	7.1563873	coordinates_look_swapped_ch_lat_lon
jbuf	65675	dbgi_003219	canonical	dbgi_003219		Stachys recta L. subsp. recta		Stachys recta L. subsp. recta	sample_name	resolved_from_primary_taxon_field	sample_name			7.156426	46.792706	looks_swapped_ch_lat_lon	46.792706	7.156426	coordinates_look_swapped_ch_lat_lon
jbuf	65676	dbgi_003146	canonical	dbgi_003146		Stachys alpina L.		Stachys alpina L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565247	46.79281	looks_swapped_ch_lat_lon	46.79281	7.1565247	coordinates_look_swapped_ch_lat_lon
jbuf	65677	dbgi_003168	canonical	dbgi_003168		Polygonatum multiflorum (L.) All.		Polygonatum multiflorum (L.) All.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565723	46.79274	looks_swapped_ch_lat_lon	46.79274	7.1565723	coordinates_look_swapped_ch_lat_lon
jbuf	65678	dbgi_001126	canonical	dbgi_001126		Aconitum vulparia aggr.		Aconitum vulparia aggr.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564517	46.79245	looks_swapped_ch_lat_lon	46.79245	7.1564517	coordinates_look_swapped_ch_lat_lon
jbuf	65679	dbgi_001123	canonical	dbgi_001123		Aconitum variegatum L.		Aconitum variegatum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564527	46.792458	looks_swapped_ch_lat_lon	46.792458	7.1564527	coordinates_look_swapped_ch_lat_lon
jbuf	65680	dbgi_001135	canonical	dbgi_001135		Aconitum forrestii Stapf		Aconitum forrestii Stapf	sample_name	resolved_from_primary_taxon_field	sample_name			7.156461	46.792454	looks_swapped_ch_lat_lon	46.792454	7.156461	coordinates_look_swapped_ch_lat_lon
jbuf	65681	dbgi_001118	canonical	dbgi_001118		Aconitum carmichaelii Debeaux		Aconitum carmichaelii Debeaux	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564655	46.79246	looks_swapped_ch_lat_lon	46.79246	7.1564655	coordinates_look_swapped_ch_lat_lon
jbuf	65682	dbgi_001128	canonical	dbgi_001128		Delphinium elatum L.		Delphinium elatum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156454	46.792473	looks_swapped_ch_lat_lon	46.792473	7.156454	coordinates_look_swapped_ch_lat_lon
jbuf	65683	dbgi_001114	canonical	dbgi_001114		Delphinium caucasicum C.A.Mey		Delphinium caucasicum C.A.Mey	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564636	46.792473	looks_swapped_ch_lat_lon	46.792473	7.1564636	coordinates_look_swapped_ch_lat_lon
jbuf	65684	dbgi_000911	canonical	dbgi_000911		Ranunculus auricomus aggr.		Ranunculus auricomus aggr.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565013	46.792347	looks_swapped_ch_lat_lon	46.792347	7.1565013	coordinates_look_swapped_ch_lat_lon
jbuf	65685	dbgi_001052	canonical	dbgi_001052		Ranunculus acris subsp. friesianus (Jord.) Syme		Ranunculus acris subsp. friesianus (Jord.) Syme	sample_name	resolved_from_primary_taxon_field	sample_name			7.1564984	46.792366	looks_swapped_ch_lat_lon	46.792366	7.1564984	coordinates_look_swapped_ch_lat_lon
jbuf	65686	dbgi_001133	canonical	dbgi_001133		Ranunculus aconitifolius L.		Ranunculus aconitifolius L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565094	46.79235	looks_swapped_ch_lat_lon	46.79235	7.1565094	coordinates_look_swapped_ch_lat_lon
jbuf	65687	dbgi_001124	canonical	dbgi_001124		Ranunculus repens L.		Ranunculus repens L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565065	46.79234	looks_swapped_ch_lat_lon	46.79234	7.1565065	coordinates_look_swapped_ch_lat_lon
jbuf	65688	dbgi_001130	canonical	dbgi_001130		Ranunculus gramineus L.		Ranunculus gramineus L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.15651	46.792336	looks_swapped_ch_lat_lon	46.792336	7.15651	coordinates_look_swapped_ch_lat_lon
jbuf	65689	dbgi_001005	canonical	dbgi_001005		Ranunculus arvensis L.		Ranunculus arvensis L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156512	46.79233	looks_swapped_ch_lat_lon	46.79233	7.156512	coordinates_look_swapped_ch_lat_lon
jbuf	65690	dbgi_001131	canonical	dbgi_001131		Ranunculus muricatus L.		Ranunculus muricatus L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565156	46.792324	looks_swapped_ch_lat_lon	46.792324	7.1565156	coordinates_look_swapped_ch_lat_lon
jbuf	65691	dbgi_001137	canonical	dbgi_001137		Aconitum napellus L. s.l.		Aconitum napellus L. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566734	46.79298	looks_swapped_ch_lat_lon	46.79298	7.1566734	coordinates_look_swapped_ch_lat_lon
jbuf	65692	dbgi_001165	canonical	dbgi_001165		Bouteloua curtipendula (Michx.) Torr.		Bouteloua curtipendula (Michx.) Torr.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566358	46.7923	looks_swapped_ch_lat_lon	46.7923	7.1566358	coordinates_look_swapped_ch_lat_lon
jbuf	65693	dbgi_000960	canonical	dbgi_000960		Arundo donax L.		Arundo donax L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566215	46.79231	looks_swapped_ch_lat_lon	46.79231	7.1566215	coordinates_look_swapped_ch_lat_lon
jbuf	65694	dbgi_000975	canonical	dbgi_000975		Bromus hordeaceus L. s.l.		Bromus hordeaceus L. s.l.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156607	46.79234	looks_swapped_ch_lat_lon	46.79234	7.156607	coordinates_look_swapped_ch_lat_lon
jbuf	65695	dbgi_001047	canonical	dbgi_001047		Bromus sterilis L.		Bromus sterilis L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565943	46.79234	looks_swapped_ch_lat_lon	46.79234	7.1565943	coordinates_look_swapped_ch_lat_lon
jbuf	65696	dbgi_001129	canonical	dbgi_001129		Melica altissima L.		Melica altissima L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156592	46.79236	looks_swapped_ch_lat_lon	46.79236	7.156592	coordinates_look_swapped_ch_lat_lon
jbuf	65697	dbgi_001113	canonical	dbgi_001113		Elymus caninus (L.) L.		Elymus caninus (L.) L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156578	46.792362	looks_swapped_ch_lat_lon	46.792362	7.156578	coordinates_look_swapped_ch_lat_lon
jbuf	65698	dbgi_001042	canonical	dbgi_001042		Avena sativa L.		Avena sativa L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565685	46.792374	looks_swapped_ch_lat_lon	46.792374	7.1565685	coordinates_look_swapped_ch_lat_lon
jbuf	65699	dbgi_001055	canonical	dbgi_001055		Avena nuda L.		Avena nuda L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1565666	46.792377	looks_swapped_ch_lat_lon	46.792377	7.1565666	coordinates_look_swapped_ch_lat_lon
jbuf	65700	dbgi_001155	canonical	dbgi_001155		Avena fatua L.		Avena fatua L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.156564	46.79238	looks_swapped_ch_lat_lon	46.79238	7.156564	coordinates_look_swapped_ch_lat_lon
jbuf	65701	dbgi_001006	canonical	dbgi_001006		Panicum virgatum L.		Panicum virgatum L.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1567116	46.79224	looks_swapped_ch_lat_lon	46.79224	7.1567116	coordinates_look_swapped_ch_lat_lon
jbuf	65702	dbgi_001154	canonical	dbgi_001154		Pennisetum glaucum (L.) R. Br.		Pennisetum glaucum (L.) R. Br.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566987	46.79224	looks_swapped_ch_lat_lon	46.79224	7.1566987	coordinates_look_swapped_ch_lat_lon
jbuf	65703	dbgi_001167	canonical	dbgi_001167		Zea mexicana (Schrad.) Post et Kuntze subsp. mexicana		Zea mexicana (Schrad.) Post et Kuntze subsp. mexicana	sample_name	resolved_from_primary_taxon_field	sample_name			7.156693	46.792244	looks_swapped_ch_lat_lon	46.792244	7.156693	coordinates_look_swapped_ch_lat_lon
jbuf	65704	dbgi_001172	canonical	dbgi_001172		Zea mays L. convar. mays 'Mergoscia'		Zea mays L. convar. mays 'Mergoscia'	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566873	46.792248	looks_swapped_ch_lat_lon	46.792248	7.1566873	coordinates_look_swapped_ch_lat_lon
jbuf	65705	dbgi_001170	canonical	dbgi_001170		Zea mays convar. microsperma Koern.		Zea mays convar. microsperma Koern.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566825	46.792248	looks_swapped_ch_lat_lon	46.792248	7.1566825	coordinates_look_swapped_ch_lat_lon
jbuf	65706	dbgi_001168	canonical	dbgi_001168		Zea mays convar. saccharata Krn.		Zea mays convar. saccharata Krn.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566787	46.79225	looks_swapped_ch_lat_lon	46.79225	7.1566787	coordinates_look_swapped_ch_lat_lon
jbuf	65707	dbgi_000545	canonical	dbgi_000545		Sorghum saccharatum convar. technicum (Koern.) Tzvelev		Sorghum saccharatum convar. technicum (Koern.) Tzvelev	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566744	46.792255	looks_swapped_ch_lat_lon	46.792255	7.1566744	coordinates_look_swapped_ch_lat_lon
jbuf	65708	dbgi_001164	canonical	dbgi_001164		Echinochloa crus-galli (L.) P. Beauv.		Echinochloa crus-galli (L.) P. Beauv.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566696	46.79226	looks_swapped_ch_lat_lon	46.79226	7.1566696	coordinates_look_swapped_ch_lat_lon
jbuf	65709	dbgi_001180	canonical	dbgi_001180		Digitaria sanguinalis (L.) Scop.		Digitaria sanguinalis (L.) Scop.	sample_name	resolved_from_primary_taxon_field	sample_name			7.1566763	46.792263	looks_swapped_ch_lat_lon	46.792263	7.1566763	coordinates_look_swapped_ch_lat_lon
