project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	issues
droguier_jbn	74701	drog_000150	canonical					Arnica montana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121140236			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74702	drog_000174	canonical					Arnica montana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121140356			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74703	drog_000208	canonical					Arnica montana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121140520			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74704	drog_000182	canonical					Arnica montana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260121140906			missing	missing_primary_taxon_name_recovered_from_fallback
droguier_jbn	74705	drog_000297	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121141318			missing	taxon_unified_conflict
droguier_jbn	74706	drog_000138	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121141709			missing	taxon_unified_conflict
droguier_jbn	74707	drog_000171	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121141845			missing	taxon_unified_conflict
droguier_jbn	74708	drog_000113	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121142001			missing	taxon_unified_conflict
droguier_jbn	74709	drog_000272	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121142120			missing	taxon_unified_conflict
droguier_jbn	74710	drog_000258	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121142248			missing	taxon_unified_conflict
droguier_jbn	74711	drog_000281	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121142424			missing	taxon_unified_conflict
droguier_jbn	74712	drog_000248	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121143240			missing	taxon_unified_conflict
droguier_jbn	74713	drog_000261	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121143357			missing	taxon_unified_conflict
droguier_jbn	74714	drog_000276	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121143514			missing	taxon_unified_conflict
droguier_jbn	74715	drog_000216	canonical		Foeniculum_vulgare_MilL			Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Foeniculum_vulgare_MilL;name_proposition=Arnica montana	20260121143631			missing	taxon_unified_conflict
