project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbn-new	75520	dbgi_011212	canonical	dbgi_011212	Cistus laurifolius L		Cistus laurifolius L	Cistus laurifolius L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Cistus laurifolius L;taxon_name=Cistus laurifolius L;MatchedCanonical=Cistus laurifolius	20260624075329	6.934581	46.9998	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75521	dbgi_010646	canonical	dbgi_010646	Thalictrum speciosissimum		Thalictrum speciosissimum	Thalictrum speciosissimum	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624080546	6.9346237	46.999847	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75522	dbgi_011261	canonical	dbgi_011261	Gypsophila altissima		Gypsophila altissima	Gypsophila altissima	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624081702	6.9346247	46.99985	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75523	dbgi_011252	canonical	dbgi_011252	Paeonia broteri		Paeonia broteri	Paeonia broteri	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624082551	6.9346137	46.99986	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75524	dbgi_011203	canonical	dbgi_011203	Erodium manescavi Coss		Erodium manescavi Coss	Erodium manescavi Coss	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Erodium manescavi Coss;taxon_name=Erodium manescavi Coss;MatchedCanonical=Erodium manescavi	20260624083944	6.9346232	46.99987	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75525	dbgi_011082	canonical	dbgi_011082	Erodium manescavi Coss		Erodium manescavi Coss	Erodium manescavi Coss	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Erodium manescavi Coss;taxon_name=Erodium manescavi Coss;MatchedCanonical=Erodium manescavi	20260624084229	6.9346232	46.99987	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75526	dbgi_011124	canonical	dbgi_011124	Juniperus communis subsp nana Syme		Juniperus communis subsp nana Syme	Juniperus communis subsp nana Syme	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Juniperus communis subsp nana Syme;taxon_name=Juniperus communis subsp nana Syme;MatchedCanonical=Juniperus communis subsp. nana	20260624084748	6.9346223	46.999874	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75527	dbgi_011149	canonical	dbgi_011149	Catananche caerulea L		Catananche caerulea L	Catananche caerulea L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Catananche caerulea L;taxon_name=Catananche caerulea L;MatchedCanonical=Catananche caerulea	20260624085003	6.9346223	46.999874	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75528	dbgi_011221	canonical	dbgi_011221	Catananche caerulea L		Catananche caerulea L	Catananche caerulea L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Catananche caerulea L;taxon_name=Catananche caerulea L;MatchedCanonical=Catananche caerulea	20260624085239	6.9346223	46.999874	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75529	dbgi_011387	canonical	dbgi_011387	Coristospermum lucidum		Coristospermum lucidum	Coristospermum lucidum	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624090231	6.934627	46.99989	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75530	dbgi_011202	canonical	dbgi_011202	Coristospermum lucidum		Coristospermum lucidum	Coristospermum lucidum	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624092520	6.9346266	46.99989	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75531	dbgi_010618	canonical	dbgi_010618	Vella spinosa Boiss		Vella spinosa Boiss	Vella spinosa Boiss	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Vella spinosa Boiss;taxon_name=Vella spinosa Boiss;MatchedCanonical=Vella spinosa	20260624093050	6.934631	46.999897	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75532	dbgi_011277	canonical	dbgi_011277	Helichrysum italicum subsp serotinum DC pFourn		Helichrysum italicum subsp serotinum DC pFourn	Helichrysum italicum subsp serotinum DC pFourn	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Helichrysum italicum subsp serotinum DC pFourn;taxon_name=Helichrysum italicum subsp serotinum DC pFourn;MatchedCanonical=Helichrysum italicum subsp. serotinum	20260624093619	6.9346714	46.99992	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75533	dbgi_011170	canonical	dbgi_011170	Helichrysum italicum subsp serotinum DC pFourn		Helichrysum italicum subsp serotinum DC pFourn	Helichrysum italicum subsp serotinum DC pFourn	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Helichrysum italicum subsp serotinum DC pFourn;taxon_name=Helichrysum italicum subsp serotinum DC pFourn;MatchedCanonical=Helichrysum italicum subsp. serotinum	20260624093958	6.9346714	46.99992	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75534	dbgi_011105	canonical	dbgi_011105	Digitalis obscura		Digitalis obscura	Digitalis obscura	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;name_proposition		20260624095312	6.9346523	46.999905	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75535	dbgi_011179	canonical	dbgi_011179	Anthemis tinctoria L		Anthemis tinctoria L	Anthemis tinctoria L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Anthemis tinctoria L;taxon_name=Anthemis tinctoria L;MatchedCanonical=Anthemis tinctoria	20260624095726	6.934734	46.999928	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75536	dbgi_011226	canonical	dbgi_011226	Iberis sempervirens L		Iberis sempervirens L	Iberis sempervirens L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Iberis sempervirens L;taxon_name=Iberis sempervirens L;MatchedCanonical=Iberis sempervirens	20260625071204	6.9346995	46.99993	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75537	dbgi_011050	canonical	dbgi_011050	Potentilla recta L		Potentilla recta L	Potentilla recta L	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Potentilla recta L;taxon_name=Potentilla recta L;MatchedCanonical=Potentilla recta	20260625071722	6.9346995	46.99996	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75538	dbgi_010602	canonical	dbgi_010602	Sempervivum calcareum Jord		Sempervivum calcareum Jord	Sempervivum calcareum Jord	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Sempervivum calcareum Jord;taxon_name=Sempervivum calcareum Jord;MatchedCanonical=Sempervivum calcareum	20260625072014	6.9346976	46.99997	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbn-new	75539	dbgi_010859	canonical	dbgi_010859	Armeria alpina Willd		Armeria alpina Willd	Armeria alpina Willd	taxon_name_final	resolved_from_primary_taxon_field	taxon_name_final;taxon_name;MatchedCanonical	taxon_name_final=Armeria alpina Willd;taxon_name=Armeria alpina Willd;MatchedCanonical=Armeria alpina	20260625072420	6.9347215	46.99997	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
