project	field_data_id	sample_id	sample_id_class	canonical_candidate	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	primary_taxon_fields_empty	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.taxon_name_unified	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
jbn	68572	dbgi_002234	canonical	dbgi_002234			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240709115541	2025-03-04T13:03:21.109Z	2025-08-14T14:01:51.286Z		"{""coordinates"": [6.935106843655697, 47.00031372425083], ""type"": ""Point""}"		68572	0		0	6.9351068	47.000313			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002234_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002234_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002234_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002234_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002234_05.jpg		jbn		dbgi_002234									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561704	1205596.5	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240709115541"", ""date_created"": ""2025-03-04T13:03:21.109Z"", ""date_updated"": ""2025-08-14T14:01:51.286Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.935106843655697, 47.00031372425083], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68572, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.9351068, ""longitude"": 47.000313, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002234_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002234_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002234_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002234_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002234_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002234"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561704, ""y_coord"": 1205596.5}"
jbn	68574	dbgi_002105	canonical	dbgi_002105			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240709120317	2025-03-04T13:03:21.186Z	2025-08-14T14:01:51.340Z		"{""coordinates"": [6.93508657000234, 47.00031561235618], ""type"": ""Point""}"		68574	0		0	6.9350867	47.000317			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002105_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002105_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002105_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002105_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002105_05.jpg		jbn		dbgi_002105									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561702.5	1205596.8	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240709120317"", ""date_created"": ""2025-03-04T13:03:21.186Z"", ""date_updated"": ""2025-08-14T14:01:51.340Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.93508657000234, 47.00031561235618], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68574, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.9350867, ""longitude"": 47.000317, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002105_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002105_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002105_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002105_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002105_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002105"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561702.5, ""y_coord"": 1205596.8}"
jbn	68586	dbgi_002180	canonical	dbgi_002180			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240708105411	2025-03-04T13:03:21.629Z	2025-08-14T14:01:51.672Z		"{""coordinates"": [6.934919380857097, 47.000182774116176], ""type"": ""Point""}"		68586	0		0	6.9349194	47.000183			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002180_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002180_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002180_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002180_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002180_05.jpg		jbn		dbgi_002180									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561689.8	1205582	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240708105411"", ""date_created"": ""2025-03-04T13:03:21.629Z"", ""date_updated"": ""2025-08-14T14:01:51.672Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.934919380857097, 47.000182774116176], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68586, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.9349194, ""longitude"": 47.000183, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002180_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002180_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002180_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002180_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002180_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002180"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561689.8, ""y_coord"": 1205582}"
jbn	68611	dbgi_002201	canonical	dbgi_002201			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240708125901	2025-03-04T13:03:22.479Z	2025-08-14T14:01:52.377Z		"{""coordinates"": [6.934981759369245, 47.00023615929931], ""type"": ""Point""}"		68611	0		0	6.934982	47.000237			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002201_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002201_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002201_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002201_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002201_05.jpg		jbn		dbgi_002201									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561694.5	1205588	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240708125901"", ""date_created"": ""2025-03-04T13:03:22.479Z"", ""date_updated"": ""2025-08-14T14:01:52.377Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.934981759369245, 47.00023615929931], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68611, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.934982, ""longitude"": 47.000237, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002201_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002201_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002201_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002201_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002201_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002201"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561694.5, ""y_coord"": 1205588}"
jbn	68627	dbgi_002122	canonical	dbgi_002122			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240708142910	2025-03-04T13:03:23.065Z	2025-08-14T14:01:52.829Z		"{""coordinates"": [6.93509574759767, 47.00024662746538], ""type"": ""Point""}"		68627	0		0	6.935096	47.000248			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002122_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002122_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002122_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002122_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002122_05.jpg		jbn		dbgi_002122									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561703.2	1205589	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240708142910"", ""date_created"": ""2025-03-04T13:03:23.065Z"", ""date_updated"": ""2025-08-14T14:01:52.829Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.93509574759767, 47.00024662746538], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68627, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.935096, ""longitude"": 47.000248, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002122_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002122_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002122_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002122_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002122_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002122"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561703.2, ""y_coord"": 1205589}"
jbn	68629	dbgi_002143	canonical	dbgi_002143			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240708144150	2025-03-04T13:03:23.142Z	2025-08-14T14:01:52.885Z		"{""coordinates"": [6.935015412718564, 47.00024551043775], ""type"": ""Point""}"		68629	0		0	6.935015	47.000244			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_002143_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002143_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_002143_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002143_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_002143_05.jpg		jbn		dbgi_002143									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561697	1205589	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240708144150"", ""date_created"": ""2025-03-04T13:03:23.142Z"", ""date_updated"": ""2025-08-14T14:01:52.885Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.935015412718564, 47.00024551043775], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68629, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.935015, ""longitude"": 47.000244, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_002143_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_002143_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_002143_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_002143_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_002143_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002143"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561697, ""y_coord"": 1205589}"
jbn	68637	dbgi_001993	canonical	dbgi_001993			missing_all_taxon_information			taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240708151625	2025-03-04T13:03:23.431Z	2025-08-14T14:01:53.116Z		"{""coordinates"": [6.935107527358175, 47.00026930593816], ""type"": ""Point""}"		68637	0		0	6.9351077	47.00027			0	Leaf		DCIM/mazzarine_laboureau/NA_dbgi_001993_04.jpg	DCIM/mazzarine_laboureau/NA_dbgi_001993_03.jpg		DCIM/mazzarine_laboureau/NA_dbgi_001993_02.jpg	DCIM/mazzarine_laboureau/NA_dbgi_001993_01.jpg	DCIM/mazzarine_laboureau/NA_dbgi_001993_05.jpg		jbn		dbgi_001993									053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561704	1205591.6	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240708151625"", ""date_created"": ""2025-03-04T13:03:23.431Z"", ""date_updated"": ""2025-08-14T14:01:53.116Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.935107527358175, 47.00026930593816], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68637, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 0, ""latitude"": 6.9351077, ""longitude"": 47.00027, ""match_name"": null, ""name_proposition"": null, ""no_name_on_list"": 0, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/NA_dbgi_001993_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/NA_dbgi_001993_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/NA_dbgi_001993_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/NA_dbgi_001993_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/NA_dbgi_001993_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_001993"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561704, ""y_coord"": 1205591.6}"
jbn	68667	dbgi_001988	canonical	dbgi_001988	Allium sativum	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240710113304	2025-03-04T13:03:24.407Z	2026-07-21T12:10:13.464Z		"{""coordinates"": [6.93501796128072, 47.00026674316299], ""type"": ""Point""}"		68667	1		1	6.935018	47.000267		Allium sativum	1	Leaf		DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_04.jpg	DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_03.jpg		DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_02.jpg	DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_01.jpg	DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_05.jpg		jbn		dbgi_001988					Allium sativum				053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561697.2	1205591.4	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240710113304"", ""date_created"": ""2025-03-04T13:03:24.407Z"", ""date_updated"": ""2026-07-21T12:10:13.464Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.93501796128072, 47.00026674316299], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68667, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 6.935018, ""longitude"": 47.000267, ""match_name"": null, ""name_proposition"": ""Allium sativum"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/Allium sativum_dbgi_001988_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_001988"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": ""Allium sativum"", ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561697.2, ""y_coord"": 1205591.4}"
jbn	68682	dbgi_002057	canonical	dbgi_002057	Arnica montana	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240710125324	2025-03-04T13:03:24.858Z	2026-07-21T12:10:13.767Z		"{""coordinates"": [6.93494243385701, 47.00026302376868], ""type"": ""Point""}"		68682	1		1	6.9349422	47.000263		Arnica montana	1	Leaf		DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_04.jpg	DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_03.jpg		DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_02.jpg	DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_01.jpg	DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_05.jpg		jbn		dbgi_002057					Arnica montana				053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561691.5	1205591	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240710125324"", ""date_created"": ""2025-03-04T13:03:24.858Z"", ""date_updated"": ""2026-07-21T12:10:13.767Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.93494243385701, 47.00026302376868], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68682, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 6.9349422, ""longitude"": 47.000263, ""match_name"": null, ""name_proposition"": ""Arnica montana"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/Arnica montana_dbgi_002057_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002057"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": ""Arnica montana"", ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561691.5, ""y_coord"": 1205591}"
jbn	68685	dbgi_002173	canonical	dbgi_002173	Taraxacum officinale	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Mazzarine Laboureau	@mazzarinel				20240710130451	2025-03-04T13:03:24.948Z	2026-07-21T12:10:13.818Z		"{""coordinates"": [6.934953813476595, 47.000253183932784], ""type"": ""Point""}"		68685	1		1	6.9349537	47.00025		Taraxacum officinale	1	Leaf		DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_04.jpg	DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_03.jpg		DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_02.jpg	DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_01.jpg	DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_05.jpg		jbn		dbgi_002173					Taraxacum officinale				053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2561692.5	1205589.9	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Mazzarine Laboureau"", ""collector_inat"": ""@mazzarinel"", ""collector_orcid"": null, ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240710130451"", ""date_created"": ""2025-03-04T13:03:24.948Z"", ""date_updated"": ""2026-07-21T12:10:13.818Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [6.934953813476595, 47.000253183932784], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68685, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 6.9349537, ""longitude"": 47.00025, ""match_name"": null, ""name_proposition"": ""Taraxacum officinale"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_04.jpg"", ""picture_detail"": ""DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_02.jpg"", ""picture_panel"": ""DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_01.jpg"", ""picture_panel_label"": ""DCIM/mazzarine_laboureau/Taraxacum officinale_dbgi_002173_05.jpg"", ""project"": null, ""qfield_project"": ""jbn"", ""rank"": null, ""sample_id"": ""dbgi_002173"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""taxon_name_unified"": ""Taraxacum officinale"", ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2561692.5, ""y_coord"": 1205589.9}"
