project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
chemical_ecology	70159	chec_000163	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250412100735	6.6263366	46.520496	looks_swapped_ch_lat_lon	46.520496	6.6263366	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70160	chec_000165	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250412101718	6.626322	46.520473	looks_swapped_ch_lat_lon	46.520473	6.626322	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70161	chec_000091	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250412104448	6.6291633	46.520107	looks_swapped_ch_lat_lon	46.520107	6.6291633	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70162	chec_000092	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250412104916	6.62914	46.520046	looks_swapped_ch_lat_lon	46.520046	6.62914	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70163	chec_000007	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250412111124	6.6266484	46.519165	looks_swapped_ch_lat_lon	46.519165	6.6266484	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70164	chec_000046	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416092719	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70165	chec_000035	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416093300	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70166	chec_000146	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416093703	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70167	chec_000063	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416094845	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70168	chec_000065	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416095338	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70169	chec_000005	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416095618	6.9656286	47.009182	looks_swapped_ch_lat_lon	47.009182	6.9656286	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70170	chec_000128	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416095830	6.9634337	47.011982	looks_swapped_ch_lat_lon	47.011982	6.9634337	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70171	chec_000064	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416100415	6.9643273	47.008213	looks_swapped_ch_lat_lon	47.008213	6.9643273	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70172	chec_000158	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416100643	6.9643183	47.0082	looks_swapped_ch_lat_lon	47.0082	6.9643183	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70173	chec_000082	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416100906	6.9643254	47.008217	looks_swapped_ch_lat_lon	47.008217	6.9643254	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70174	chec_000107	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416092236	7.0199394	47.0232	looks_swapped_ch_lat_lon	47.0232	7.0199394	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70175	chec_000027	canonical		Plantago lanceolata			Plantago lanceolata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416093247	7.018401	47.020927	looks_swapped_ch_lat_lon	47.020927	7.018401	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70176	chec_000020	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250416093931	7.018431	47.020916	looks_swapped_ch_lat_lon	47.020916	7.018431	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70177	chec_000053	canonical		Taraxacum officinale			Taraxacum officinale	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250414124156	6.9500413	47.00044	looks_swapped_ch_lat_lon	47.00044	6.9500413	coordinates_look_swapped_ch_lat_lon
chemical_ecology	70178	chec_000148	canonical		Bellis perennis			Bellis perennis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250414125340	6.950008	47.000423	looks_swapped_ch_lat_lon	47.000423	6.950008	coordinates_look_swapped_ch_lat_lon
