project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	issue
jbp-new	76018	dbgi_012351	canonical	dbgi_012351	Passiflora citrina		Passiflora citrina	20260528140041	14.412322	50.121937	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76019	dbgi_012257	canonical	dbgi_012257	Passiflora citrina		Passiflora citrina	20260528140224	14.412406	50.12181	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76020	dbgi_012256	canonical	dbgi_012256	Tilia platyphyllos		Tilia platyphyllos	20260528142830	14.415141	50.119053	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76021	dbgi_012247	canonical	dbgi_012247	Tilia platyphyllos		Tilia platyphyllos	20260528143212	14.415141	50.119053	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76022	dbgi_012169	canonical	dbgi_012169	Tilia platyphyllos		Tilia platyphyllos	20260528143459	14.415141	50.119053	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76023	dbgi_012193	canonical	dbgi_012193	Allium schoenoprasum		Allium schoenoprasum	20260528145307	14.414984	50.118732	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76024	dbgi_012136	canonical	dbgi_012136	Allium senescens		Allium senescens	20260528145532	14.414984	50.118732	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76025	dbgi_012218	canonical	dbgi_012218	Allium schoenoprasum		Allium schoenoprasum	20260528145656	14.414695	50.117336	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76026	dbgi_012209	canonical	dbgi_012209	Viburnum rhytidophyllum		Viburnum rhytidophyllum	20260528150356	14.414695	50.117336	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76027	dbgi_012304	canonical	dbgi_012304	Viburnum rhytidophyllum		Viburnum rhytidophyllum	20260528150603	14.414695	50.117336	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76028	dbgi_012166	canonical	dbgi_012166	Viburnum rhytidophyllum		Viburnum rhytidophyllum	20260528150751	14.415017	50.11863	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76029	dbgi_012214	canonical	dbgi_012214	Silybum marianum		Silybum marianum	20260528151120	14.414944	50.11876	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76030	dbgi_012248	canonical	dbgi_012248	Silybum marianum		Silybum marianum	20260528151255	14.414944	50.11876	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76031	dbgi_012119	canonical	dbgi_012119	Allium cernuum		Allium cernuum	20260528152519	14.414957	50.118645	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76032	dbgi_012259	canonical	dbgi_012259	Allium cernuum		Allium cernuum	20260528152753	14.415003	50.118607	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76033	dbgi_012184	canonical	dbgi_012184	Allium sp.		Allium sp.	20260528152944	14.414714	50.11721	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76034	dbgi_012124	canonical	dbgi_012124	Allium tricoccum		Allium tricoccum	20260528153200	14.414714	50.11721	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76035	dbgi_011791	canonical	dbgi_011791	Thymus kosteleckyanus		Thymus kosteleckyanus	20260528145406	14.415	50.1188	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76036	dbgi_011980	canonical	dbgi_011980	Thymus kosteleckyanus		Thymus kosteleckyanus	20260528145606	14.414998	50.118805	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76037	dbgi_011896	canonical	dbgi_011896	Thymus kosteleckyanus		Thymus kosteleckyanus	20260528145755	14.414996	50.118805	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76038	dbgi_012179	canonical	dbgi_012179	Acanthopanax sieboldianus		Acanthopanax sieboldianus	20260528151225	14.414824	50.118538	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76039	dbgi_012019	canonical	dbgi_012019	Acanthopanax sieboldianus		Acanthopanax sieboldianus	20260528151430	14.414824	50.118538	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76040	dbgi_011797	canonical	dbgi_011797	Acanthopanax sieboldianus		Acanthopanax sieboldianus	20260528151650	14.414824	50.118538	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76041	dbgi_012131	canonical	dbgi_012131	Forage officinalis		Forage officinalis	20260528153107	14.414749	50.118675	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76042	dbgi_012239	canonical	dbgi_012239	Borage officinalis		Borage officinalis	20260528154051	14.414991	50.118805	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76043	dbgi_012208	canonical	dbgi_012208	Borago officinalis		Borago officinalis	20260528155124	14.414991	50.118805	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76044	dbgi_012419	canonical	dbgi_012419	Borago officinalis		Borago officinalis	20260528160924	14.414991	50.118805	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76045	dbgi_012290	canonical	dbgi_012290	Asparagus officinalis		Asparagus officinalis	20260528161343	14.415008	50.11888	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76046	dbgi_012132	canonical	dbgi_012132	Asparagus officinalis		Asparagus officinalis	20260528161942	14.415008	50.11888	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76047	dbgi_012194	canonical	dbgi_012194	Oxalis sp.		Oxalis sp.	20260528162514	14.415008	50.11888	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76048	dbgi_012188	canonical	dbgi_012188	Oxalis sp.		Oxalis sp.	20260529105350	14.4150715	50.11884	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76049	dbgi_012133	canonical	dbgi_012133	Oxalis sp.		Oxalis sp.	20260529111620	14.415081	50.11884	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76050	dbgi_012126	canonical	dbgi_012126	Oxalis sp.		Oxalis sp.	20260529112011	14.415081	50.11884	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76051	dbgi_012202	canonical	dbgi_012202	Oxalis sp.		Oxalis sp.	20260529112323	14.415081	50.11884	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76052	dbgi_012212	canonical	dbgi_012212	Oxalis sp.		Oxalis sp.	20260529112601	14.415081	50.11884	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76053	dbgi_011969	canonical	dbgi_011969	Cuminum cyminum		Cuminum cyminum	20260529113151	14.415086	50.11886	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76054	dbgi_012201	canonical	dbgi_012201	Cuminum cyminum		Cuminum cyminum	20260529113400	14.415082	50.11889	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76055	dbgi_012420	canonical	dbgi_012420	Cuminum cyminum		Cuminum cyminum	20260529113805	14.415078	50.1189	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76056	dbgi_012280	canonical	dbgi_012280	Cuminum cyminum		Cuminum cyminum	20260529114040	14.415078	50.1189	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76353	dbgi_012655	canonical	dbgi_012655	Pterocarya stenoptera		Pterocarya stenoptera	20260702114059	14.415871	50.12121	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76354	dbgi_012608	canonical	dbgi_012608	Pterocarya stenoptera		Pterocarya stenoptera	20260702114647	14.415871	50.12121	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76355	dbgi_012688	canonical	dbgi_012688	Pulmonaria officinalis		Pulmonaria officinalis	20260702115827	14.417259	50.123486	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76356	dbgi_012679	canonical	dbgi_012679	Pulmonaria officinalis		Pulmonaria officinalis	20260702120100	14.417259	50.123486	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76357	dbgi_012680	canonical	dbgi_012680	Pulmonaria officinalis		Pulmonaria officinalis	20260702120346	14.41726	50.123493	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76358	dbgi_012720	canonical	dbgi_012720	Luzula pilosa		Luzula pilosa	20260702120608	14.417122	50.123493	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76359	dbgi_012568	canonical	dbgi_012568	Athyrium niponicum		Athyrium niponicum	20260702120815	14.417044	50.123444	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76360	dbgi_012709	canonical	dbgi_012709	Athyrium niponicum		Athyrium niponicum	20260702121046	14.417044	50.123444	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76361	dbgi_012553	canonical	dbgi_012553	Astilbe x arendsii		Astilbe x arendsii	20260702122141	14.41695	50.123363	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76362	dbgi_012660	canonical	dbgi_012660	Astilbe x arendsii		Astilbe x arendsii	20260702122422	14.41695	50.123363	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76363	dbgi_012637	canonical	dbgi_012637	Astilbe x arendsii		Astilbe x arendsii	20260702122707	14.41695	50.123363	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76364	dbgi_012610	canonical	dbgi_012610	Pinellia tripartita		Pinellia tripartita	20260702123627	14.417063	50.123474	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76365	dbgi_012718	canonical	dbgi_012718	Pinellia tripartita		Pinellia tripartita	20260702123903	14.417063	50.123474	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76366	dbgi_012563	canonical	dbgi_012563	Pinellia tripartita		Pinellia tripartita	20260702124155	14.417063	50.123474	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76367	dbgi_012554	canonical	dbgi_012554	Tilia cordata		Tilia cordata	20260702124444	14.416964	50.122623	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76368	dbgi_012592	canonical	dbgi_012592	Tilia cordata		Tilia cordata	20260702124702	14.416964	50.122623	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76369	dbgi_012550	canonical	dbgi_012550	Tilia cordata		Tilia cordata	20260702124953	14.416964	50.122623	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76370	dbgi_012547	canonical	dbgi_012547	Tilia cordata		Tilia cordata	20260702125147	14.416964	50.122623	out_of_ch_range	coordinates_out_of_ch_range
jbp-new	76371	dbgi_012565	canonical	dbgi_012565	Quercus rubra		Quercus rubra	20260702130731	14.417038	50.122723	out_of_ch_range	coordinates_out_of_ch_range
