project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbp	74203	dbgi_009852	canonical	dbgi_009852	Aconitum carmichaelii			20250815172028	14.419545	50.123394	out_of_ch_range	true	false	false	false	dbgi_009852		missing_extraction
jbp	74204	dbgi_009846	canonical	dbgi_009846				20250818094748	14.414391	50.117977	out_of_ch_range	true	false	false	false	dbgi_009846		missing_extraction
jbp	74205	dbgi_009826	canonical	dbgi_009826				20250818095238	14.414391	50.117977	out_of_ch_range	true	false	false	false	dbgi_009826		missing_extraction
jbp	74206	dbgi_009855	canonical	dbgi_009855	Artemisia frigida			20250818095801	14.414413	50.118004	out_of_ch_range	true	false	false	false	dbgi_009855		missing_extraction
jbp	74207	dbgi_009821	canonical	dbgi_009821	Artemisia frigida			20250818100320	14.414415	50.118008	out_of_ch_range	true	false	false	false	dbgi_009821		missing_extraction
jbp	74208	dbgi_009836	canonical	dbgi_009836	Artemisia pontica			20250818100636	14.414472	50.1187	out_of_ch_range	true	false	false	false	dbgi_009836		missing_extraction
jbp	74209	dbgi_009866	canonical	dbgi_009866	Artemisia pontica			20250818100913	14.414472	50.1187	out_of_ch_range	true	false	false	false	dbgi_009866		missing_extraction
jbp	74210	dbgi_009891	canonical	dbgi_009891				20250818101434	14.414206	50.11851	out_of_ch_range	true	false	false	false	dbgi_009891		missing_extraction
jbp	74211	dbgi_009895	canonical	dbgi_009895	Artemisia alba			20250818101704	14.414206	50.11851	out_of_ch_range	true	false	false	false	dbgi_009895		missing_extraction
jbp	74213	dbgi_009818	canonical	dbgi_009818	Artemisia santonicum			20250818102303	14.414769	50.11836	out_of_ch_range	true	false	false	false	dbgi_009818		missing_extraction
jbp	74214	dbgi_009853	canonical	dbgi_009853	Artemisia dracunculus			20250818102554	14.414895	50.118736	out_of_ch_range	true	false	false	false	dbgi_009853		missing_extraction
jbp	74215	dbgi_009850	canonical	dbgi_009850	Artemisia dracunculus			20250818102935	14.414895	50.118736	out_of_ch_range	true	false	false	false	dbgi_009850		missing_extraction
jbp	74216	dbgi_009825	canonical	dbgi_009825	Artemisia abrotanum			20250818103208	14.41499	50.11879	out_of_ch_range	true	false	false	false	dbgi_009825		missing_extraction
jbp	74217	dbgi_009910	canonical	dbgi_009910	Artemisia abrotanum			20250818103609	14.41499	50.11879	out_of_ch_range	true	false	false	false	dbgi_009910		missing_extraction
jbp	74218	dbgi_009872	canonical	dbgi_009872	Artemisia absinthium			20250818103921	14.414989	50.118793	out_of_ch_range	true	false	false	false	dbgi_009872		missing_extraction
jbp	74219	dbgi_009870	canonical	dbgi_009870	Artemisia absinthium			20250818104214	14.414989	50.118793	out_of_ch_range	true	false	false	false	dbgi_009870		missing_extraction
