project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
champex_gradient	73845	grad_000161	canonical		Campanula rotundifolia			Campanula rotundifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618144220	7.0515065	46.08233	looks_swapped_ch_lat_lon	true	true	false	false	grad_000161	grad_000161_01	no_aliquot;no_ms
champex_gradient	73846	grad_000220	canonical		Glechoma hederacea			Glechoma hederacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618144522	7.05157	46.082596	looks_swapped_ch_lat_lon	true	true	false	false	grad_000220	grad_000220_01	no_aliquot;no_ms
champex_gradient	73847	grad_000045	canonical		Sempervirum tectorum			Sempervirum tectorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618144746	7.05152	46.082703	looks_swapped_ch_lat_lon	true	true	false	false	grad_000045	grad_000045_01	no_aliquot;no_ms
champex_gradient	73848	grad_000215	canonical		Lapsana communis			Lapsana communis	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618145846	7.050508	46.080368	looks_swapped_ch_lat_lon	true	true	false	false	grad_000215	grad_000215_01	no_aliquot;no_ms
champex_gradient	73849	grad_000223	canonical		Hieracium murorum			Hieracium murorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618150228	7.0504117	46.08015	looks_swapped_ch_lat_lon	true	true	false	false	grad_000223	grad_000223_01;grad_000223_02	no_aliquot;no_ms
champex_gradient	73850	grad_000007	canonical		Geranium robertiarum			Geranium robertiarum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618150529	7.050455	46.08022	looks_swapped_ch_lat_lon	true	true	false	false	grad_000007	grad_000007_01	no_aliquot;no_ms
champex_gradient	73851	grad_000044	canonical		Trifolium pratense			Trifolium pratense	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618151035	7.051377	46.080708	looks_swapped_ch_lat_lon	true	true	false	false	grad_000044	grad_000044_01	no_aliquot;no_ms
champex_gradient	73852	grad_000187	canonical		Glechoma hederacea			Glechoma hederacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618152313	7.054995	46.073185	looks_swapped_ch_lat_lon	true	true	false	false	grad_000187	grad_000187_01	no_aliquot;no_ms
champex_gradient	73853	grad_000026	canonical		Geranium purpureum			Geranium purpureum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618152945	7.0557566	46.07259	looks_swapped_ch_lat_lon	true	true	false	false	grad_000026	grad_000026_01	no_aliquot;no_ms
champex_gradient	73854	grad_000191	canonical		Hieracium murorum			Hieracium murorum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250618153221	7.055937	46.072533	looks_swapped_ch_lat_lon	true	true	false	false	grad_000191	grad_000191_01	no_aliquot;no_ms
champex_gradient	73855	grad_000239	canonical		Agrostis stolonifera			Agrostis stolonifera	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624103711	7.051763	46.13371	looks_swapped_ch_lat_lon	true	true	false	false	grad_000239	grad_000239_01	no_aliquot;no_ms
champex_gradient	73856	grad_000193	canonical		Sedum album			Sedum album	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624113132	7.083425	46.124077	looks_swapped_ch_lat_lon	true	true	false	false	grad_000193	grad_000193_01	no_aliquot;no_ms
champex_gradient	73857	grad_000149	canonical		Saxifraga paniculata			Saxifraga paniculata	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624132613	7.0696883	46.105938	looks_swapped_ch_lat_lon	true	true	false	false	grad_000149	grad_000149_01	no_aliquot;no_ms
champex_gradient	73858	grad_000200	canonical		Vaccinium myrtillus			Vaccinium myrtillus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624141823	7.0847898	46.096176	looks_swapped_ch_lat_lon	true	true	false	false	grad_000200	grad_000200_01	no_aliquot;no_ms
champex_gradient	73859	grad_000165	canonical		Glechoma hederacea			Glechoma hederacea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624144428	7.0762134	46.07743	looks_swapped_ch_lat_lon	true	true	false	false	grad_000165	grad_000165_01	no_aliquot;no_ms
champex_gradient	73860	grad_000238	canonical		Campanula rotundifolia			Campanula rotundifolia	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624145938	7.0728316	46.070293	looks_swapped_ch_lat_lon	true	true	false	false	grad_000238	grad_000238_01	no_aliquot;no_ms
champex_gradient	73861	grad_000241	canonical		Vaccinium myrtillus			Vaccinium myrtillus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624150642	7.07323	46.07028	looks_swapped_ch_lat_lon	true	true	false	false	grad_000241	grad_000241_01	no_aliquot;no_ms
champex_gradient	73862	grad_000229	canonical		Vaccinium vitis-idaea			Vaccinium vitis-idaea	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624160035	7.078708	46.071255	looks_swapped_ch_lat_lon	true	true	false	false	grad_000229	grad_000229_01	no_aliquot;no_ms
champex_gradient	73863	grad_000240	canonical		Geranium purpureum			Geranium purpureum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624163200	7.0747313	46.06893	looks_swapped_ch_lat_lon	true	true	false	false	grad_000240	grad_000240_01	no_aliquot;no_ms
champex_gradient	73864	grad_000114	canonical		Geranium robertiarum			Geranium robertiarum	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624163459	7.0745597	46.06893	looks_swapped_ch_lat_lon	true	true	false	false	grad_000114	grad_000114_01	no_aliquot;no_ms
champex_gradient	73865	grad_000206	canonical		Vaccinium myrtilus			Vaccinium myrtilus	taxon_name	resolved_from_primary_taxon_field	taxon_name		20250624164505	7.073068	46.067245	looks_swapped_ch_lat_lon	true	true	false	false	grad_000206	grad_000206_01	no_aliquot;no_ms
