project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status	issue
droguier_jbn	74341	drog_000215	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123094336			missing	false	true	false	false		drog_000215_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74342	drog_000067	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123094542			missing	false	true	false	false		drog_000067_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74343	drog_000155	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123094751			missing	false	true	false	false		drog_000155_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74344	drog_000090	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123095032			missing	false	true	false	false		drog_000090_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74345	drog_000323	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123095237			missing	false	true	false	false		drog_000323_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74346	drog_000105	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123095537			missing	false	true	false	false		drog_000105_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74347	drog_000126	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123095805			missing	false	true	false	false		drog_000126_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74348	drog_000186	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123095959			missing	false	true	false	false		drog_000186_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74349	drog_000102	canonical					Equisetum arvense	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123100225			missing	false	true	false	false		drog_000102_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74350	drog_000301	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123105222			missing	false	true	false	false		drog_000301_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74351	drog_000056	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123105644			missing	false	true	false	false		drog_000056_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74352	drog_000147	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123105954			missing	false	true	false	false		drog_000147_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74353	drog_000122	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110207			missing	false	true	false	false		drog_000122_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74354	drog_000388	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110435			missing	false	true	false	false		drog_000388_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74355	drog_000231	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110655			missing	false	true	false	false		drog_000231_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74356	drog_000277	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123110856			missing	false	true	false	false		drog_000277_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74357	drog_000088	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111045			missing	false	true	false	false		drog_000088_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74358	drog_000169	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111248			missing	false	true	false	false		drog_000169_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74359	drog_000198	canonical		Valeriana_officinalis_L			Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Valeriana_officinalis_L;name_proposition=Equisetum arvense	20260123111455			missing	false	true	false	false		drog_000198_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74360	drog_000052	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112036			missing	false	true	false	false		drog_000052_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74361	drog_000514	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112453			missing	false	true	false	false		drog_000514_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74362	drog_000557	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112717			missing	false	true	false	false		drog_000557_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74363	drog_000572	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123112845			missing	false	true	false	false		drog_000572_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74364	drog_000543	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113043			missing	false	true	false	false		drog_000543_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74365	drog_000407	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113151			missing	false	true	false	false		drog_000407_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74366	drog_000580	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113345			missing	false	true	false	false		drog_000580_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74367	drog_000537	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113505			missing	false	true	false	false		drog_000537_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74368	drog_000528	canonical					Mentha x piperita	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260123113637			missing	false	true	false	false		drog_000528_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74369	drog_000513	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123113958			missing	false	true	false	false		drog_000513_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74370	drog_000578	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114150			missing	false	true	false	false		drog_000578_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74371	drog_000558	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114326			missing	false	true	false	false		drog_000558_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74372	drog_000396	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114537			missing	false	true	false	false		drog_000396_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74373	drog_000413	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114652			missing	false	true	false	false		drog_000413_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74374	drog_000463	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114812			missing	false	true	false	false		drog_000463_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74375	drog_000405	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123114934			missing	false	true	false	false		drog_000405_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74376	drog_000415	canonical		Thymus_serpyllum_L			Thymus_serpyllum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_serpyllum_L;name_proposition=Mentha x piperita	20260123115056			missing	false	true	false	false		drog_000415_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74377	drog_000552	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126091613			missing	false	true	false	false		drog_000552_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74378	drog_000577	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126091830			missing	false	true	false	false		drog_000577_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74379	drog_000352	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126091956			missing	false	true	false	false		drog_000352_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74380	drog_000536	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126092140			missing	false	true	false	false		drog_000536_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74381	drog_000397	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126092456			missing	false	true	false	false		drog_000397_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74382	drog_000503	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126092627			missing	false	true	false	false		drog_000503_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74383	drog_000568	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126092805			missing	false	true	false	false		drog_000568_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74384	drog_000395	canonical		Humulus_lupulus_L			Humulus_lupulus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		20260126092948			missing	false	true	false	false		drog_000395_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74385	drog_000539	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126093345			missing	false	true	false	false		drog_000539_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74386	drog_000544	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094253			missing	false	true	false	false		drog_000544_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74387	drog_000529	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094504			missing	false	true	false	false		drog_000529_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74388	drog_000419	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094641			missing	false	true	false	false		drog_000419_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74389	drog_000444	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094828			missing	false	true	false	false		drog_000444_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74390	drog_000508	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126094947			missing	false	true	false	false		drog_000508_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74391	drog_000461	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095129			missing	false	true	false	false		drog_000461_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74392	drog_000555	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095306			missing	false	true	false	false		drog_000555_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74393	drog_000387	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095424			missing	false	true	false	false		drog_000387_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74394	drog_000445	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095528			missing	false	true	false	false		drog_000445_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74395	drog_000460	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126095652			missing	false	true	false	false		drog_000460_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74396	drog_000433	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126103908			missing	false	true	false	false		drog_000433_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74397	drog_000402	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126104051			missing	false	true	false	false		drog_000402_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74398	drog_000390	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126104152			missing	false	true	false	false		drog_000390_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74399	drog_000400	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126104407			missing	false	true	false	false		drog_000400_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74400	drog_000412	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126104633			missing	false	true	false	false		drog_000412_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74401	drog_000329	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126104817			missing	false	true	false	false		drog_000329_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74403	drog_000439	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105157			missing	false	true	false	false		drog_000439_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74404	drog_000454	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105257			missing	false	true	false	false		drog_000454_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74405	drog_000416	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105410			missing	false	true	false	false		drog_000416_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74406	drog_000435	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105607			missing	false	true	false	false		drog_000435_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74407	drog_000442	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105738			missing	false	true	false	false		drog_000442_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74408	drog_000458	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126105842			missing	false	true	false	false		drog_000458_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74409	drog_000353	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126110034			missing	false	true	false	false		drog_000353_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74410	drog_000414	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126110145			missing	false	true	false	false		drog_000414_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74411	drog_000562	canonical					Senna alexandrina	name_proposition	resolved_from_fallback_taxon_field	name_proposition		20260126110227			missing	false	true	false	false		drog_000562_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74412	drog_000417	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126110429			missing	false	true	false	false		drog_000417_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74413	drog_000327	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126110652			missing	false	true	false	false		drog_000327_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74414	drog_000348	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126110841			missing	false	true	false	false		drog_000348_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74415	drog_000374	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126110949			missing	false	true	false	false		drog_000374_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74416	drog_000569	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126111156			missing	false	true	false	false		drog_000569_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74417	drog_000406	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126111351			missing	false	true	false	false		drog_000406_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74418	drog_000547	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126111453			missing	false	true	false	false		drog_000547_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74419	drog_000420	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126111702			missing	false	true	false	false		drog_000420_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74420	drog_000545	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126111850			missing	false	true	false	false		drog_000545_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74421	drog_000422	canonical		Thymus_vulgaris_L			Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Thymus_vulgaris_L;name_proposition=Senna alexandrina	20260126112009			missing	false	true	false	false		drog_000422_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74422	drog_000561	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126112242			missing	false	true	false	false		drog_000561_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74423	drog_000465	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126112414			missing	false	true	false	false		drog_000465_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74424	drog_000317	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126112619			missing	false	true	false	false		drog_000317_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74425	drog_000451	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126112747			missing	false	true	false	false		drog_000451_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74426	drog_000548	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126112913			missing	false	true	false	false		drog_000548_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74427	drog_000330	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126113053			missing	false	true	false	false		drog_000330_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74428	drog_000349	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126113159			missing	false	true	false	false		drog_000349_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
droguier_jbn	74429	drog_000393	canonical		Laurus_nobilis_L			Laurus_nobilis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name;name_proposition	taxon_name=Laurus_nobilis_L;name_proposition=Senna alexandrina	20260126113257			missing	false	true	false	false		drog_000393_01	no_dried_link;no_aliquot;no_ms	downstream_lineage_without_dried_link
