project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
medicin_alps	71304	meda_000001	canonical					20250613163453	6.419377	45.03996	looks_swapped_ch_lat_lon	45.03996	6.419377	coordinates_look_swapped_ch_lat_lon
medicin_alps	71305	meda_000152	canonical		Carex sempervirens			20250623120544	6.4193625	45.039806	looks_swapped_ch_lat_lon	45.039806	6.4193625	coordinates_look_swapped_ch_lat_lon
medicin_alps	71306	meda_000154	canonical					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon	45.039837	6.4193993	coordinates_look_swapped_ch_lat_lon
medicin_alps	71307	meda_000146	canonical		Carex sempervirens			20250623122039	6.419457	45.03981	looks_swapped_ch_lat_lon	45.03981	6.419457	coordinates_look_swapped_ch_lat_lon
medicin_alps	71308	meda_000148	canonical					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon	45.03982	6.419464	coordinates_look_swapped_ch_lat_lon
medicin_alps	71309	meda_000142	canonical		Carex sempervirens			20250623123300	6.4191537	45.039825	looks_swapped_ch_lat_lon	45.039825	6.4191537	coordinates_look_swapped_ch_lat_lon
medicin_alps	71310	meda_000143	canonical					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon	45.03983	6.419371	coordinates_look_swapped_ch_lat_lon
medicin_alps	71311	meda_000137	canonical		Carex sempervirens			20250623124155	6.4194083	45.039814	looks_swapped_ch_lat_lon	45.039814	6.4194083	coordinates_look_swapped_ch_lat_lon
medicin_alps	71312	meda_000138	canonical					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon	45.039845	6.4193864	coordinates_look_swapped_ch_lat_lon
medicin_alps	71313	meda_000149	canonical		Carex sempervirens			20250623125102	6.419309	45.039875	looks_swapped_ch_lat_lon	45.039875	6.419309	coordinates_look_swapped_ch_lat_lon
medicin_alps	71314	meda_000150	canonical					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon	45.039894	6.419217	coordinates_look_swapped_ch_lat_lon
medicin_alps	71315	meda_000139	canonical		Carex sempervirens			20250623130301	6.419117	45.039886	looks_swapped_ch_lat_lon	45.039886	6.419117	coordinates_look_swapped_ch_lat_lon
medicin_alps	71316	meda_000140	canonical					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon	45.039898	6.4191136	coordinates_look_swapped_ch_lat_lon
medicin_alps	71317	meda_000144	canonical		Carex sempervirens			20250623132453	6.4190345	45.039974	looks_swapped_ch_lat_lon	45.039974	6.4190345	coordinates_look_swapped_ch_lat_lon
medicin_alps	71318	meda_000145	canonical					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon	45.039967	6.419039	coordinates_look_swapped_ch_lat_lon
medicin_alps	71319	meda_000151	canonical		Carex sempervirens			20250623133529	6.4190035	45.040047	looks_swapped_ch_lat_lon	45.040047	6.4190035	coordinates_look_swapped_ch_lat_lon
medicin_alps	71320	meda_000153	canonical					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon	45.040028	6.418991	coordinates_look_swapped_ch_lat_lon
medicin_alps	71321	meda_000136	canonical		Carex sempervirens			20250623134609	6.419243	45.039963	looks_swapped_ch_lat_lon	45.039963	6.419243	coordinates_look_swapped_ch_lat_lon
medicin_alps	71322	meda_000141	canonical					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon	45.039967	6.419268	coordinates_look_swapped_ch_lat_lon
medicin_alps	71323	meda_000147	canonical		Carex sempervirens			20250623135613	6.419055	45.040047	looks_swapped_ch_lat_lon	45.040047	6.419055	coordinates_look_swapped_ch_lat_lon
medicin_alps	71324	meda_000155	canonical					20250623135752	6.4190636	45.040028	looks_swapped_ch_lat_lon	45.040028	6.4190636	coordinates_look_swapped_ch_lat_lon
medicin_alps	71325	meda	other_noncanonical		Carex sempervirens			20250623120544	6.4193625	45.039806	looks_swapped_ch_lat_lon	45.039806	6.4193625	coordinates_look_swapped_ch_lat_lon
medicin_alps	71326	meda_1	short_numeric_suffix					20250623121218	6.4193993	45.039837	looks_swapped_ch_lat_lon	45.039837	6.4193993	coordinates_look_swapped_ch_lat_lon
medicin_alps	71327	meda_2	short_numeric_suffix		Carex sempervirens			20250623122039	6.419457	45.03981	looks_swapped_ch_lat_lon	45.03981	6.419457	coordinates_look_swapped_ch_lat_lon
medicin_alps	71328	meda_3	short_numeric_suffix					20250623122330	6.419464	45.03982	looks_swapped_ch_lat_lon	45.03982	6.419464	coordinates_look_swapped_ch_lat_lon
medicin_alps	71329	meda_4	short_numeric_suffix		Carex sempervirens			20250623123300	6.4191537	45.039825	looks_swapped_ch_lat_lon	45.039825	6.4191537	coordinates_look_swapped_ch_lat_lon
medicin_alps	71330	meda_5	short_numeric_suffix					20250623123503	6.419371	45.03983	looks_swapped_ch_lat_lon	45.03983	6.419371	coordinates_look_swapped_ch_lat_lon
medicin_alps	71331	meda_6	short_numeric_suffix		Carex sempervirens			20250623124155	6.4194083	45.039814	looks_swapped_ch_lat_lon	45.039814	6.4194083	coordinates_look_swapped_ch_lat_lon
medicin_alps	71332	meda_7	short_numeric_suffix					20250623124333	6.4193864	45.039845	looks_swapped_ch_lat_lon	45.039845	6.4193864	coordinates_look_swapped_ch_lat_lon
medicin_alps	71333	meda_8	short_numeric_suffix		Carex sempervirens			20250623125102	6.419309	45.039875	looks_swapped_ch_lat_lon	45.039875	6.419309	coordinates_look_swapped_ch_lat_lon
medicin_alps	71334	meda_9	short_numeric_suffix					20250623125245	6.419217	45.039894	looks_swapped_ch_lat_lon	45.039894	6.419217	coordinates_look_swapped_ch_lat_lon
medicin_alps	71335	meda_10	short_numeric_suffix		Carex sempervirens			20250623130301	6.419117	45.039886	looks_swapped_ch_lat_lon	45.039886	6.419117	coordinates_look_swapped_ch_lat_lon
medicin_alps	71336	meda_11	short_numeric_suffix					20250623130526	6.4191136	45.039898	looks_swapped_ch_lat_lon	45.039898	6.4191136	coordinates_look_swapped_ch_lat_lon
medicin_alps	71337	meda_12	short_numeric_suffix		Carex sempervirens			20250623132453	6.4190345	45.039974	looks_swapped_ch_lat_lon	45.039974	6.4190345	coordinates_look_swapped_ch_lat_lon
medicin_alps	71338	meda_13	short_numeric_suffix					20250623132708	6.419039	45.039967	looks_swapped_ch_lat_lon	45.039967	6.419039	coordinates_look_swapped_ch_lat_lon
medicin_alps	71339	meda_14	short_numeric_suffix		Carex sempervirens			20250623133529	6.4190035	45.040047	looks_swapped_ch_lat_lon	45.040047	6.4190035	coordinates_look_swapped_ch_lat_lon
medicin_alps	71340	meda_15	short_numeric_suffix					20250623133729	6.418991	45.040028	looks_swapped_ch_lat_lon	45.040028	6.418991	coordinates_look_swapped_ch_lat_lon
medicin_alps	71341	meda_16	short_numeric_suffix		Carex sempervirens			20250623134609	6.419243	45.039963	looks_swapped_ch_lat_lon	45.039963	6.419243	coordinates_look_swapped_ch_lat_lon
medicin_alps	71342	meda_17	short_numeric_suffix					20250623134848	6.419268	45.039967	looks_swapped_ch_lat_lon	45.039967	6.419268	coordinates_look_swapped_ch_lat_lon
