project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbn	68517	dbgi_001519	canonical	dbgi_001519		Begonia_coursii_Keraudren			6.9342422	46.999825	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001519		missing_extraction
jbn	68522	dbgi_001621	canonical	dbgi_001621		Sciadopitys_verticillata_Thunb_Siebold_and_ZucC			6.934289	46.999474	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001621		missing_extraction
jbn	68530	dbgi_001684	canonical	dbgi_001684		Perovskia atriplicifolia Munro ex Benth.			6.9340806	46.99953	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001684		missing_extraction
jbn	68532	dbgi_001572	canonical	dbgi_001572		Convallaria majalis L.			6.9343853	46.999516	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001572		missing_extraction
jbn	68533	dbgi_001551	canonical	dbgi_001551		Arisaema consanguineum Schott			6.9343724	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001551		missing_extraction
jbn	68534	dbgi_001542	canonical	dbgi_001542		Briza media L.			6.934352	46.999535	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001542		missing_extraction
jbn	68535	dbgi_001533	canonical	dbgi_001533		Acorus calamus L.			6.934347	46.99953	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001533		missing_extraction
jbn	68536	dbgi_001722	canonical	dbgi_001722		Carex pendula Huds.			6.9343214	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001722		missing_extraction
jbn	68538	dbgi_001563	canonical	dbgi_001563		Hosta lancifolia (Thunb.) Engl.			6.934379	46.99952	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001563		missing_extraction
jbn	68539	dbgi_001712	canonical	dbgi_001712		Trachycarpus fortunei (Hook.) H.Wendl.			6.934374	46.999546	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68542	dbgi_001568	canonical	dbgi_001568		Senecio crassissimus Humbert			6.9341536	46.999847	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001568		missing_extraction
jbn	68545	dbgi_001479	canonical	dbgi_001479		Alluaudia humbertii Choux			6.934173	46.99985	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001479		missing_extraction
jbn	68547	dbgi_123456	canonical	dbgi_123456	Juniperus_L				6.9488425	47.00005	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68736	dbgi_234567	canonical	dbgi_234567				20240716153731	6.9342027	47.000496	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68744	dbgi_345678	canonical	dbgi_345678				20240719141354	6.934498	47.000786	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68745	dbgi_3456789	other_noncanonical	dbgi_3456789				20240722071339	6.934381	47.00079	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68746	dbgi_9876543	other_noncanonical	dbgi_9876543				20240722071600	6.9344625	47.000828	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68817	dbgi_003323	canonical	dbgi_003323	Muscari_neglectum_Guss			20240723051955	6.9347115	46.99999	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_003323		missing_extraction
jbn	68867	dbgi_003483	canonical	dbgi_003483				20240724110043	6.9349403	46.999947	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	68956	dbgi_003536	canonical	dbgi_003536	Pinus_mugo_subsp_uncinata_DC_Domin			20240725125340	6.934818	46.999905	looks_swapped_ch_lat_lon	false	true	false	false		dbgi_003536_01	missing_dried
jbn	68986	dbgi_003537	canonical	dbgi_003537	Asplenium_ruta_muraria_L_subsp_ruta_muraria			20240725153921	6.9346724	46.99987	looks_swapped_ch_lat_lon	false	true	false	false		dbgi_003537_01	missing_dried
jbn	69004	dbgi_003281'	other_noncanonical		Santolina_elegans_Boiss			20240726110341	6.934601	46.999855	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69409	Kdbgi_003920	canonical		Crocus_flavus_Weston			20240826160416	6.9344215	46.999573	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69415	dbgi_3456780	other_noncanonical	dbgi_3456780				20240829100504	6.9343753	47.00052	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69416	dbgi_765432	canonical	dbgi_765432				20240829100700	6.934404	47.000595	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69417	dbgi_111111	canonical	dbgi_111111				20240829102150	6.9347987	47.000797	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69418	dbgi_234123	canonical	dbgi_234123				20240829104209	6.933476	47.000717	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69419	dbgi_123123	canonical	dbgi_123123				20240829104944	6.933409	47.00077	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbn	69421	dbgi_001699	canonical	dbgi_001699		Dianthus plumarius L.			6.9341083	46.99952	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001699		missing_extraction
jbn	69422	dbgi_001745	canonical	dbgi_001745		Cornus kousa Hance			6.9340987	46.999516	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001745		missing_extraction
jbn	69423	dbgi_001739	canonical	dbgi_001739		Persicaria amplexicaulis (D.Don) Ronse Decr.			6.9341025	46.9995	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001739		missing_extraction
jbn	69424	dbgi_001709	canonical	dbgi_001709		Ceratostigma plumbaginoides Bunge			6.934019	46.999542	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001709		missing_extraction
jbn	69425	dbgi_001710	canonical	dbgi_001710		Mentha spicata L.			6.93402	46.999546	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001710		missing_extraction
jbn	69427	dbgi_001674	canonical	dbgi_001674		Persicaria affinis (D.Don) Ronse Decr.			6.9340234	46.99953	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001674		missing_extraction
jbn	69431	dbgi_001714	canonical	dbgi_001714		Actinidia kolomikta (Rupr. & Maxim.) Maxim.			6.9341044	46.999493	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001714		missing_extraction
jbn	69432	dbgi_001680	canonical	dbgi_001680		Dianthus chinensis L.			6.934057	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001680		missing_extraction
jbn	69435	dbgi_001689	canonical	dbgi_001689		Polygonum bistorta L.			6.9340343	46.999508	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001689		missing_extraction
jbn	69438	dbgi_001694	canonical	dbgi_001694		Anchusa azurea Mill.			6.934055	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001694		missing_extraction
jbn	69440	dbgi_001604	canonical	dbgi_001604		Vinca minor L.			6.9341145	46.999508	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001604		missing_extraction
jbn	69441	dbgi_001664	canonical	dbgi_001664		Abies alba Mill.			6.934279	46.99986	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001664		missing_extraction
jbn	69445	dbgi_001719	canonical	dbgi_001719		Acanthus mollis L.			6.9340367	46.999535	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001719		missing_extraction
jbn	69446	dbgi_001705	canonical	dbgi_001705		Vincetoxicum hirundinaria Medik.			6.934033	46.99955	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001705		missing_extraction
jbn	69447	dbgi_001675	canonical	dbgi_001675		Peumus boldus Molina			6.93404	46.999546	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001675		missing_extraction
jbn	69450	dbgi_001735	canonical	dbgi_001735		Lycium chinense Mill.			6.9340267	46.999546	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001735		missing_extraction
jbn	69451	dbgi_001609	canonical	dbgi_001609		Arnebia pulchra (Willd. ex Roem. & Schult.) Edm.			6.934029	46.99951	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001609		missing_extraction
jbn	69452	dbgi_001511	canonical	dbgi_001511		Cinnamomum camphora (L.) J.Presl			6.9342704	46.9995	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001511		missing_extraction
jbn	69453	dbgi_001522	canonical	dbgi_001522		Illicium anisatum L.			6.934252	46.999504	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001522		missing_extraction
jbn	69455	dbgi_001565	canonical	dbgi_001565		Tradescantia virginiana L.			6.9342937	46.999516	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001565		missing_extraction
jbn	69457	dbgi_001585	canonical	dbgi_001585		Leymus arenarius (L.) Hochst.			6.9343	46.999508	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001585		missing_extraction
jbn	69460	dbgi_001537	canonical	dbgi_001537		Zantedeschia albomaculata (Hook.) Baill.			6.9343114	46.999508	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001537		missing_extraction
jbn	69463	dbgi_001527	canonical	dbgi_001527		unknown			6.93435	46.9995	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001527		missing_extraction
jbn	69464	dbgi_001535	canonical	dbgi_001535		Washingtonia filifera (Andr�) de Bary			6.9343657	46.9995	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001535		missing_extraction
jbn	69465	dbgi_001538	canonical	dbgi_001538		Strelitzia reginae Banks			6.934379	46.9995	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001538		missing_extraction
jbn	69468	dbgi_001602	canonical	dbgi_001602		Digitalis trojana Ivanina			6.9339952	46.999516	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001602		missing_extraction
jbn	69469	dbgi_001611	canonical	dbgi_001611		Corylus avellana L.			6.9339733	46.999523	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001611		missing_extraction
jbn	69470	dbgi_001614	canonical	dbgi_001614		Gratiola officinalis L.			6.9339733	46.999527	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001614		missing_extraction
jbn	69471	dbgi_001613	canonical	dbgi_001613		Hippuris vulgaris L.			6.933974	46.99953	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001613		missing_extraction
jbn	69472	dbgi_001725	canonical	dbgi_001725		Garrya elliptica Lindl.			6.9339833	46.99954	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001725		missing_extraction
jbn	69476	dbgi_001690	canonical	dbgi_001690		Cephalaria alpina (L.) Roem. & Schult.			6.933991	46.999474	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_001690		missing_extraction
