project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
bioblitz_vinesch	67699	vine_000497	canonical		Plantae			Plantae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608152611	7.8745046	46.261562	looks_swapped_ch_lat_lon	46.261562	7.8745046	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67700	vine_000499	canonical		Angiospermae			Angiospermae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608153008	7.8745065	46.261562	looks_swapped_ch_lat_lon	46.261562	7.8745065	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67701	vine_000396	canonical		Fungi			Fungi	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608154456	7.874558	46.26171	looks_swapped_ch_lat_lon	46.26171	7.874558	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67702	vine_000381	canonical		Insecta			Insecta	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608155319	7.874558	46.26171	looks_swapped_ch_lat_lon	46.26171	7.874558	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67703	vine_000172	canonical		Heteroptera			Heteroptera	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608150702	7.874507	46.26152	looks_swapped_ch_lat_lon	46.26152	7.874507	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67704	vine_000222	canonical		Heteroptera			Heteroptera	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608151005	7.8744974	46.26152	looks_swapped_ch_lat_lon	46.26152	7.8744974	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67705	vine_000321	canonical		Angiospermae			Angiospermae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608151310	7.8744555	46.261497	looks_swapped_ch_lat_lon	46.261497	7.8744555	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67706	vine_000240	canonical		Angiospermae			Angiospermae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608151638	7.8744683	46.261494	looks_swapped_ch_lat_lon	46.261494	7.8744683	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67707	vine_000264	canonical		Poaceae			Poaceae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608152114	7.874466	46.261497	looks_swapped_ch_lat_lon	46.261497	7.874466	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67708	vine_000275	canonical		Poaceae			Poaceae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608152614	7.8744636	46.2615	looks_swapped_ch_lat_lon	46.2615	7.8744636	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67709	vine_000253	canonical		Lycoperdon			Lycoperdon	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608153736	7.8743057	46.2612	looks_swapped_ch_lat_lon	46.2612	7.8743057	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67710	vine_000082	canonical		Berberis vulgaris			Berberis vulgaris	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608154625	7.8742476	46.261063	looks_swapped_ch_lat_lon	46.261063	7.8742476	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67711	vine_000228	canonical		Asteraceae			Asteraceae	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608155733	7.87412	46.26091	looks_swapped_ch_lat_lon	46.26091	7.87412	coordinates_look_swapped_ch_lat_lon
bioblitz_vinesch	67712	vine_000401	canonical		Insecta			Insecta	taxon_name	resolved_from_primary_taxon_field	taxon_name		20240608162821	7.874558	46.26171	looks_swapped_ch_lat_lon	46.26171	7.874558	coordinates_look_swapped_ch_lat_lon
