qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
champex_gradient	grad_000397	20261003_Mazz_Sample_grad_000397_01	5612	grad_000397_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Campanula barbata	Campanula barbata	
champex_gradient	grad_000401	20260903_Mazz_Sample_grad_000401_01	5481	grad_000401_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium villosum	Hieracium villosum	
champex_gradient	grad_000402	20261203_Mazz_Sample_grad_000402_01	5781	grad_000402_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Glechoma hederacea	Glechoma hederacea	
champex_gradient	grad_000403	20261003_Mazz_Sample_grad_000403_01	5572	grad_000403_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix hastata	Salix hastata	
champex_gradient	grad_000404	20261003_Mazz_Sample_grad_000404_01	5594	grad_000404_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix appendiculata	Salix appendiculata	
champex_gradient	grad_000405	20261103_Mazz_Sample_grad_000405_01	5706	grad_000405_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Veronica fruticans	Veronica fruticans	
champex_gradient	grad_000406	20261003_Mazz_Sample_grad_000406_01	5637	grad_000406_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Larix decidua	Larix decidua	
champex_gradient	grad_000407	20261103_Mazz_Sample_grad_000407_01	5644	grad_000407_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Salix appendiculata	Salix appendiculata	
champex_gradient	grad_000408	20261103_Mazz_Sample_grad_000408_01	5704	grad_000408_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Luzula alpinopilosa	Luzula alpinopilosa	
champex_gradient	grad_000409	20261003_Mazz_Sample_grad_000409_01	5567	grad_000409_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rhododendron ferrugineum	Rhododendron ferrugineum	
champex_gradient	grad_000410	20261003_Mazz_Sample_grad_000410_01	5560	grad_000410_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leucanthemopsis alpina	Leucanthemopsis alpina	
champex_gradient	grad_000421	20261103_Mazz_Sample_grad_000421_01	5650	grad_000421_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Acer campestre	Acer campestre	
champex_gradient	grad_000422	20261003_Mazz_Sample_grad_000422_01	5597	grad_000422_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Achillea millefolium	Achillea millefolium	
champex_gradient	grad_000426	20261103_Mazz_Sample_grad_000426_01	5687	grad_000426_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leucanthemopsis alpina	Leucanthemopsis alpina	
champex_gradient	grad_000427	20260903_Mazz_Sample_grad_000427_01	5519	grad_000427_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Veratrum album	Veratrum album	
champex_gradient	grad_000428	20260903_Mazz_Sample_grad_000428_01	5526	grad_000428_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Arnica montana	Arnica montana	
