qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbuf	dbgi_002834	202404101527_EB_dbgi_002834_01_01	583	dbgi_002834_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Selaginella pallescens Spring		Selaginella pallescens Spring
jbuf	dbgi_002836	20240405_EB_dbgi_002836_01_01_100mm_C18_15min_DDA_ELON_pos	422	dbgi_002836_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Nepenthes maxima Reinw.		Nepenthes maxima Reinw.
jbuf	dbgi_002836	202404101527_EB_dbgi_002836_01_01	584	dbgi_002836_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Nepenthes maxima Reinw.		Nepenthes maxima Reinw.
jbuf	dbgi_002837	20240405_EB_dbgi_002837_01_01_100mm_C18_15min_DDA_ELON_pos	423	dbgi_002837_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Scutellaria coccinea Kunth		Scutellaria coccinea Kunth
jbuf	dbgi_002837	202404101527_EB_dbgi_002837_01_01	585	dbgi_002837_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Scutellaria coccinea Kunth		Scutellaria coccinea Kunth
jbuf	dbgi_002839	202404191203_HC_dbgi_002839_01_01	706	dbgi_002839_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Ficus benjamina L.		Ficus benjamina L.
jbuf	dbgi_002839	202404251608_EB_dbgi_002839_01_01	894	dbgi_002839_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Ficus benjamina L.		Ficus benjamina L.
jbuf	dbgi_002840	202404191203_HC_dbgi_002840_01_01	707	dbgi_002840_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	aaunknown		aaunknown
jbuf	dbgi_002840	202404251608_EB_dbgi_002840_01_01	895	dbgi_002840_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002841	20240405_EB_dbgi_002841_01_01_100mm_C18_15min_DDA_ELON_pos	424	dbgi_002841_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Philodendron angustisectum Engl.		Philodendron angustisectum Engl.
jbuf	dbgi_002841	202404101527_EB_dbgi_002841_01_01	586	dbgi_002841_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Philodendron angustisectum Engl.		Philodendron angustisectum Engl.
jbuf	dbgi_002842	202404191203_HC_dbgi_002842_01_01	708	dbgi_002842_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	aaunknown		aaunknown
jbuf	dbgi_002842	202404251608_EB_dbgi_002842_01_01	896	dbgi_002842_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002843	202404191203_HC_dbgi_002843_01_01	709	dbgi_002843_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Spathiphyllum blandum Schott		Spathiphyllum blandum Schott
jbuf	dbgi_002843	202404251608_EB_dbgi_002843_01_01	897	dbgi_002843_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Spathiphyllum blandum Schott		Spathiphyllum blandum Schott
jbuf	dbgi_002844	20240405_EB_dbgi_002844_01_01_100mm_C18_15min_DDA_ELON_pos	425	dbgi_002844_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Strongylodon macrobotrys A. Gray		Strongylodon macrobotrys A. Gray
jbuf	dbgi_002844	202404101527_EB_dbgi_002844_01_01	587	dbgi_002844_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Strongylodon macrobotrys A. Gray		Strongylodon macrobotrys A. Gray
jbuf	dbgi_002845	202404191203_HC_dbgi_002845_01_01	710	dbgi_002845_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Nephthytis poissonii (Engler) N.E. Br.		Nephthytis poissonii (Engler) N.E. Br.
jbuf	dbgi_002845	202404251608_EB_dbgi_002845_01_01	898	dbgi_002845_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Nephthytis poissonii (Engler) N.E. Br.		Nephthytis poissonii (Engler) N.E. Br.
jbuf	dbgi_002846	20240405_EB_dbgi_002846_01_01_100mm_C18_15min_DDA_ELON_pos	426	dbgi_002846_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Dendrochilum cobbianum Rchb. f.		Dendrochilum cobbianum Rchb. f.
jbuf	dbgi_002846	202404101527_EB_dbgi_002846_01_01	588	dbgi_002846_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Dendrochilum cobbianum Rchb. f.		Dendrochilum cobbianum Rchb. f.
jbuf	dbgi_002847	20240405_EB_dbgi_002847_01_01_100mm_C18_15min_DDA_ELON_pos	427	dbgi_002847_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Cryptanthus acaulis (Lindl.) Beer var. acaulis		Cryptanthus acaulis (Lindl.) Beer var. acaulis
jbuf	dbgi_002847	202404101527_EB_dbgi_002847_01_01	589	dbgi_002847_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Cryptanthus acaulis (Lindl.) Beer var. acaulis		Cryptanthus acaulis (Lindl.) Beer var. acaulis
jbuf	dbgi_002848	202404191203_HC_dbgi_002848_01_01	711	dbgi_002848_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Pyrrosia niphoboloides M.G. Price		Pyrrosia niphoboloides M.G. Price
jbuf	dbgi_002848	202404251608_EB_dbgi_002848_01_01	899	dbgi_002848_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Pyrrosia niphoboloides M.G. Price		Pyrrosia niphoboloides M.G. Price
jbuf	dbgi_002849	202404191203_HC_dbgi_002849_01_01	712	dbgi_002849_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Phyllanthus longifolius Lam.		Phyllanthus longifolius Lam.
jbuf	dbgi_002849	202404251608_EB_dbgi_002849_01_01	900	dbgi_002849_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Phyllanthus longifolius Lam.		Phyllanthus longifolius Lam.
jbuf	dbgi_002850	20250721_110658_CVOL_20250319_PMA_C18_DDA_pos_dbgi_002850_01_01	2627	dbgi_002850_01_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_pos	aaunknown		aaunknown
jbuf	dbgi_002850	20250721_111756_CVOL_20250319_PMA_C18_DDA_neg_dbgi_002850_01_01	2708	dbgi_002850_01_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002851	20240405_EB_dbgi_002851_01_01_100mm_C18_15min_DDA_ELON_pos	428	dbgi_002851_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Lepismium dissimile Lindb.		Lepismium dissimile Lindb.
jbuf	dbgi_002851	202404101527_EB_dbgi_002851_01_01	590	dbgi_002851_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Lepismium dissimile Lindb.		Lepismium dissimile Lindb.
jbuf	dbgi_002853	20240405_EB_dbgi_002853_01_01_100mm_C18_15min_DDA_ELON_pos	429	dbgi_002853_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Begonia microsperma Warb.		Begonia microsperma Warb.
jbuf	dbgi_002853	202404101527_EB_dbgi_002853_01_01	591	dbgi_002853_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Begonia microsperma Warb.		Begonia microsperma Warb.
jbuf	dbgi_002854	202404191203_HC_dbgi_002854_01_01	713	dbgi_002854_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	aaunknown		aaunknown
jbuf	dbgi_002854	202404251608_EB_dbgi_002854_01_01	901	dbgi_002854_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002855	20240405_EB_dbgi_002855_01_01_100mm_C18_15min_DDA_ELON_pos	430	dbgi_002855_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Ficus lyrata Warb.		Ficus lyrata Warb.
jbuf	dbgi_002855	202404101527_EB_dbgi_002855_01_01	592	dbgi_002855_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Ficus lyrata Warb.		Ficus lyrata Warb.
jbuf	dbgi_002857	202405171439_HC_dbgi_002857_01_01	1326	dbgi_002857_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Spathiphyllum wallisii Regel		Spathiphyllum wallisii Regel
jbuf	dbgi_002857	202405171521_CVOL_dbgi_002857_01_01	1452	dbgi_002857_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Spathiphyllum wallisii Regel		Spathiphyllum wallisii Regel
jbuf	dbgi_002858	20240405_EB_dbgi_002858_01_01_100mm_C18_15min_DDA_ELON_pos	431	dbgi_002858_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Orchidaceae sp.		Orchidaceae sp.
jbuf	dbgi_002858	202404101527_EB_dbgi_002858_01_01	593	dbgi_002858_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Orchidaceae sp.		Orchidaceae sp.
jbuf	dbgi_002859	202404191203_HC_dbgi_002859_01_01	714	dbgi_002859_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Tillandsia plagiotropica Rohw.		Tillandsia plagiotropica Rohw.
jbuf	dbgi_002859	202404251608_EB_dbgi_002859_01_01	902	dbgi_002859_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Tillandsia plagiotropica Rohw.		Tillandsia plagiotropica Rohw.
jbuf	dbgi_002862	202404191203_HC_dbgi_002862_01_01	715	dbgi_002862_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Selaginella pallescens Spring		Selaginella pallescens Spring
jbuf	dbgi_002862	202404251608_EB_dbgi_002862_01_01	903	dbgi_002862_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Selaginella pallescens Spring		Selaginella pallescens Spring
jbuf	dbgi_002863	202405171439_HC_dbgi_002863_01_01	1327	dbgi_002863_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Peperomia rubella Hook.		Peperomia rubella Hook.
jbuf	dbgi_002863	202405171521_CVOL_dbgi_002863_01_01	1453	dbgi_002863_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Peperomia rubella Hook.		Peperomia rubella Hook.
jbuf	dbgi_002864	202404191203_HC_dbgi_002864_01_01	716	dbgi_002864_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	aaunknown		aaunknown
jbuf	dbgi_002864	202404251608_EB_dbgi_002864_01_01	904	dbgi_002864_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002866	202404191203_HC_dbgi_002866_01_01	717	dbgi_002866_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Begonia x ricinifolia A. Dietr.		Begonia x ricinifolia A. Dietr.
jbuf	dbgi_002866	202404251608_EB_dbgi_002866_01_01	905	dbgi_002866_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Begonia x ricinifolia A. Dietr.		Begonia x ricinifolia A. Dietr.
jbuf	dbgi_002867	202404191203_HC_dbgi_002867_01_01	718	dbgi_002867_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Hoya brevialata D. Kleijn et R. van Donkelaar		Hoya brevialata D. Kleijn et R. van Donkelaar
jbuf	dbgi_002867	202404251608_EB_dbgi_002867_01_01	906	dbgi_002867_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Hoya brevialata D. Kleijn et R. van Donkelaar		Hoya brevialata D. Kleijn et R. van Donkelaar
jbuf	dbgi_002867	20250724_103036_CVOL_20250319_PMA_C18_DDA_neg_dbgi_002867_02_01	2820	dbgi_002867_02_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_neg	Hoya brevialata D. Kleijn et R. van Donkelaar		Hoya brevialata D. Kleijn et R. van Donkelaar
jbuf	dbgi_002867	20250724_103036_CVOL_20250319_PMA_C18_DDA_pos_dbgi_002867_02_01	2819	dbgi_002867_02_01	aliquot_to_extraction_to_original_sample	resolved	20250319_PMA_C18_DDA_pos	Hoya brevialata D. Kleijn et R. van Donkelaar		Hoya brevialata D. Kleijn et R. van Donkelaar
jbuf	dbgi_002868	202404191203_HC_dbgi_002868_01_01	719	dbgi_002868_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	aaunknown		aaunknown
jbuf	dbgi_002868	202404251608_EB_dbgi_002868_01_01	907	dbgi_002868_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	aaunknown		aaunknown
jbuf	dbgi_002869	202404191203_HC_dbgi_002869_01_01	720	dbgi_002869_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Acalypha hispida Burm. f.		Acalypha hispida Burm. f.
jbuf	dbgi_002869	202404251608_EB_dbgi_002869_01_01	908	dbgi_002869_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Acalypha hispida Burm. f.		Acalypha hispida Burm. f.
jbuf	dbgi_002870	20240405_EB_dbgi_002870_01_01_100mm_C18_15min_DDA_ELON_pos	432	dbgi_002870_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos	Polypodium polycarpon Cav. 'Ramo-Cristatum'		Polypodium polycarpon Cav. 'Ramo-Cristatum'
jbuf	dbgi_002870	202404101527_EB_dbgi_002870_01_01	594	dbgi_002870_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg	Polypodium polycarpon Cav. 'Ramo-Cristatum'		Polypodium polycarpon Cav. 'Ramo-Cristatum'
jbuf	dbgi_002871	202404191203_HC_dbgi_002871_01_01	721	dbgi_002871_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_ELON_pos			aaunknown
jbuf	dbgi_002871	202404251608_EB_dbgi_002871_01_01	909	dbgi_002871_01_01	aliquot_to_extraction_to_original_sample	resolved	100mm_C18_15min_DDA_neg			aaunknown
