qfield_project	sample_id	ms_filename	ms_data_id	ms_parent_container_id	resolution_path	resolution_status	injection_method	taxon_name_unified	taxon_name	sample_name
jbc	dbgi_008838	20262605_dbgi_008838_01	4428	dbgi_008838_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum tectorum	Sempervivum tectorum	
jbc	dbgi_009021	20262605_dbgi_009021_01	4391	dbgi_009021_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium villosum	Hieracium villosum	
jbc	dbgi_009023	20262605_dbgi_009023_01	4447	dbgi_009023_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum montanum	Sempervivum montanum	
jbc	dbgi_009030	20262605_dbgi_009030_01	4355	dbgi_009030_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Arnica montana	Arnica montana	
jbc	dbgi_009033	20262605_dbgi_009033_01	4433	dbgi_009033_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Veronica fruticans	Veronica fruticans	
jbc	dbgi_009037	20262605_dbgi_009037_01	4365	dbgi_009037_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Vaccinium vitis-idaea	Vaccinium vitis-idaea	
jbc	dbgi_009047	20262605_dbgi_009047_01	4406	dbgi_009047_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Larix decidua	Larix decidua	
jbc	dbgi_009048	20262605_dbgi_009048_01	4420	dbgi_009048_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Vaccinium myrtillus	Vaccinium myrtillus	
jbc	dbgi_009051	20262605_dbgi_009051_01	4405	dbgi_009051_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Sempervivum tectorum	Sempervivum tectorum	
jbc	dbgi_009057	20262605_dbgi_009057_01	4382	dbgi_009057_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Pinus cembra	Pinus cembra	
jbc	dbgi_009058	20262605_dbgi_009058_01	4437	dbgi_009058_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rhododendron ferrugineum	Rhododendron ferrugineum	
jbc	dbgi_009059	20262605_dbgi_009059_01	4425	dbgi_009059_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Rhododendron ferrugineum	Rhododendron ferrugineum	
jbc	dbgi_009068	20262605_dbgi_009068_01	4398	dbgi_009068_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Agrostis capillaris	Agrostis capillaris	
jbc	dbgi_009070	20262605_dbgi_009070_01	4381	dbgi_009070_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Juniperus communis	Juniperus communis	
jbc	dbgi_009082	20262605_dbgi_009082_01	4430	dbgi_009082_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Saxifraga apiculata	Saxifraga apiculata	
jbc	dbgi_009093	20262605_dbgi_009093_01	4360	dbgi_009093_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Hieracium murorum	Hieracium murorum	
jbc	dbgi_009094	20262605_dbgi_009094_01	4441	dbgi_009094_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Leontodon hispidus	Leontodon hispidus	
jbc	dbgi_009096	20262605_dbgi_009096_01	4419	dbgi_009096_01	extraction_to_original_sample	resolved	HSST3_ddMS2_pos	Luzula alpinopilosa	Luzula alpinopilosa	
