project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	lineage_status
jbuf	65649	dbgi_003082	canonical	dbgi_003082		Rhododendron hirsutum L.			7.1564717	46.79278	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003082	dbgi_003082_01	no_ms
jbuf	65650	dbgi_003141	canonical	dbgi_003141		Ruscus aculeatus L.			7.156466	46.792767	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003141	dbgi_003141_01	has_ms
jbuf	65651	dbgi_003137	canonical	dbgi_003137		Polygonatum multiflorum (L.) All.			7.1564655	46.792767	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003137	dbgi_003137_01	no_ms
jbuf	65652	dbgi_003182	canonical	dbgi_003182		Ranunculus lanuginosus L.			7.1564717	46.792767	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003182	dbgi_003182_01	no_ms
jbuf	65653	dbgi_003106	canonical	dbgi_003106		Orobanche hederae Duby			7.1564736	46.792767	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003106	dbgi_003106_01	has_ms
jbuf	65654	dbgi_003145	canonical	dbgi_003145		Rosa pendulina L.			7.1564674	46.792732	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003145	dbgi_003145_01	no_ms
jbuf	65655	dbgi_003172	canonical	dbgi_003172		Lonicera nigra L.			7.1564393	46.79279	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003172	dbgi_003172_01	no_ms
jbuf	65656	dbgi_003199	canonical	dbgi_003199		Luzula sylvatica Gaudin			7.156448	46.79283	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003199	dbgi_003199_01	no_ms
jbuf	65657	dbgi_003205	canonical	dbgi_003205		Cardamine trifolia L.			7.156512	46.792824	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003205	dbgi_003205_01	no_ms
jbuf	65658	dbgi_003222	canonical	dbgi_003222		Cardamine trifolia L.			7.156488	46.792892	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003222	dbgi_003222_01	has_ms
jbuf	65659	dbgi_003099	canonical	dbgi_003099		Alchemilla fissa Gnther et Schummel			7.15648	46.792854	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003099	dbgi_003099_01	has_ms
jbuf	65660	dbgi_003216	canonical	dbgi_003216		Alchemilla fissa Gnther et Schummel			7.1564727	46.792862	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003216	dbgi_003216_01	has_ms
jbuf	65661	dbgi_003203	canonical	dbgi_003203		Hypericum maculatum Crantz subsp. maculatum			7.1565213	46.7928	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003203	dbgi_003203_01	has_ms
jbuf	65662	dbgi_003081	canonical	dbgi_003081		Meconopsis cambrica (L.) Vig.			7.1565127	46.792797	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003081	dbgi_003081_01	no_ms
jbuf	65663	dbgi_003088	canonical	dbgi_003088		Anemone ranunculoides L.			7.156516	46.792793	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003088	dbgi_003088_01	has_ms
jbuf	65664	dbgi_003160	canonical	dbgi_003160		Pinus cembra L.			7.1564445	46.79274	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
jbuf	65665	dbgi_003076	canonical	dbgi_003076		aaunknown			7.1565332	46.792805	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003076	dbgi_003076_01	no_ms
jbuf	65666	dbgi_003105	canonical	dbgi_003105		Silene dioica (L.) Clairv.			7.156533	46.79281	looks_swapped_ch_lat_lon	true	true	true	true	dbgi_003105	dbgi_003105_01	has_ms
jbuf	65667	dbgi_003127	canonical	dbgi_003127		Achillea macrophylla L.			7.1564927	46.79281	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003127	dbgi_003127_01	no_ms
jbuf	65668	dbgi_003107	canonical	dbgi_003107		Stachys officinalis (L.) Trevis. s. l.			7.1565337	46.792828	looks_swapped_ch_lat_lon	true	true	true	false	dbgi_003107	dbgi_003107_01	no_ms
jbuf	65669	dbgi_003072	canonical	dbgi_003072		Silene viscaria (L.) Borkh.			7.1565065	46.79273	looks_swapped_ch_lat_lon	false	false	false	false			no_dried_link;not_extracted
