project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	has_dried	has_extraction	has_aliquot	has_ms	dried_sample_container_ids	extraction_sample_container_ids	issue
jbuf	65950	dbgi_000447	canonical	dbgi_000447		Sempervivum grandiflorum Haw.			7.157066	46.792435	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000447		missing_extraction
jbuf	65951	dbgi_000459	canonical	dbgi_000459		Sempervivum tectorum L. subsp. tectorum			7.1570687	46.79243	looks_swapped_ch_lat_lon	false	false	false	false			missing_dried;missing_extraction
jbuf	65952	dbgi_000453	canonical	dbgi_000453		Sempervivum montanum L.			7.157071	46.79243	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000453		missing_extraction
jbuf	65953	dbgi_000494	canonical	dbgi_000494		Sedum telephium L. s.l.			7.157061	46.792435	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000494		missing_extraction
jbuf	65954	dbgi_000427	canonical	dbgi_000427		Sedum rupestre L.			7.1570625	46.792435	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000427		missing_extraction
jbuf	65955	dbgi_000480	canonical	dbgi_000480		Phedimus middendorffianus (Maxim.) 't Hart			7.157066	46.79243	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000480		missing_extraction
jbuf	65956	dbgi_000456	canonical	dbgi_000456		Araucaria araucana (Molina) K. Koch			7.1569567	46.792374	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000456		missing_extraction
jbuf	65957	dbgi_000420	canonical	dbgi_000420		Pinus mugo subsp. uncinata (DC.) Domin			7.1569276	46.79235	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000420		missing_extraction
jbuf	65958	dbgi_000496	canonical	dbgi_000496		Abies koreana E.H. Wilson			7.156946	46.792336	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000496		missing_extraction
jbuf	65959	dbgi_000414	canonical	dbgi_000414		Picea omorika (Pancic) Purk.			7.1569676	46.792347	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000414		missing_extraction
jbuf	65960	dbgi_000432	canonical	dbgi_000432		Cephalotaxus harringtonii (J. Forbes) K. Koch			7.156989	46.792362	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000432		missing_extraction
jbuf	65961	dbgi_000399	canonical	dbgi_000399		Juniperus communis L. subsp. communis			7.1570125	46.792343	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000399		missing_extraction
jbuf	65962	dbgi_000422	canonical	dbgi_000422		Podocarpus nivalis Hook.			7.156964	46.79232	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000422		missing_extraction
jbuf	65963	dbgi_000444	canonical	dbgi_000444		Taxus baccata L. femelle			7.156996	46.792316	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000444		missing_extraction
jbuf	65964	dbgi_000489	canonical	dbgi_000489		Cupressus sempervirens L.			7.157028	46.792328	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000489		missing_extraction
jbuf	65965	dbgi_000411	canonical	dbgi_000411		Sciadopitys verticillata (Thunb.) Siebold & Zucc.			7.15704	46.792305	looks_swapped_ch_lat_lon	true	false	false	false	dbgi_000411		missing_extraction
