field_data_id	sample_id	project	target_field	current_value	new_value	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	skip_reason
67213	dbgi_002903	jbuf	taxon_name_unified	Scyphularia pentaphylla (Blume) Fe	Scyphularia pentaphylla (Blume) Fe	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67214	dbgi_002848	jbuf	taxon_name_unified	Pyrrosia niphoboloides M.G. Price	Pyrrosia niphoboloides M.G. Price	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67215	dbgi_002774	jbuf	taxon_name_unified	Polypodium pustulatum G. Forst.	Polypodium pustulatum G. Forst.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67216	dbgi_002877	jbuf	taxon_name_unified	Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry	Epiphyllum rubrocoronatum (Kimn.) Dodson et Gentry	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67217	dbgi_002851	jbuf	taxon_name_unified	Lepismium dissimile Lindb.	Lepismium dissimile Lindb.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67218	dbgi_002749	jbuf	taxon_name_unified	Epiphyllum sp.	Epiphyllum sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67219	dbgi_002901	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67220	dbgi_003022	jbuf	taxon_name_unified	Bulbophyllum lasiochilum C.S.P. Parish et Rchb.f.	Bulbophyllum lasiochilum C.S.P. Parish et Rchb.f.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67221	dbgi_002852	jbuf	taxon_name_unified	Hoya sp.	Hoya sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67222	dbgi_002883	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67223	dbgi_002878	jbuf	taxon_name_unified	Hoya carnosa (L. f.) R. Br.	Hoya carnosa (L. f.) R. Br.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67224	dbgi_002833	jbuf	taxon_name_unified	Hoya australis Traill	Hoya australis Traill	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67225	dbgi_002867	jbuf	taxon_name_unified	Hoya brevialata D. Kleijn et R. van Donkelaar	Hoya brevialata D. Kleijn et R. van Donkelaar	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67226	dbgi_002861	jbuf	taxon_name_unified	Hoya sp.	Hoya sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67227	dbgi_002884	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67228	dbgi_002822	jbuf	taxon_name_unified	Hoya carnosa (L. f.) R. Br. 'Tricolor'	Hoya carnosa (L. f.) R. Br. 'Tricolor'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67229	dbgi_002850	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67230	dbgi_002899	jbuf	taxon_name_unified	Tillandsia lindeni Regel	Tillandsia lindeni Regel	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67231	dbgi_002859	jbuf	taxon_name_unified	Tillandsia plagiotropica Rohw.	Tillandsia plagiotropica Rohw.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67232	dbgi_002864	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67233	dbgi_002835	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Chlorophytum orchidastrum Lindl	taxon_unified_conflict
67234	dbgi_002807	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Chlorophytum filipendulum subsp. amaniense (Engl) Nordal & A. D. Poulsen	taxon_unified_conflict
67235	dbgi_002894	jbuf	taxon_name_unified	Sinningia cardinalis (Lehm.) H.E. Moore	Sinningia cardinalis (Lehm.) H.E. Moore	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67236	dbgi_002879	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Dichsonia	taxon_unified_conflict
67237	dbgi_002889	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67238	dbgi_002817	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67239	dbgi_002840	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67240	dbgi_002761	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Philodendron scandens brazil	taxon_unified_conflict
67241	dbgi_002812	jbuf	taxon_name_unified	Codiaeum sp.	Codiaeum sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67242	dbgi_002777	jbuf	taxon_name_unified	Codiaeum variegatum (L.) Blume	Codiaeum variegatum (L.) Blume	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67243	dbgi_002762	jbuf	taxon_name_unified	Codiaeum variegatum (L.) Blume 'Aucubifolium'	Codiaeum variegatum (L.) Blume 'Aucubifolium'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67244	dbgi_002827	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67245	dbgi_002757	jbuf	taxon_name_unified	Phyllanthus angustifolius var. elongatus Webs.	Phyllanthus angustifolius var. elongatus Webs.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67246	dbgi_002802	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67247	dbgi_002874	jbuf	taxon_name_unified	Acalypha wilkesiana Mll. Arg. 'Obovata'	Acalypha wilkesiana Mll. Arg. 'Obovata'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67248	dbgi_002904	jbuf	taxon_name_unified	Acalypha wilkesiana Mll. Arg. 'Musaica'	Acalypha wilkesiana Mll. Arg. 'Musaica'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67249	dbgi_002849	jbuf	taxon_name_unified	Phyllanthus longifolius Lam.	Phyllanthus longifolius Lam.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67250	dbgi_002869	jbuf	taxon_name_unified	Acalypha hispida Burm. f.	Acalypha hispida Burm. f.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67251	dbgi_002792	jbuf	taxon_name_unified	Rhynchosia phaseoloides DC.	Rhynchosia phaseoloides DC.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67252	dbgi_002860	jbuf	taxon_name_unified	Ficus aspera G. Forst.	Ficus aspera G. Forst.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67253	dbgi_002830	jbuf	taxon_name_unified	Pellionia repens Merr.	Pellionia repens Merr.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67254	dbgi_002766	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67255	dbgi_002767	jbuf	taxon_name_unified	Codiaeum variegatum (L.) Blume var. pictum 'Fred Sanders'	Codiaeum variegatum (L.) Blume var. pictum 'Fred Sanders'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67256	dbgi_002854	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67257	dbgi_002782	jbuf	taxon_name_unified	Pellionia pulchra N.E. Br.	Pellionia pulchra N.E. Br.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67258	dbgi_002771	jbuf	taxon_name_unified	Thunbergia hawtayneana Wall.	Thunbergia hawtayneana Wall.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67259	dbgi_002798	jbuf	taxon_name_unified	Ficus pumila L.	Ficus pumila L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67260	dbgi_002983	jbuf	taxon_name_unified	Richardia africana Kunth	Richardia africana Kunth	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67261	dbgi_002826	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67262	dbgi_002938	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67263	dbgi_003038	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67264	dbgi_002811	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67265	dbgi_002842	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67266	dbgi_002979	jbuf	taxon_name_unified	Asplenium nidus L.	Asplenium nidus L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67267	dbgi_002780	jbuf	taxon_name_unified	Blechnum occidentale L.	Blechnum occidentale L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67268	dbgi_002993	jbuf	taxon_name_unified	Asplenium dimorphum Kunze	Asplenium dimorphum Kunze	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67269	dbgi_002785	jbuf	taxon_name_unified	Asplenium bulbiferum G. Forst.	Asplenium bulbiferum G. Forst.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67270	dbgi_002770	jbuf	taxon_name_unified	Pteris sp.	Pteris sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67271	dbgi_002752	jbuf	taxon_name_unified	Pteris cretica L. 'Albo-Lineata'	Pteris cretica L. 'Albo-Lineata'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67272	dbgi_002791	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67273	dbgi_002787	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Phlebodium blue star	taxon_unified_conflict
67274	dbgi_002775	jbuf	taxon_name_unified	Nephrolepis hirsutula (Forst. f.) C. Presl	Nephrolepis hirsutula (Forst. f.) C. Presl	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67275	dbgi_002750	jbuf	taxon_name_unified	Blechnum brasiliense Desv.	Blechnum brasiliense Desv.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67276	dbgi_002821	jbuf	taxon_name_unified	Cyrtomium falcatum C. Presl	Cyrtomium falcatum C. Presl	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67277	dbgi_002796	jbuf	taxon_name_unified	Pteris cretica L.	Pteris cretica L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67278	dbgi_003044	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67279	dbgi_002816	jbuf	taxon_name_unified	Christella dentata H. Lev.	Christella dentata H. Lev.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67280	dbgi_002917	jbuf	taxon_name_unified	Niphidium crassifolium (L.) Lellinger	Niphidium crassifolium (L.) Lellinger	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67281	dbgi_002768	jbuf	taxon_name_unified	Ficus sp.	Ficus sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67282	dbgi_002786	jbuf	taxon_name_unified	Rhipsalis sp.	Rhipsalis sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67283	dbgi_002888	jbuf	taxon_name_unified	Rhipsalis sp.	Rhipsalis sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67284	dbgi_002963	jbuf	taxon_name_unified	Rhipsalis sp.	Rhipsalis sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67285	dbgi_002794	jbuf	taxon_name_unified	Schlumbergera sp.	Schlumbergera sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67286	dbgi_002838	jbuf	taxon_name_unified	Rhipsalis sp.	Rhipsalis sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67287	dbgi_002806	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67288	dbgi_002801	jbuf	taxon_name_unified	Rhipsalis sp.	Rhipsalis sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67289	dbgi_002751	jbuf	taxon_name_unified	Anthurium olfersianum Kunth	Anthurium olfersianum Kunth	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67290	dbgi_002756	jbuf	taxon_name_unified	Anthurium bakeri Hook. f.	Anthurium bakeri Hook. f.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67291	dbgi_002776	jbuf	taxon_name_unified	Anthurium andraeanum Linden	Anthurium andraeanum Linden	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67292	dbgi_002760	jbuf	taxon_name_unified	Anthurium gracile Lindl.	Anthurium gracile Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67293	dbgi_002940	jbuf	taxon_name_unified	Anthurium scandens (Aubl.) Engl.	Anthurium scandens (Aubl.) Engl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67294	dbgi_002781	jbuf	taxon_name_unified	Anthurium scherzerianum Schott	Anthurium scherzerianum Schott	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67295	dbgi_002845	jbuf	taxon_name_unified	Nephthytis poissonii (Engler) N.E. Br.	Nephthytis poissonii (Engler) N.E. Br.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67296	dbgi_003003	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67297	dbgi_002818	jbuf	taxon_name_unified	Dieffenbachia amoena Gentil	Dieffenbachia amoena Gentil	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67298	dbgi_002924	jbuf	taxon_name_unified	Dieffenbachia seguine (Jacq.) Schott 'Picturata'	Dieffenbachia seguine (Jacq.) Schott 'Picturata'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67299	dbgi_002908	jbuf	taxon_name_unified	Dieffenbachia seguine (Jacq.) Schott 'Jenmannii'	Dieffenbachia seguine (Jacq.) Schott 'Jenmannii'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67300	dbgi_002843	jbuf	taxon_name_unified	Spathiphyllum blandum Schott	Spathiphyllum blandum Schott	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67301	dbgi_002892	jbuf	taxon_name_unified	Alocasia macrorrhiza (L.) G. Don	Alocasia macrorrhiza (L.) G. Don	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67302	dbgi_002797	jbuf	taxon_name_unified	Aglaonema modestum Schott	Aglaonema modestum Schott	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67303	dbgi_002998	jbuf	taxon_name_unified	Scindapsus pictus Hassk.	Scindapsus pictus Hassk.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67304	dbgi_002871	jbuf	taxon_name_unified		aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name;name_proposition	sample_name=aaunknown;name_proposition=Alocasia	taxon_unified_conflict
67305	dbgi_002923	jbuf	taxon_name_unified	Philodendron cordatum Kunth	Philodendron cordatum Kunth	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67306	dbgi_002772	jbuf	taxon_name_unified	Monstera deliciosa Liebm.	Monstera deliciosa Liebm.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67307	dbgi_002943	jbuf	taxon_name_unified	Ficus sp.	Ficus sp.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67308	dbgi_002880	jbuf	taxon_name_unified	Sarracenia leucophylla Raf.	Sarracenia leucophylla Raf.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67309	dbgi_002855	jbuf	taxon_name_unified	Ficus lyrata Warb.	Ficus lyrata Warb.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67310	dbgi_002549	jbuf	taxon_name_unified	Zamioculcas zamiifolia (Lodd) Engl.	Zamioculcas zamiifolia (Lodd) Engl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67311	dbgi_002755	jbuf	taxon_name_unified	Aglaonema commutatum var. commutatum Nicolson 'Treubii'	Aglaonema commutatum var. commutatum Nicolson 'Treubii'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67312	dbgi_002857	jbuf	taxon_name_unified	Spathiphyllum wallisii Regel	Spathiphyllum wallisii Regel	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67313	dbgi_002868	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67314	dbgi_003007	jbuf	taxon_name_unified	Hymenocallis speciosa Salisb.	Hymenocallis speciosa Salisb.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67315	dbgi_002863	jbuf	taxon_name_unified	Peperomia rubella Hook.	Peperomia rubella Hook.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67316	dbgi_002765	jbuf	taxon_name_unified	Crinum asiaticum L.	Crinum asiaticum L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67317	dbgi_002800	jbuf	taxon_name_unified	Cyanastrum cordifolium Oliv.	Cyanastrum cordifolium Oliv.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67318	dbgi_002886	jbuf	taxon_name_unified	Daedalacanthus nervosus (Vahl) T. Anderson	Daedalacanthus nervosus (Vahl) T. Anderson	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67319	dbgi_003142	jbuf	taxon_name_unified	Peperomia serpens C. DC.	Peperomia serpens C. DC.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67320	dbgi_003139	jbuf	taxon_name_unified	Peperomia caperata Yunck.	Peperomia caperata Yunck.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67321	dbgi_003135	jbuf	taxon_name_unified	Peperomia argyreia E. Morren	Peperomia argyreia E. Morren	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67322	dbgi_003121	jbuf	taxon_name_unified	Peperomia marmorata Hook. f.	Peperomia marmorata Hook. f.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67323	dbgi_003144	jbuf	taxon_name_unified	Peperomia maculosa Hook.	Peperomia maculosa Hook.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67324	dbgi_003114	jbuf	taxon_name_unified	Peperomia clusiifolia Hook.	Peperomia clusiifolia Hook.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67325	dbgi_003143	jbuf	taxon_name_unified	Ficus vogelii Miq.	Ficus vogelii Miq.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67326	dbgi_003084	jbuf	taxon_name_unified	Justicia brandegeana Wassh. et L.B. Sm.	Justicia brandegeana Wassh. et L.B. Sm.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67327	dbgi_003103	jbuf	taxon_name_unified	Peperomia scandens Ruiz et Pav. 'Variegata'	Peperomia scandens Ruiz et Pav. 'Variegata'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67328	dbgi_003070	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67329	dbgi_003217	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67330	dbgi_003095	jbuf	taxon_name_unified	Meyenia erecta Benth.	Meyenia erecta Benth.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67331	dbgi_003134	jbuf	taxon_name_unified	Medinilla magnifica Lindl.	Medinilla magnifica Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67332	dbgi_003115	jbuf	taxon_name_unified	Ruellia brevifolia (Pohl) C. Ezcurra	Ruellia brevifolia (Pohl) C. Ezcurra	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67333	dbgi_003124	jbuf	taxon_name_unified	Pachystachys lutea Nees	Pachystachys lutea Nees	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67334	dbgi_003092	jbuf	taxon_name_unified	Aphelandra tetragonia (Vahl) Nees	Aphelandra tetragonia (Vahl) Nees	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67335	dbgi_003125	jbuf	taxon_name_unified	Acanthus montanus (Nees) T. Anderson	Acanthus montanus (Nees) T. Anderson	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67336	dbgi_003133	jbuf	taxon_name_unified	Brunfelsia uniflora D. Don.	Brunfelsia uniflora D. Don.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67337	dbgi_003120	jbuf	taxon_name_unified	Fittonia albivenis (Veitch) Brummitt	Fittonia albivenis (Veitch) Brummitt	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67338	dbgi_003162	jbuf	taxon_name_unified	aaunknown	aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67339	dbgi_003080	jbuf	taxon_name_unified	Justicia carnea Lindl.	Justicia carnea Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67340	dbgi_003098	jbuf	taxon_name_unified	Pilea cadierei Gagnep. et Guillaumin	Pilea cadierei Gagnep. et Guillaumin	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67341	dbgi_003069	jbuf	taxon_name_unified	Fittonia verschaffeltii E. Coem.	Fittonia verschaffeltii E. Coem.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67342	dbgi_003075	jbuf	taxon_name_unified	Pilea involucrata (Sims) Urb.	Pilea involucrata (Sims) Urb.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67343	dbgi_003110	jbuf	taxon_name_unified	Crossandra infundibuliformis (L.) Nees	Crossandra infundibuliformis (L.) Nees	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67344	dbgi_003109	jbuf	taxon_name_unified	Pandanus veitchii hort.	Pandanus veitchii hort.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67345	dbgi_003083	jbuf	taxon_name_unified	Calvoa orientalis Taub.	Calvoa orientalis Taub.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67346	dbgi_003138	jbuf	taxon_name_unified	Petiveria alliacea L.	Petiveria alliacea L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67347	dbgi_003073	jbuf	taxon_name_unified	Ficus religiosa L.	Ficus religiosa L.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67348	dbgi_003104	jbuf	taxon_name_unified	Pilea repens Liebm.	Pilea repens Liebm.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67349	dbgi_003157	jbuf	taxon_name_unified	Fittonia gigantea Andr	Fittonia gigantea Andr	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67350	dbgi_003089	jbuf	taxon_name_unified	Ruellia makoyana Closon	Ruellia makoyana Closon	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67351	dbgi_003192	jbuf	taxon_name_unified	Calathea marantina (Krn.) K. Koch	Calathea marantina (Krn.) K. Koch	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67352	dbgi_003078	jbuf	taxon_name_unified	Hypoestes phyllostachya Baker	Hypoestes phyllostachya Baker	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67353	dbgi_003152	jbuf	taxon_name_unified	Calathea lietzei E. Morren	Calathea lietzei E. Morren	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67354	dbgi_003108	jbuf	taxon_name_unified	Acorus gramineus Aiton 'Variegatus'	Acorus gramineus Aiton 'Variegatus'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67355	dbgi_003123	jbuf	taxon_name_unified	Acorus gramineus Aiton 'Pusillus'	Acorus gramineus Aiton 'Pusillus'	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67356	dbgi_003130	jbuf	taxon_name_unified	Geogenanthus poeppigii Faden	Geogenanthus poeppigii Faden	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67357	dbgi_003074	jbuf	taxon_name_unified	Schismatoglottis calyptrata (Robb.) Zoll. & Moritzi	Schismatoglottis calyptrata (Robb.) Zoll. & Moritzi	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67358	dbgi_003167	jbuf	taxon_name_unified	Schaueria flavicoma N.E. Br.	Schaueria flavicoma N.E. Br.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67359	dbgi_003122	jbuf	taxon_name_unified	Heliconia aurantiaca Ghiesbr.	Heliconia aurantiaca Ghiesbr.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67360	dbgi_003094	jbuf	taxon_name_unified	Rhipsalis pilocarpa Loefgr.	Rhipsalis pilocarpa Loefgr.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67361	dbgi_003212	jbuf	taxon_name_unified	Rhipsalis cassutha Gaertn.	Rhipsalis cassutha Gaertn.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67362	dbgi_003116	jbuf	taxon_name_unified	Rhipsalis mesembryanthoides Haw.	Rhipsalis mesembryanthoides Haw.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67363	dbgi_003100	jbuf	taxon_name_unified	Rhipsalis cereuscula Haw.	Rhipsalis cereuscula Haw.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67364	dbgi_002913	jbuf	taxon_name_unified	Rhipsalis micrantha (Kunth) DC.	Rhipsalis micrantha (Kunth) DC.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67365	dbgi_002914	jbuf	taxon_name_unified	Oncidium sphacelatum Lindl.	Oncidium sphacelatum Lindl.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
67366	dbgi_003086	jbuf	taxon_name_unified	Eria ambrosia Schltr.	Eria ambrosia Schltr.	sample_name	resolved_from_primary_taxon_field	sample_name		target_field_already_populated
