collection	id	container_id	sample_id	issue
Dried_Samples_Data	6497	dbgi_004197_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6498	dbgi_006544_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6499	dbgi_006486_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6500	dbgi_006483_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6501	dbgi_004230_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6502	dbgi_006480_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6503	dbgi_004189_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6504	dbgi_004228_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6505	dbgi_004088_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6506	dbgi_004192_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6507	dbgi_006418_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6508	dbgi_004053_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6509	dbgi_006543_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6510	dbgi_004055_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6511	dbgi_006451_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6512	dbgi_006534_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6513	dbgi_006507_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6514	dbgi_006420_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6515	dbgi_006574_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6516	dbgi_006547_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6517	dbgi_004231_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6518	dbgi_006485_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6519	dbgi_004196_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6520	dbgi_006536_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6521	dbgi_006450_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6522	dbgi_006449_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6523	dbgi_004260_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6524	dbgi_004191_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6525	dbgi_006402_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6526	dbgi_006401_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6527	dbgi_006545_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6528	dbgi_004261_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6529	dbgi_006505_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6530	dbgi_006537_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6531	dbgi_006535_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6532	dbgi_006571_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6533	dbgi_006576_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6534	dbgi_006398_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6535	dbgi_006479_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6536	dbgi_006573_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6537	dbgi_006481_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6538	dbgi_004229_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6539	dbgi_006478_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6540	dbgi_004232_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6541	dbgi_004258_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6542	dbgi_006540_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6543	dbgi_006399_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6544	dbgi_006484_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6545	dbgi_004091_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6546	dbgi_006452_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6547	dbgi_004259_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6548	dbgi_006400_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6549	dbgi_004193_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6550	dbgi_004195_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6551	dbgi_006577_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6552	dbgi_006546_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6553	dbgi_006539_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6554	dbgi_006421_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6555	dbgi_006506_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6556	dbgi_006542_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6557	dbgi_004056_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6558	dbgi_004188_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6559	dbgi_004190_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6560	dbgi_004060_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6561	dbgi_006590_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6562	dbgi_004084_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6563	dbgi_004211_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6564	dbgi_006522_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6565	dbgi_006549_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6566	dbgi_006527_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6567	dbgi_004082_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6568	dbgi_006592_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6569	dbgi_006406_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6570	dbgi_004210_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6571	dbgi_006521_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6572	dbgi_006437_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6573	dbgi_006477_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6574	dbgi_004208_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6575	dbgi_004081_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6576	dbgi_006526_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6577	dbgi_004223_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6578	dbgi_004080_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6579	dbgi_006472_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6580	dbgi_006403_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6581	dbgi_004071_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6582	dbgi_006446_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6583	dbgi_006468_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6584	dbgi_006551_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6585	dbgi_006525_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6586	dbgi_006467_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6587	dbgi_004105_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6588	dbgi_004072_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6589	dbgi_006436_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6590	dbgi_006443_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6591	dbgi_006465_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6592	dbgi_006552_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6593	dbgi_004077_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6594	dbgi_004212_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6595	dbgi_006447_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6596	dbgi_006413_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6597	dbgi_006415_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6598	dbgi_006548_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6599	dbgi_004087_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6600	dbgi_004226_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6601	dbgi_004070_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6602	dbgi_004227_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6603	dbgi_004074_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6604	dbgi_004083_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6605	dbgi_006463_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6606	dbgi_006518_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6607	dbgi_004068_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6608	dbgi_006550_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6609	dbgi_006458_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6610	dbgi_006520_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6611	dbgi_006434_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6612	dbgi_006460_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6613	dbgi_004224_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6614	dbgi_006466_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6615	dbgi_004106_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6616	dbgi_006591_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6617	dbgi_004085_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6618	dbgi_006405_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6619	dbgi_006589_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6620	dbgi_006461_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6621	dbgi_006435_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6622	dbgi_004069_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6623	dbgi_006407_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6624	dbgi_006471_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6625	dbgi_006459_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6626	dbgi_006416_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6627	dbgi_006519_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6628	dbgi_006462_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6629	dbgi_006417_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6630	dbgi_004225_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6631	dbgi_006524_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6632	dbgi_006476_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6633	dbgi_004078_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6634	dbgi_004209_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6635	dbgi_004086_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6636	dbgi_006473_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6637	dbgi_006445_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6638	dbgi_006414_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6639	dbgi_006523_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6640	dbgi_006404_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6641	dbgi_006464_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6642	dbgi_004102_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6643	dbgi_006562_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6644	dbgi_006578_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6645	dbgi_004098_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6646	dbgi_006580_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6647	dbgi_006588_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6648	dbgi_004095_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6649	dbgi_004237_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6651	dbgi_004220_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6652	dbgi_004076_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6653	dbgi_006454_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6654	dbgi_006558_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6655	dbgi_004205_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6656	dbgi_006475_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6657	dbgi_006560_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6658	dbgi_006410_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6659	dbgi_006488_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6660	dbgi_006474_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6661	dbgi_004073_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6662	dbgi_004079_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6663	dbgi_004075_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6664	dbgi_006469_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6665	dbgi_006470_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6666	dbgi_006554_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6667	dbgi_004204_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6668	dbgi_004097_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6669	dbgi_001466_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6670	dbgi_001333_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6671	dbgi_001351_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6672	dbgi_001395_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6673	dbgi_000251_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6674	dbgi_001340_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6675	dbgi_001430_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6676	dbgi_001623_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6677	dbgi_000249_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6678	dbgi_001369_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6679	dbgi_000243_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6680	dbgi_000240_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6681	dbgi_002011_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6682	dbgi_001389_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6683	dbgi_000193_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6684	dbgi_000222_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6685	dbgi_000217_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6686	dbgi_000226_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6687	dbgi_000221_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6688	dbgi_001448_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6689	dbgi_000205_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6690	dbgi_001443_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6691	dbgi_000269_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6692	dbgi_001256_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6693	dbgi_001316_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6694	dbgi_001990_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6695	dbgi_000215_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6696	dbgi_001950_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6697	dbgi_001536_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6698	dbgi_000263_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6699	dbgi_000202_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6700	dbgi_001270_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6701	dbgi_001319_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6702	dbgi_000258_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6703	dbgi_001346_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6704	dbgi_000267_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6705	dbgi_001539_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6706	dbgi_000250_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6707	dbgi_000228_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6708	dbgi_000254_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6709	dbgi_000245_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6710	dbgi_000257_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6711	dbgi_001942_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6712	dbgi_001701_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6713	dbgi_000209_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6714	dbgi_000238_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6715	dbgi_000227_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6716	dbgi_000201_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6717	dbgi_000203_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6718	dbgi_000209_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6719	dbgi_001287_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6720	dbgi_001254_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6721	dbgi_000260_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6722	dbgi_001293_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6723	dbgi_001716_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6724	dbgi_001737_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6725	dbgi_000265_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6726	dbgi_000219_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6727	dbgi_001944_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6728	dbgi_000242_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6729	dbgi_000253_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6730	dbgi_000223_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6731	dbgi_001432_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6732	dbgi_000229_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6733	dbgi_001314_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6734	dbgi_001524_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6735	dbgi_001360_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6736	dbgi_000199_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6737	dbgi_000236_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6738	dbgi_001433_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6739	dbgi_000191_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6740	dbgi_000197_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6741	dbgi_001668_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6742	dbgi_000218_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6743	dbgi_000206_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6744	dbgi_000264_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6745	dbgi_000214_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6746	dbgi_000207_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6747	dbgi_000216_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6748	dbgi_001454_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6749	dbgi_000237_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6750	dbgi_001505_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6751	dbgi_001342_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6752	dbgi_001337_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6753	dbgi_001405_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6754	dbgi_002000_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6755	dbgi_001345_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6756	dbgi_001287_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6757	dbgi_001442_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6758	dbgi_002010_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6759	dbgi_001513_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6760	dbgi_001949_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6761	dbgi_001303_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6762	dbgi_001631_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6763	dbgi_001260_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6764	dbgi_001998_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6765	dbgi_001267_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6766	dbgi_001521_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6767	dbgi_001414_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6768	dbgi_001415_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6769	dbgi_001962_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6770	dbgi_001400_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6771	dbgi_001345_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6772	dbgi_001965_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6773	dbgi_001973_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6774	dbgi_001310_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6775	dbgi_001259_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6776	dbgi_001338_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6777	dbgi_001335_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6778	dbgi_001729_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6779	dbgi_001284_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6780	dbgi_001302_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6781	dbgi_001301_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6782	dbgi_001347_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6783	dbgi_001332_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6784	dbgi_001323_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6785	dbgi_001300_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6786	dbgi_001587_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6787	dbgi_001494_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6788	dbgi_001718_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6789	dbgi_001380_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6790	dbgi_001952_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6791	dbgi_001258_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6792	dbgi_001308_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6793	dbgi_001969_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6794	dbgi_001986_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6795	dbgi_001307_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6796	dbgi_000225_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6797	dbgi_000262_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6798	dbgi_001491_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6799	dbgi_000192_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6800	dbgi_001355_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6801	dbgi_000211_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6802	dbgi_000220_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6803	dbgi_000198_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6804	dbgi_000235_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6805	dbgi_001553_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6806	dbgi_001954_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6807	dbgi_001419_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6808	dbgi_001649_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6809	dbgi_001336_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6810	dbgi_001273_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6811	dbgi_000195_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6812	dbgi_001473_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6813	dbgi_001485_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6814	dbgi_000256_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6815	dbgi_001654_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6816	dbgi_001747_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6817	dbgi_000241_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6818	dbgi_001567_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6819	dbgi_000230_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6820	dbgi_000190_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6821	dbgi_001255_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6822	dbgi_000232_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6823	dbgi_001331_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6824	dbgi_000224_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6825	dbgi_000246_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6826	dbgi_000204_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6827	dbgi_000234_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6828	dbgi_001635_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6829	dbgi_000196_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6830	dbgi_001497_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6831	dbgi_001329_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6832	dbgi_001296_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6833	dbgi_001730_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6834	dbgi_001348_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6835	dbgi_001261_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6836	dbgi_001686_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6837	dbgi_001612_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6838	dbgi_001582_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6839	dbgi_001320_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6840	dbgi_001341_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6841	dbgi_001979_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6842	dbgi_001268_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6843	dbgi_001543_02		missing_field_data_for_dried_sample
Dried_Samples_Data	6844	dbgi_001306_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6845	dbgi_001685_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6846	dbgi_001641_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6847	dbgi_001311_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6848	dbgi_001640_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6849	dbgi_001576_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6850	dbgi_001630_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6851	dbgi_001421_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6852	dbgi_001696_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6853	dbgi_001564_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6854	dbgi_001269_01		missing_field_data_for_dried_sample
Dried_Samples_Data	6855	dbgi_001441_01		missing_field_data_for_dried_sample
