field_data_id	sample_id	project	target_field	current_value	new_value	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	skip_reason
68435	absi_000619	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68436	absi_000513	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68437	absi_000591	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68438	absi_000466	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68439	absi_000498	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68440	absi_000617	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68441	absi_000647	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68442	absi_000590	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68443	absi_000479	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68444	absi_000553	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68445	absi_000562	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68446	absi_000551	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68447	absi_000604	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68448	absi_000564	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68449	absi_000616	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68450	absi_000609	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68451	absi_000622	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68452	absi_000697	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68453	absi_000670	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68454	absi_000594	artemisia_absinthium	taxon_name_unified		artemisia absinthium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68455	tp24_000007	sbl_20004	taxon_name_unified		Erythroxylum australe	sample_name	resolved_from_primary_taxon_field	sample_name		
68456	tp24_000016	sbl_20004	taxon_name_unified		Plutella xylostella	sample_name	resolved_from_primary_taxon_field	sample_name		
68457	tp24_000017	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68458	tp24_000019	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68459	tp24_000018	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68460	tp24_000020	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68461	tp24_000012	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68462	tp24_000015	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68463	tp24_000011	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68464	tp24_000013	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68465	tp24_000014	sbl_20004	taxon_name_unified		Biscutella laevigata	sample_name	resolved_from_primary_taxon_field	sample_name		
68466	tp24_000006	sbl_20004	taxon_name_unified		Plutella xylostella	sample_name	resolved_from_primary_taxon_field	sample_name		
68467	emi_000006	emi	taxon_name_unified		Bombus terrestris	sample_name	resolved_from_primary_taxon_field	sample_name		
68468	emi_000003	emi	taxon_name_unified		Graphosoma italicum	sample_name	resolved_from_primary_taxon_field	sample_name		
68469	emi_000016	emi	taxon_name_unified		Bombus lucorum	sample_name	resolved_from_primary_taxon_field	sample_name		
68470	emi_000020	emi	taxon_name_unified		Apis mellifera	sample_name	resolved_from_primary_taxon_field	sample_name		
68471	emi_000002	emi	taxon_name_unified		Clytus arietis	sample_name	resolved_from_primary_taxon_field	sample_name		
68472	emi_000017	emi	taxon_name_unified		Trichius gallicus	sample_name	resolved_from_primary_taxon_field	sample_name		
68473	emi_000018	emi	taxon_name_unified		Aaunknown	sample_name	resolved_from_primary_taxon_field	sample_name		
68474	emi_000005	emi	taxon_name_unified		Bombus humilis	sample_name	resolved_from_primary_taxon_field	sample_name		
68475	emi_000015	emi	taxon_name_unified		Pseudochorthippus parallelus	sample_name	resolved_from_primary_taxon_field	sample_name		
68476	dbgi_001143	jbn	taxon_name_unified		Lonicera etrusca Boiss.	sample_name	resolved_from_primary_taxon_field	sample_name		
68477	dbgi_001141	jbn	taxon_name_unified		Lonicera nigra L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68478	dbgi_001148	jbn	taxon_name_unified		Euonymus alatus (Thunb.) Siebold	sample_name	resolved_from_primary_taxon_field	sample_name		
68479	dbgi_001146	jbn	taxon_name_unified		Clematis tangutica (Maxim.) Korsh.	sample_name	resolved_from_primary_taxon_field	sample_name		
68480	dbgi_001140	jbn	taxon_name_unified		Clematis terniflora DC.	sample_name	resolved_from_primary_taxon_field	sample_name		
68481	dbgi_001153	jbn	taxon_name_unified		Clematis chinensis Osbeck	sample_name	resolved_from_primary_taxon_field	sample_name		
68482	dbgi_001144	jbn	taxon_name_unified		Clematis terniflora DC.	sample_name	resolved_from_primary_taxon_field	sample_name		
68483	dbgi_001159	jbn	taxon_name_unified		Lonicera xylosteum L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68484	dbgi_001145	jbn	taxon_name_unified		Lonicera xylosteum L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68485	dbgi_001147	jbn	taxon_name_unified		Lonicera caucasica	sample_name	resolved_from_primary_taxon_field	sample_name		
68486	dbgi_001173	jbn	taxon_name_unified		Clematis recta	sample_name	resolved_from_primary_taxon_field	sample_name		
68487	dbgi_001152	jbn	taxon_name_unified		Clematis flammula	sample_name	resolved_from_primary_taxon_field	sample_name		
68488	dbgi_001151	jbn	taxon_name_unified		Clematis a	sample_name	resolved_from_primary_taxon_field	sample_name		
68489	dbgi_001142	jbn	taxon_name_unified		Clematis b	sample_name	resolved_from_primary_taxon_field	sample_name		
68490	dbgi_001160	jbn	taxon_name_unified		Clematis alpina (L.) Mill.	sample_name	resolved_from_primary_taxon_field	sample_name		
68491	dbgi_001161	jbn	taxon_name_unified		Clematis vitalba L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68492	dbgi_001163	jbn	taxon_name_unified		Lonicera implexa Aiton	sample_name	resolved_from_primary_taxon_field	sample_name		
68493	dbgi_001149	jbn	taxon_name_unified		Lonicera etrusca Boiss.	sample_name	resolved_from_primary_taxon_field	sample_name		
68494	dbgi_001150	jbn	taxon_name_unified		Clematis sp	sample_name	resolved_from_primary_taxon_field	sample_name		
68495	dbgi_001543	jbn	taxon_name_unified		Kalanchoe fedtschenkoi Raym.-Hamet & H.Perrier	sample_name	resolved_from_primary_taxon_field	sample_name		
68496	dbgi_001547	jbn	taxon_name_unified		Dauphinea brevilabra Hedge	sample_name	resolved_from_primary_taxon_field	sample_name		
68497	dbgi_001696	jbn	taxon_name_unified		Aloe conifera H.Perrier	sample_name	resolved_from_primary_taxon_field	sample_name		
68498	dbgi_001513	jbn	taxon_name_unified		Operculicarya decaryi H.Perrier	sample_name	resolved_from_primary_taxon_field	sample_name		
68499	dbgi_001521	jbn	taxon_name_unified		Alluaudia procera (Drake) Drake	sample_name	resolved_from_primary_taxon_field	sample_name		
68500	dbgi_001539	jbn	taxon_name_unified		Xerosicyos danguyi Humbert	sample_name	resolved_from_primary_taxon_field	sample_name		
68501	dbgi_001726	jbn	taxon_name_unified		Senecio	sample_name	resolved_from_primary_taxon_field	sample_name		
68502	dbgi_001574	jbn	taxon_name_unified		Pachypodium lamerei Drake	sample_name	resolved_from_primary_taxon_field	sample_name		
68503	dbgi_001583	jbn	taxon_name_unified		Moringa hildebrandtii Engl.	sample_name	resolved_from_primary_taxon_field	sample_name		
68504	dbgi_001468	jbn	taxon_name_unified		Cynanchum	sample_name	resolved_from_primary_taxon_field	sample_name		
68505	dbgi_001558	jbn	taxon_name_unified		Aloe_parvula_A_Berger	sample_name	resolved_from_primary_taxon_field	sample_name		
68506	dbgi_001578	jbn	taxon_name_unified		Aloe_ferox_MilL	sample_name	resolved_from_primary_taxon_field	sample_name		
68507	dbgi_001474	jbn	taxon_name_unified		Aloe_ibitiensis_H_Perrier	sample_name	resolved_from_primary_taxon_field	sample_name		
68508	dbgi_001478	jbn	taxon_name_unified		Aloe_cyrtophylla_Lavranos	sample_name	resolved_from_primary_taxon_field	sample_name		
68509	dbgi_001711	jbn	taxon_name_unified		Aloe	sample_name	resolved_from_primary_taxon_field	sample_name		
68510	dbgi_001493	jbn	taxon_name_unified		Aloe_deltoideodonta_Baker	sample_name	resolved_from_primary_taxon_field	sample_name		
68511	dbgi_001475	jbn	taxon_name_unified		Kalanchoe_synsepala_Baker	sample_name	resolved_from_primary_taxon_field	sample_name		
68512	dbgi_001491	jbn	taxon_name_unified		Kalanchoe_�lokarana_DesC	sample_name	resolved_from_primary_taxon_field	sample_name		
68513	dbgi_001444	jbn	taxon_name_unified		Kalanchoe_blossfeldiana_Poelln	sample_name	resolved_from_primary_taxon_field	sample_name		
68514	dbgi_001697	jbn	taxon_name_unified		Kalanchoe_beharensis_Drake	sample_name	resolved_from_primary_taxon_field	sample_name		
68515	dbgi_001450	jbn	taxon_name_unified		Trochomeriopsis_diversifolia_Cogn	sample_name	resolved_from_primary_taxon_field	sample_name		
68516	dbgi_001454	jbn	taxon_name_unified		Euphorbia_alluaudii_Drake_subsp_alluaudii	sample_name	resolved_from_primary_taxon_field	sample_name		
68517	dbgi_001519	jbn	taxon_name_unified		Begonia_coursii_Keraudren	sample_name	resolved_from_primary_taxon_field	sample_name		
68518	dbgi_001488	jbn	taxon_name_unified		Xerosicyos_decaryi_Guillaumin_and_Keraudren	sample_name	resolved_from_primary_taxon_field	sample_name		
68519	dbgi_001552	jbn	taxon_name_unified		Asphodeline_lutea_L_Rchb	sample_name	resolved_from_primary_taxon_field	sample_name		
68520	dbgi_001630	jbn	taxon_name_unified		Osmunda_regalis_L	sample_name	resolved_from_primary_taxon_field	sample_name		
68521	dbgi_001660	jbn	taxon_name_unified		Dryopteris_sieboldii_Mett_Kuntze	sample_name	resolved_from_primary_taxon_field	sample_name		
68522	dbgi_001621	jbn	taxon_name_unified		Sciadopitys_verticillata_Thunb_Siebold_and_ZucC	sample_name	resolved_from_primary_taxon_field	sample_name		
68523	dbgi_001622	jbn	taxon_name_unified		Araucaria_angustifolia_BertoL_Kuntze	sample_name	resolved_from_primary_taxon_field	sample_name		
68524	dbgi_001627	jbn	taxon_name_unified		Glaucium_flavum_Crantz	sample_name	resolved_from_primary_taxon_field	sample_name		
68525	dbgi_001666	jbn	taxon_name_unified		Aconitum	sample_name	resolved_from_primary_taxon_field	sample_name		
68526	dbgi_001628	jbn	taxon_name_unified		Eschscholzia_californica_Cham	sample_name	resolved_from_primary_taxon_field	sample_name		
68527	dbgi_001942	jbn	taxon_name_unified		Juniperus_communis_L	sample_name	resolved_from_primary_taxon_field	sample_name		
68528	dbgi_001996	jbn	taxon_name_unified		Rosa_spinosissima_L	sample_name	resolved_from_primary_taxon_field	sample_name		
68529	dbgi_001939	jbn	taxon_name_unified		Datisca_cannabina_L	sample_name	resolved_from_primary_taxon_field	sample_name		
68530	dbgi_001684	jbn	taxon_name_unified		Perovskia atriplicifolia Munro ex Benth.	sample_name	resolved_from_primary_taxon_field	sample_name		
68531	dbgi_001582	jbn	taxon_name_unified		Arisaema triphyllum (L.) Torr.	sample_name	resolved_from_primary_taxon_field	sample_name		
68532	dbgi_001572	jbn	taxon_name_unified		Convallaria majalis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68533	dbgi_001551	jbn	taxon_name_unified		Arisaema consanguineum Schott	sample_name	resolved_from_primary_taxon_field	sample_name		
68534	dbgi_001542	jbn	taxon_name_unified		Briza media L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68535	dbgi_001533	jbn	taxon_name_unified		Acorus calamus L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68536	dbgi_001722	jbn	taxon_name_unified		Carex pendula Huds.	sample_name	resolved_from_primary_taxon_field	sample_name		
68537	dbgi_001515	jbn	taxon_name_unified		Juncus inflexus L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68538	dbgi_001563	jbn	taxon_name_unified		Hosta lancifolia (Thunb.) Engl.	sample_name	resolved_from_primary_taxon_field	sample_name		
68539	dbgi_001712	jbn	taxon_name_unified		Trachycarpus fortunei (Hook.) H.Wendl.	sample_name	resolved_from_primary_taxon_field	sample_name		
68540	dbgi_001421	jbn	taxon_name_unified		Phalaris canariensis L.	sample_name	resolved_from_primary_taxon_field	sample_name		
68541	dbgi_001733	jbn	taxon_name_unified		Kalanchoe laetivirens Desc.	sample_name	resolved_from_primary_taxon_field	sample_name		
68542	dbgi_001568	jbn	taxon_name_unified		Senecio crassissimus Humbert	sample_name	resolved_from_primary_taxon_field	sample_name		
68543	dbgi_001524	jbn	taxon_name_unified		Kalanchoe	sample_name	resolved_from_primary_taxon_field	sample_name		
68544	dbgi_001718	jbn	taxon_name_unified		Kalanchoe orgyalis Baker	sample_name	resolved_from_primary_taxon_field	sample_name		
68545	dbgi_001479	jbn	taxon_name_unified		Alluaudia humbertii Choux	sample_name	resolved_from_primary_taxon_field	sample_name		
68546	dbgi_001510	jbn	taxon_name_unified		Kalanchoe	sample_name	resolved_from_primary_taxon_field	sample_name		
68547	dbgi_123456	jbn	taxon_name_unified		Juniperus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68548	dbgi_002212	jbn	taxon_name_unified		Glechoma_hederacea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68549	dbgi_002104	jbn	taxon_name_unified		Aruncus_dioicus_Walter_Fernald	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68550	dbgi_002103	jbn	taxon_name_unified		Helleborus_foetidus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68551	dbgi_002123	jbn	taxon_name_unified		Vincetoxicum_hirundinaria_Medik	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68552	dbgi_002040	jbn	taxon_name_unified		Hypericum_perforatum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68553	dbgi_002211	jbn	taxon_name_unified		Hedera_helix_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68554	dbgi_002133	jbn	taxon_name_unified		Galium_odoratum_L_Scop	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68555	dbgi_002157	jbn	taxon_name_unified		Rubus_idaeus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68556	dbgi_002074	jbn	taxon_name_unified		Angelica_sylvestris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68557	dbgi_002209	jbn	taxon_name_unified		Pulmonaria_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68558	dbgi_002161	jbn	taxon_name_unified		Veronica_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68559	dbgi_002022	jbn	taxon_name_unified		Hepatica_nobilis_Schreb	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68560	dbgi_002124	jbn	taxon_name_unified		Vinca_minor_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68561	dbgi_002035	jbn	taxon_name_unified		Digitalis_purpurea_L_subsp_purpurea	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68562	dbgi_002053	jbn	taxon_name_unified		Arctium_lappa_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68563	dbgi_002218	jbn	taxon_name_unified		Verbena_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68564	dbgi_002232	jbn	taxon_name_unified		Salvia_sclarea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68565	dbgi_002237	jbn	taxon_name_unified		Dipsacus_fullonum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68566	dbgi_002146	jbn	taxon_name_unified		Ballota_nigra_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68567	dbgi_002098	jbn	taxon_name_unified		Tanacetum_vulgare_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68568	dbgi_002107	jbn	taxon_name_unified		Chelidonium_majus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68569	dbgi_002213	jbn	taxon_name_unified		Saponaria_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68570	dbgi_002065	jbn	taxon_name_unified		Pelargonium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68571	dbgi_002228	jbn	taxon_name_unified		Lamium_album_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68573	dbgi_002067	jbn	taxon_name_unified		Parietaria_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68575	dbgi_002155	jbn	taxon_name_unified		Potentilla_anserina_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68576	dbgi_002077	jbn	taxon_name_unified		Cichorium_intybus_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68577	dbgi_002046	jbn	taxon_name_unified		Erysimum_cheiri_L_Crantz	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68578	dbgi_002032	jbn	taxon_name_unified		Leonurus_cardiaca_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68579	dbgi_002080	jbn	taxon_name_unified		Potentilla_reptans_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68580	dbgi_002102	jbn	taxon_name_unified		Rosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68581	dbgi_002100	jbn	taxon_name_unified		Geranium_sanguineum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68582	dbgi_002195	jbn	taxon_name_unified		Rosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68583	dbgi_002106	jbn	taxon_name_unified		Epimedium	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68584	dbgi_002116	jbn	taxon_name_unified		Taxus_baccata_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68585	dbgi_002236	jbn	taxon_name_unified		Rosa	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68587	dbgi_002231	jbn	taxon_name_unified		Ononis_spinosa_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68588	dbgi_002099	jbn	taxon_name_unified		Cornus_sanguinea_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68589	dbgi_001975	jbn	taxon_name_unified		Fragaria_vesca_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68590	dbgi_002112	jbn	taxon_name_unified		Hedera_helix_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68591	dbgi_002008	jbn	taxon_name_unified		Prunus	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68592	dbgi_002192	jbn	taxon_name_unified		Crataegus	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68593	dbgi_002132	jbn	taxon_name_unified		Prunus	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68594	dbgi_002120	jbn	taxon_name_unified		Prunus_spinosa_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68595	dbgi_002001	jbn	taxon_name_unified		Ligustrum_vulgare_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68596	dbgi_002197	jbn	taxon_name_unified		Buxus_sempervirens_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68597	dbgi_001961	jbn	taxon_name_unified		Capsicum_annuum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68598	dbgi_001982	jbn	taxon_name_unified		Hieracium_murorum_auct	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68599	dbgi_002017	jbn	taxon_name_unified		Eupatorium_cannabinum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68600	dbgi_001943	jbn	taxon_name_unified		Verbascum_nigrum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68601	dbgi_002140	jbn	taxon_name_unified		Lysimachia	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68602	dbgi_002207	jbn	taxon_name_unified		Potentilla_erecta_L_Raeusch_	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68603	dbgi_001974	jbn	taxon_name_unified		Calluna_vulgaris_L_Hull	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68604	dbgi_002196	jbn	taxon_name_unified		Mentha_pulegium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68605	dbgi_002016	jbn	taxon_name_unified		Solanum_dulcamara_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68606	dbgi_001957	jbn	taxon_name_unified		Filipendula_ulmaria_L_Maxim	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68607	dbgi_001951	jbn	taxon_name_unified		Frangula_alnus_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68608	dbgi_001981	jbn	taxon_name_unified		Cucumis	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68609	dbgi_001941	jbn	taxon_name_unified		Salix	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68610	dbgi_001995	jbn	taxon_name_unified		Solanum	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68612	dbgi_002082	jbn	taxon_name_unified		Valeriana_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68613	dbgi_001991	jbn	taxon_name_unified		Lonicera_xylosteum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68614	dbgi_001999	jbn	taxon_name_unified		Aegopodium_podagraria_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68615	dbgi_002187	jbn	taxon_name_unified		Viburnum_lantana_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68616	dbgi_001984	jbn	taxon_name_unified		Atropa_bella_donna_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68617	dbgi_002206	jbn	taxon_name_unified		Hippophae_rhamnoides_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68618	dbgi_001985	jbn	taxon_name_unified		Cornus_mas_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68619	dbgi_002216	jbn	taxon_name_unified		Rosa_uriensis_Christ_Puget	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68620	dbgi_002217	jbn	taxon_name_unified		Sambucus_nigra_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68621	dbgi_001983	jbn	taxon_name_unified		Rubus	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68622	dbgi_001946	jbn	taxon_name_unified		Calendula_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68623	dbgi_002044	jbn	taxon_name_unified		Foeniculum_vulgare_MilL	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68624	dbgi_002084	jbn	taxon_name_unified		Melissa_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68625	dbgi_002131	jbn	taxon_name_unified		Lepidium_sativum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68626	dbgi_002015	jbn	taxon_name_unified		Silybum_marianum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68628	dbgi_002059	jbn	taxon_name_unified		Oenothera_biennis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68630	dbgi_002222	jbn	taxon_name_unified		Viola_tricolor_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68631	dbgi_002159	jbn	taxon_name_unified		Tanacetum_parthenicum_L_Sch_Bip	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68632	dbgi_001987	jbn	taxon_name_unified		Papaver_somniferum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68633	dbgi_002182	jbn	taxon_name_unified		Centaurea	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68634	dbgi_001997	jbn	taxon_name_unified		Althaea_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68635	dbgi_002174	jbn	taxon_name_unified		Anchusa_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68636	dbgi_002221	jbn	taxon_name_unified		Hypericum_perforatum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68638	dbgi_001938	jbn	taxon_name_unified		Coronilla	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68639	dbgi_002006	jbn	taxon_name_unified		Crepis	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68640	dbgi_001947	jbn	taxon_name_unified		Bryonia	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68641	dbgi_002031	jbn	taxon_name_unified		Geum_urbanum_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68642	dbgi_002158	jbn	taxon_name_unified		Actaea_spicata_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68643	dbgi_002025	jbn	taxon_name_unified		Fragaria_vesca_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68644	dbgi_002070	jbn	taxon_name_unified		Inula_helenium_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68645	dbgi_002145	jbn	taxon_name_unified		Corylus_avellana_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68646	dbgi_001972	jbn	taxon_name_unified		Tamus_communis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68647	dbgi_002060	jbn	taxon_name_unified		Aquilegia_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68648	dbgi_002203	jbn	taxon_name_unified		Bryonia_dioica_Jacq	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68649	dbgi_002050	jbn	taxon_name_unified		Dryopteris_filix_mas_L_Schott	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68650	dbgi_002224	jbn	taxon_name_unified		Phyllitis_scolopendrium_L_Newman	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68651	dbgi_002130	jbn	taxon_name_unified		Chlorophytum_macrophyllum_A_Rich_Asch	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68653	dbgi_002128	jbn	taxon_name_unified		Catopsis	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68654	dbgi_002190	jbn	taxon_name_unified		Streptocarpus_caulescens_Vatke	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68655	dbgi_002178	jbn	taxon_name_unified		Tradescantia	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68656	dbgi_002181	jbn	taxon_name_unified		Thymus_vulgaris_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68657	dbgi_002113	jbn	taxon_name_unified		Rosmarinus_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68658	dbgi_001992	jbn	taxon_name_unified		Salvia_officinalis_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
68659	dbgi_002014	jbn	taxon_name_unified		Origanum_majorana_L	taxon_name	resolved_from_primary_taxon_field	taxon_name		
