project	field_data_id	sample_id	sample_id_class	canonical_candidate	taxon_name	sample_name	taxon_name_final	date	latitude	longitude	coordinate_status	suggested_latitude	suggested_longitude	issue
jbuf	66061	dbgi_000875	canonical	dbgi_000875		Bromus erectus Huds. subsp. erectus			7.156595	46.79235	looks_swapped_ch_lat_lon	46.79235	7.156595	coordinates_look_swapped_ch_lat_lon
jbuf	66062	dbgi_000561	canonical	dbgi_000561					7.156585	46.792355	looks_swapped_ch_lat_lon	46.792355	7.156585	coordinates_look_swapped_ch_lat_lon
jbuf	66063	dbgi_000557	canonical	dbgi_000557		Hystrix patula Moench			7.1565804	46.79236	looks_swapped_ch_lat_lon	46.79236	7.1565804	coordinates_look_swapped_ch_lat_lon
jbuf	66064	dbgi_000873	canonical	dbgi_000873		Brachypodium pinnatum (L.) P. Beauv.			7.15659	46.792362	looks_swapped_ch_lat_lon	46.792362	7.15659	coordinates_look_swapped_ch_lat_lon
jbuf	66065	dbgi_000878	canonical	dbgi_000878		Hordeum bulbosum L.			7.1565824	46.79237	looks_swapped_ch_lat_lon	46.79237	7.1565824	coordinates_look_swapped_ch_lat_lon
jbuf	66066	dbgi_000511	canonical	dbgi_000511		Secale strictum (C. Presl) C. Presl subsp. strictum			7.156574	46.792366	looks_swapped_ch_lat_lon	46.792366	7.156574	coordinates_look_swapped_ch_lat_lon
jbuf	66067	dbgi_000507	canonical	dbgi_000507		Gunnera manicata Delchev.			7.156648	46.792213	looks_swapped_ch_lat_lon	46.792213	7.156648	coordinates_look_swapped_ch_lat_lon
jbuf	66068	dbgi_000521	canonical	dbgi_000521		Tetracentron sinense Oliv.			7.1566067	46.79222	looks_swapped_ch_lat_lon	46.79222	7.1566067	coordinates_look_swapped_ch_lat_lon
jbuf	66069	dbgi_000525	canonical	dbgi_000525		Buxus sempervirens L.			7.156631	46.792244	looks_swapped_ch_lat_lon	46.792244	7.156631	coordinates_look_swapped_ch_lat_lon
jbuf	66070	dbgi_000555	canonical	dbgi_000555		Sarcococca confusa Sealy			7.1566176	46.792263	looks_swapped_ch_lat_lon	46.792263	7.1566176	coordinates_look_swapped_ch_lat_lon
jbuf	66071	dbgi_000513	canonical	dbgi_000513					7.1565776	46.792255	looks_swapped_ch_lat_lon	46.792255	7.1565776	coordinates_look_swapped_ch_lat_lon
jbuf	66072	dbgi_000508	canonical	dbgi_000508		Akebia quinata (Houtt.) Decne.			7.156571	46.792286	looks_swapped_ch_lat_lon	46.792286	7.156571	coordinates_look_swapped_ch_lat_lon
jbuf	66073	dbgi_000514	canonical	dbgi_000514		Sinofranchetia chinensis (Franch.) Hemsl.			7.1565638	46.7923	looks_swapped_ch_lat_lon	46.7923	7.1565638	coordinates_look_swapped_ch_lat_lon
jbuf	66074	dbgi_000553	canonical	dbgi_000553		Berberis candidula (C.K. Schneid.) C.K. Schneid.			7.1565447	46.79233	looks_swapped_ch_lat_lon	46.79233	7.1565447	coordinates_look_swapped_ch_lat_lon
jbuf	66075	dbgi_000519	canonical	dbgi_000519		Berberis wallichiana DC.			7.1565413	46.792343	looks_swapped_ch_lat_lon	46.792343	7.1565413	coordinates_look_swapped_ch_lat_lon
jbuf	66076	dbgi_000547	canonical	dbgi_000547		Berberis gagnepaini C.K.Schneid.			7.156534	46.792355	looks_swapped_ch_lat_lon	46.792355	7.156534	coordinates_look_swapped_ch_lat_lon
jbuf	66077	dbgi_000523	canonical	dbgi_000523		Berberis stenophylla Lindl.			7.15653	46.792362	looks_swapped_ch_lat_lon	46.792362	7.15653	coordinates_look_swapped_ch_lat_lon
jbuf	66078	dbgi_000554	canonical	dbgi_000554		Berberis vulgaris L.			7.156522	46.79237	looks_swapped_ch_lat_lon	46.79237	7.156522	coordinates_look_swapped_ch_lat_lon
jbuf	66079	dbgi_000887	canonical	dbgi_000887		Epimedium pinnatum subsp. colchicum (Boiss.) N. Busch			7.1565166	46.792385	looks_swapped_ch_lat_lon	46.792385	7.1565166	coordinates_look_swapped_ch_lat_lon
jbuf	66080	dbgi_000548	canonical	dbgi_000548		Mahonia bealei Carr.			7.1565094	46.792385	looks_swapped_ch_lat_lon	46.792385	7.1565094	coordinates_look_swapped_ch_lat_lon
jbuf	66081	dbgi_000509	canonical	dbgi_000509		Mahonia aquifolium (Pursh) Nutt.			7.156506	46.792393	looks_swapped_ch_lat_lon	46.792393	7.156506	coordinates_look_swapped_ch_lat_lon
jbuf	66082	dbgi_000524	canonical	dbgi_000524		Nandina domestica Thunb.			7.1565022	46.792397	looks_swapped_ch_lat_lon	46.792397	7.1565022	coordinates_look_swapped_ch_lat_lon
jbuf	66083	dbgi_001835	canonical	dbgi_001835		Silene pratensis (Rafn) Godr.			7.1568403	46.79214	looks_swapped_ch_lat_lon	46.79214	7.1568403	coordinates_look_swapped_ch_lat_lon
jbuf	66084	dbgi_001884	canonical	dbgi_001884		Cucubalus baccifer L.			7.1568513	46.792145	looks_swapped_ch_lat_lon	46.792145	7.1568513	coordinates_look_swapped_ch_lat_lon
jbuf	66085	dbgi_001838	canonical	dbgi_001838		Petrorhagia prolifera (L.) P.W. Ball et Heywood			7.1568522	46.79214	looks_swapped_ch_lat_lon	46.79214	7.1568522	coordinates_look_swapped_ch_lat_lon
jbuf	66086	dbgi_001805	canonical	dbgi_001805		Gypsophila fastigiata L.			7.156864	46.79214	looks_swapped_ch_lat_lon	46.79214	7.156864	coordinates_look_swapped_ch_lat_lon
jbuf	66087	dbgi_001833	canonical	dbgi_001833		Gypsophila paniculata L.			7.1568623	46.792133	looks_swapped_ch_lat_lon	46.792133	7.1568623	coordinates_look_swapped_ch_lat_lon
jbuf	66088	dbgi_001837	canonical	dbgi_001837		Saponaria officinalis L.			7.1568685	46.792133	looks_swapped_ch_lat_lon	46.792133	7.1568685	coordinates_look_swapped_ch_lat_lon
jbuf	66089	dbgi_001842	canonical	dbgi_001842		Dianthus collinus Waldst. et Kit.			7.1568723	46.792137	looks_swapped_ch_lat_lon	46.792137	7.1568723	coordinates_look_swapped_ch_lat_lon
jbuf	66090	dbgi_001820	canonical	dbgi_001820		Dianthus knappii (Pant.) Borb¡s			7.1568837	46.79213	looks_swapped_ch_lat_lon	46.79213	7.1568837	coordinates_look_swapped_ch_lat_lon
jbuf	66091	dbgi_001913	canonical	dbgi_001913		Dianthus arenarius L.			7.156899	46.792133	looks_swapped_ch_lat_lon	46.792133	7.156899	coordinates_look_swapped_ch_lat_lon
jbuf	66092	dbgi_001894	canonical	dbgi_001894		Dianthus hyssopifolius L.			7.156896	46.792126	looks_swapped_ch_lat_lon	46.792126	7.156896	coordinates_look_swapped_ch_lat_lon
jbuf	66093	dbgi_001895	canonical	dbgi_001895		Dianthus giganteus d'Urv.			7.1569014	46.792126	looks_swapped_ch_lat_lon	46.792126	7.1569014	coordinates_look_swapped_ch_lat_lon
jbuf	66094	dbgi_001862	canonical	dbgi_001862		Dianthus chinensis L.			7.156911	46.79213	looks_swapped_ch_lat_lon	46.79213	7.156911	coordinates_look_swapped_ch_lat_lon
jbuf	66095	dbgi_001857	canonical	dbgi_001857		Dianthus armeria L.			7.1569223	46.79213	looks_swapped_ch_lat_lon	46.79213	7.1569223	coordinates_look_swapped_ch_lat_lon
jbuf	66096	dbgi_001861	canonical	dbgi_001861		Scleranthus annuus L. s. l.			7.1569276	46.79212	looks_swapped_ch_lat_lon	46.79212	7.1569276	coordinates_look_swapped_ch_lat_lon
jbuf	66097	dbgi_001860	canonical	dbgi_001860		Arenaria juniperina (L.) Maire & Petitm.			7.1569333	46.792126	looks_swapped_ch_lat_lon	46.792126	7.1569333	coordinates_look_swapped_ch_lat_lon
jbuf	66098	dbgi_001863	canonical	dbgi_001863		aaunknown			7.156937	46.792118	looks_swapped_ch_lat_lon	46.792118	7.156937	coordinates_look_swapped_ch_lat_lon
jbuf	66099	dbgi_001906	canonical	dbgi_001906		Cerastium candidissimum Correns			7.1569533	46.79212	looks_swapped_ch_lat_lon	46.79212	7.1569533	coordinates_look_swapped_ch_lat_lon
jbuf	66100	dbgi_001904	canonical	dbgi_001904		Cerastium arvense L.			7.1569505	46.792118	looks_swapped_ch_lat_lon	46.792118	7.1569505	coordinates_look_swapped_ch_lat_lon
jbuf	66101	dbgi_001870	canonical	dbgi_001870		Cerastium tomentosum L.			7.1569586	46.792114	looks_swapped_ch_lat_lon	46.792114	7.1569586	coordinates_look_swapped_ch_lat_lon
jbuf	66102	dbgi_001847	canonical	dbgi_001847		Minuartia austriaca (Jacq.)Hayek			7.1569643	46.792114	looks_swapped_ch_lat_lon	46.792114	7.1569643	coordinates_look_swapped_ch_lat_lon
jbuf	66103	dbgi_001846	canonical	dbgi_001846		Stellaria graminea L.			7.156977	46.792114	looks_swapped_ch_lat_lon	46.792114	7.156977	coordinates_look_swapped_ch_lat_lon
jbuf	66104	dbgi_001843	canonical	dbgi_001843		Fallopia convolvulus (L.) A. Lve			7.1569963	46.792114	looks_swapped_ch_lat_lon	46.792114	7.1569963	coordinates_look_swapped_ch_lat_lon
jbuf	66105	dbgi_001809	canonical	dbgi_001809		Fagopyrum esculentum Moench			7.157005	46.792107	looks_swapped_ch_lat_lon	46.792107	7.157005	coordinates_look_swapped_ch_lat_lon
jbuf	66106	dbgi_001918	canonical	dbgi_001918		Polygonum persicaria L.			7.157015	46.79211	looks_swapped_ch_lat_lon	46.79211	7.157015	coordinates_look_swapped_ch_lat_lon
jbuf	66107	dbgi_001810	canonical	dbgi_001810		Polygonum bistorta L.			7.157032	46.79211	looks_swapped_ch_lat_lon	46.79211	7.157032	coordinates_look_swapped_ch_lat_lon
jbuf	66108	dbgi_001811	canonical	dbgi_001811		Muehlenbeckia axillaris (Hook.f.)			7.1570463	46.79211	looks_swapped_ch_lat_lon	46.79211	7.1570463	coordinates_look_swapped_ch_lat_lon
jbuf	66109	dbgi_001911	canonical	dbgi_001911		Persicaria tinctoria (Aiton) Spach			7.1570506	46.792107	looks_swapped_ch_lat_lon	46.792107	7.1570506	coordinates_look_swapped_ch_lat_lon
jbuf	66110	dbgi_001834	canonical	dbgi_001834		Rumex patientia L.			7.157061	46.792107	looks_swapped_ch_lat_lon	46.792107	7.157061	coordinates_look_swapped_ch_lat_lon
jbuf	66111	dbgi_001824	canonical	dbgi_001824		Rumex scutatus L.			7.157084	46.792107	looks_swapped_ch_lat_lon	46.792107	7.157084	coordinates_look_swapped_ch_lat_lon
jbuf	66112	dbgi_001831	canonical	dbgi_001831		Rumex alpestris Jacq.			7.157083	46.7921	looks_swapped_ch_lat_lon	46.7921	7.157083	coordinates_look_swapped_ch_lat_lon
jbuf	66113	dbgi_001912	canonical	dbgi_001912		Rumex acetosa L.			7.1570983	46.792103	looks_swapped_ch_lat_lon	46.792103	7.1570983	coordinates_look_swapped_ch_lat_lon
jbuf	66114	dbgi_001819	canonical	dbgi_001819		Rumex acetosella L. subsp. acetosella			7.1571	46.7921	looks_swapped_ch_lat_lon	46.7921	7.1571	coordinates_look_swapped_ch_lat_lon
jbuf	66115	dbgi_001900	canonical	dbgi_001900		Rheum palmatum L. var. palmatum			7.157118	46.792103	looks_swapped_ch_lat_lon	46.792103	7.157118	coordinates_look_swapped_ch_lat_lon
jbuf	66116	dbgi_001858	canonical	dbgi_001858		aaunknown			7.1571336	46.792103	looks_swapped_ch_lat_lon	46.792103	7.1571336	coordinates_look_swapped_ch_lat_lon
jbuf	66117	dbgi_001879	canonical	dbgi_001879		Chenopodium bonus-henricus L.			7.157004	46.792088	looks_swapped_ch_lat_lon	46.792088	7.157004	coordinates_look_swapped_ch_lat_lon
jbuf	66118	dbgi_001899	canonical	dbgi_001899		Telanthera amoena Regel			7.156981	46.792088	looks_swapped_ch_lat_lon	46.792088	7.156981	coordinates_look_swapped_ch_lat_lon
jbuf	66119	dbgi_001850	canonical	dbgi_001850		Iresine lindenii Van Houtte			7.1569734	46.79209	looks_swapped_ch_lat_lon	46.79209	7.1569734	coordinates_look_swapped_ch_lat_lon
jbuf	66120	dbgi_001889	canonical	dbgi_001889		Gomphrena globosa L.			7.1569676	46.79209	looks_swapped_ch_lat_lon	46.79209	7.1569676	coordinates_look_swapped_ch_lat_lon
jbuf	66121	dbgi_001851	canonical	dbgi_001851		Froelichia gracilis (Hook.) Moq.			7.1569614	46.79209	looks_swapped_ch_lat_lon	46.79209	7.1569614	coordinates_look_swapped_ch_lat_lon
jbuf	66122	dbgi_001853	canonical	dbgi_001853		Celosia argentea L.			7.1569543	46.79209	looks_swapped_ch_lat_lon	46.79209	7.1569543	coordinates_look_swapped_ch_lat_lon
jbuf	66123	dbgi_001852	canonical	dbgi_001852		Bassia scoparia (L.) A.J. Scott			7.1569467	46.79209	looks_swapped_ch_lat_lon	46.79209	7.1569467	coordinates_look_swapped_ch_lat_lon
jbuf	66124	dbgi_001841	canonical	dbgi_001841		Amaranthus retroflexus L.			7.1569366	46.792095	looks_swapped_ch_lat_lon	46.792095	7.1569366	coordinates_look_swapped_ch_lat_lon
jbuf	66125	dbgi_001844	canonical	dbgi_001844		Amaranthus albus L.			7.156929	46.792095	looks_swapped_ch_lat_lon	46.792095	7.156929	coordinates_look_swapped_ch_lat_lon
jbuf	66126	dbgi_001848	canonical	dbgi_001848		Amaranthus hypochondriacus L. 'Golden'			7.156922	46.7921	looks_swapped_ch_lat_lon	46.7921	7.156922	coordinates_look_swapped_ch_lat_lon
jbuf	66127	dbgi_001873	canonical	dbgi_001873		Amaranthus caudatus L. (fleurs rouges)			7.156914	46.7921	looks_swapped_ch_lat_lon	46.7921	7.156914	coordinates_look_swapped_ch_lat_lon
jbuf	66128	dbgi_001901	canonical	dbgi_001901		Chenopodium quinoa Willd.			7.156903	46.792103	looks_swapped_ch_lat_lon	46.792103	7.156903	coordinates_look_swapped_ch_lat_lon
jbuf	66129	dbgi_001836	canonical	dbgi_001836		Amaranthus hypochondriacus L. 'Mana de Montana'			7.1568933	46.792103	looks_swapped_ch_lat_lon	46.792103	7.1568933	coordinates_look_swapped_ch_lat_lon
jbuf	66130	dbgi_001905	canonical	dbgi_001905		Amaranthus cruentus L.			7.156887	46.792107	looks_swapped_ch_lat_lon	46.792107	7.156887	coordinates_look_swapped_ch_lat_lon
jbuf	66131	dbgi_001867	canonical	dbgi_001867		Chenopodium botrys L.			7.1568794	46.79211	looks_swapped_ch_lat_lon	46.79211	7.1568794	coordinates_look_swapped_ch_lat_lon
jbuf	66132	dbgi_001896	canonical	dbgi_001896		Chenopodium giganteum D. Don			7.156873	46.79211	looks_swapped_ch_lat_lon	46.79211	7.156873	coordinates_look_swapped_ch_lat_lon
jbuf	66133	dbgi_001845	canonical	dbgi_001845		Chenopodium album L.			7.15687	46.79211	looks_swapped_ch_lat_lon	46.79211	7.15687	coordinates_look_swapped_ch_lat_lon
jbuf	66134	dbgi_001830	canonical	dbgi_001830		Blitum virgatum L.			7.1568656	46.792114	looks_swapped_ch_lat_lon	46.792114	7.1568656	coordinates_look_swapped_ch_lat_lon
jbuf	66135	dbgi_001910	canonical	dbgi_001910		Blitum capitatum L.			7.156861	46.792114	looks_swapped_ch_lat_lon	46.792114	7.156861	coordinates_look_swapped_ch_lat_lon
jbuf	66136	dbgi_001859	canonical	dbgi_001859		Atriplex hortensis L.			7.1568575	46.792114	looks_swapped_ch_lat_lon	46.792114	7.1568575	coordinates_look_swapped_ch_lat_lon
jbuf	66137	dbgi_001885	canonical	dbgi_001885		Beta vulgaris L. subsp. vulgaris Sugar beet Group			7.156855	46.792114	looks_swapped_ch_lat_lon	46.792114	7.156855	coordinates_look_swapped_ch_lat_lon
jbuf	66138	dbgi_001849	canonical	dbgi_001849		Beta vulgaris L. subsp. vulgaris Mangel Group			7.156853	46.792114	looks_swapped_ch_lat_lon	46.792114	7.156853	coordinates_look_swapped_ch_lat_lon
jbuf	66139	dbgi_001804	canonical	dbgi_001804		Beta vulgaris L. subsp. vulgaris Red beetroot Group			7.156852	46.792114	looks_swapped_ch_lat_lon	46.792114	7.156852	coordinates_look_swapped_ch_lat_lon
jbuf	66140	dbgi_001890	canonical	dbgi_001890		Beta vulgaris L. subsp. vulgaris Swiss chard Group			7.15685	46.792118	looks_swapped_ch_lat_lon	46.792118	7.15685	coordinates_look_swapped_ch_lat_lon
jbuf	66141	dbgi_001909	canonical	dbgi_001909		Beta vulgaris L. subsp. vulgaris Spinach beet Group			7.156848	46.792118	looks_swapped_ch_lat_lon	46.792118	7.156848	coordinates_look_swapped_ch_lat_lon
jbuf	66142	dbgi_001832	canonical	dbgi_001832		Beta vulgaris subsp. maritima (L.) Arcang.			7.1568446	46.792118	looks_swapped_ch_lat_lon	46.792118	7.1568446	coordinates_look_swapped_ch_lat_lon
jbuf	66143	dbgi_001869	canonical	dbgi_001869		Mesembryanthemum crystallinum L.			7.156834	46.792126	looks_swapped_ch_lat_lon	46.792126	7.156834	coordinates_look_swapped_ch_lat_lon
jbuf	66144	dbgi_001806	canonical	dbgi_001806		Dorotheanthus bellidiformis (Burm. ) N.E. Br.			7.1568246	46.79212	looks_swapped_ch_lat_lon	46.79212	7.1568246	coordinates_look_swapped_ch_lat_lon
jbuf	66145	dbgi_001829	canonical	dbgi_001829		Tetragonia echinata Aiton			7.1568193	46.79213	looks_swapped_ch_lat_lon	46.79213	7.1568193	coordinates_look_swapped_ch_lat_lon
jbuf	66146	dbgi_001815	canonical	dbgi_001815		Tetragonia tetragonioides (Pall.) Kuntze			7.1568136	46.79213	looks_swapped_ch_lat_lon	46.79213	7.1568136	coordinates_look_swapped_ch_lat_lon
jbuf	66147	dbgi_001814	canonical	dbgi_001814		Phytolacca americana L.			7.156796	46.792137	looks_swapped_ch_lat_lon	46.792137	7.156796	coordinates_look_swapped_ch_lat_lon
jbuf	66148	dbgi_001907	canonical	dbgi_001907		Mirabilis longiflora L.			7.156778	46.79214	looks_swapped_ch_lat_lon	46.79214	7.156778	coordinates_look_swapped_ch_lat_lon
jbuf	66149	dbgi_001919	canonical	dbgi_001919		Mirabilis jalapa L. (fleurs roses)			7.1567707	46.792145	looks_swapped_ch_lat_lon	46.792145	7.1567707	coordinates_look_swapped_ch_lat_lon
jbuf	66150	dbgi_001927	canonical	dbgi_001927		Portulaca grandiflora Hook.			7.156705	46.79217	looks_swapped_ch_lat_lon	46.79217	7.156705	coordinates_look_swapped_ch_lat_lon
jbuf	66151	dbgi_001926	canonical	dbgi_001926		Cistanthe grandiflora (Lindl.) Schltdl.			7.156707	46.792175	looks_swapped_ch_lat_lon	46.792175	7.156707	coordinates_look_swapped_ch_lat_lon
jbuf	66152	dbgi_001928	canonical	dbgi_001928		aaunknown			7.156693	46.792187	looks_swapped_ch_lat_lon	46.792187	7.156693	coordinates_look_swapped_ch_lat_lon
jbuf	66153	dbgi_001916	canonical	dbgi_001916		aaunknown			7.1571693	46.792194	looks_swapped_ch_lat_lon	46.792194	7.1571693	coordinates_look_swapped_ch_lat_lon
jbuf	66154	dbgi_001920	canonical	dbgi_001920		Lablab purpureus (L.) Sweet subsp. purpureus			7.157173	46.7922	looks_swapped_ch_lat_lon	46.7922	7.157173	coordinates_look_swapped_ch_lat_lon
jbuf	66155	dbgi_001924	canonical	dbgi_001924		Securigera varia (L.) Lassen			7.1571817	46.79219	looks_swapped_ch_lat_lon	46.79219	7.1571817	coordinates_look_swapped_ch_lat_lon
jbuf	66156	dbgi_001921	canonical	dbgi_001921		Hippocrepis emerus (L.) Lassen			7.157183	46.7922	looks_swapped_ch_lat_lon	46.7922	7.157183	coordinates_look_swapped_ch_lat_lon
jbuf	66157	dbgi_001932	canonical	dbgi_001932		Glycine max (L.) Merr. (graines noires)			7.1571946	46.792236	looks_swapped_ch_lat_lon	46.792236	7.1571946	coordinates_look_swapped_ch_lat_lon
jbuf	66158	dbgi_001929	canonical	dbgi_001929		Vigna angularis (Willd.) Ohwi et Ohashi var. angularis			7.157199	46.792236	looks_swapped_ch_lat_lon	46.792236	7.157199	coordinates_look_swapped_ch_lat_lon
jbuf	66159	dbgi_001931	canonical	dbgi_001931		Vigna radiata (L.) R. Wilczek var. radiata			7.1572003	46.79224	looks_swapped_ch_lat_lon	46.79224	7.1572003	coordinates_look_swapped_ch_lat_lon
jbuf	66160	dbgi_001922	canonical	dbgi_001922		Phaseolus vulgaris subsp. vulgaris var. nanus Asch. (gousses vertes)			7.157206	46.792244	looks_swapped_ch_lat_lon	46.792244	7.157206	coordinates_look_swapped_ch_lat_lon
jbuf	66161	dbgi_001930	canonical	dbgi_001930		Phaseolus vulgaris L. subsp. vulgaris var. vulgaris (gousses vertes)			7.157204	46.79225	looks_swapped_ch_lat_lon	46.79225	7.157204	coordinates_look_swapped_ch_lat_lon
jbuf	66162	dbgi_001933	canonical	dbgi_001933		Amphicarpaea bracteata (L.) Fernald			7.157205	46.79226	looks_swapped_ch_lat_lon	46.79226	7.157205	coordinates_look_swapped_ch_lat_lon
jbuf	66163	dbgi_001934	canonical	dbgi_001934		Phaseolus coccineus L. (graines blanches)			7.1572123	46.792255	looks_swapped_ch_lat_lon	46.792255	7.1572123	coordinates_look_swapped_ch_lat_lon
jbuf	66164	dbgi_001925	canonical	dbgi_001925		Desmodium canadense DC.			7.1572065	46.792263	looks_swapped_ch_lat_lon	46.792263	7.1572065	coordinates_look_swapped_ch_lat_lon
jbuf	66165	dbgi_001915	canonical	dbgi_001915		Indigofera gerardiana Graham			7.1572127	46.792267	looks_swapped_ch_lat_lon	46.792267	7.1572127	coordinates_look_swapped_ch_lat_lon
jbuf	66166	dbgi_001937	canonical	dbgi_001937		Hedysarum hedysaroides (L.) Schinz et Thell.			7.15718	46.792156	looks_swapped_ch_lat_lon	46.792156	7.15718	coordinates_look_swapped_ch_lat_lon
jbuf	66167	dbgi_001923	canonical	dbgi_001923		Onobrychis viciifolia Scop.			7.1571813	46.79216	looks_swapped_ch_lat_lon	46.79216	7.1571813	coordinates_look_swapped_ch_lat_lon
jbuf	66168	dbgi_001914	canonical	dbgi_001914		Basella alba L.			7.1567364	46.79216	looks_swapped_ch_lat_lon	46.79216	7.1567364	coordinates_look_swapped_ch_lat_lon
jbuf	66169	dbgi_001917	canonical	dbgi_001917		Talinum paniculatum (Jacq.) Gaertn.			7.1567206	46.792168	looks_swapped_ch_lat_lon	46.792168	7.1567206	coordinates_look_swapped_ch_lat_lon
jbuf	66170	dbgi_001936	canonical	dbgi_001936		Portulaca oleracea L. subsp. oleracea			7.1567097	46.792183	looks_swapped_ch_lat_lon	46.792183	7.1567097	coordinates_look_swapped_ch_lat_lon
jbuf	66171	dbgi_001935	canonical	dbgi_001935		Anthyllis vulneraria subsp. alpestris (Schult.) Asch. et Graebn.			7.157171	46.79218	looks_swapped_ch_lat_lon	46.79218	7.157171	coordinates_look_swapped_ch_lat_lon
jbuf	66172	dbgi_002370	canonical	dbgi_002370		Glycyrrhiza echinata L.			7.157177	46.792168	looks_swapped_ch_lat_lon	46.792168	7.157177	coordinates_look_swapped_ch_lat_lon
jbuf	66173	dbgi_002323	canonical	dbgi_002323		Galega officinalis L.			7.1571956	46.792168	looks_swapped_ch_lat_lon	46.792168	7.1571956	coordinates_look_swapped_ch_lat_lon
jbuf	66174	dbgi_002376	canonical	dbgi_002376		Melilotus albus Medik.			7.1572013	46.792175	looks_swapped_ch_lat_lon	46.792175	7.1572013	coordinates_look_swapped_ch_lat_lon
jbuf	66175	dbgi_002294	canonical	dbgi_002294		Medicago sativa L.			7.157221	46.792202	looks_swapped_ch_lat_lon	46.792202	7.157221	coordinates_look_swapped_ch_lat_lon
jbuf	66176	dbgi_002341	canonical	dbgi_002341		Ononis repens L.			7.157215	46.79221	looks_swapped_ch_lat_lon	46.79221	7.157215	coordinates_look_swapped_ch_lat_lon
jbuf	66177	dbgi_002310	canonical	dbgi_002310		Lespedeza thunbergii (DC.) Nakai			7.1572423	46.79226	looks_swapped_ch_lat_lon	46.79226	7.1572423	coordinates_look_swapped_ch_lat_lon
jbuf	66178	dbgi_002346	canonical	dbgi_002346		Gleditschia triacanthos L.			7.1572213	46.792347	looks_swapped_ch_lat_lon	46.792347	7.1572213	coordinates_look_swapped_ch_lat_lon
jbuf	66179	dbgi_002382	canonical	dbgi_002382		Laburnum anagyroides Medik.			7.157203	46.7924	looks_swapped_ch_lat_lon	46.7924	7.157203	coordinates_look_swapped_ch_lat_lon
jbuf	66180	dbgi_002338	canonical	dbgi_002338		Albizia julibrissin Durazz.			7.1572084	46.792427	looks_swapped_ch_lat_lon	46.792427	7.1572084	coordinates_look_swapped_ch_lat_lon
jbuf	66181	dbgi_002280	canonical	dbgi_002280		Trifolium fragiferum L.			7.157199	46.79244	looks_swapped_ch_lat_lon	46.79244	7.157199	coordinates_look_swapped_ch_lat_lon
jbuf	66182	dbgi_002283	canonical	dbgi_002283		Trifolium medium L.			7.157191	46.79243	looks_swapped_ch_lat_lon	46.79243	7.157191	coordinates_look_swapped_ch_lat_lon
jbuf	66183	dbgi_002367	canonical	dbgi_002367		Trifolium rubens L.			7.1571856	46.792446	looks_swapped_ch_lat_lon	46.792446	7.1571856	coordinates_look_swapped_ch_lat_lon
jbuf	66184	dbgi_002336	canonical	dbgi_002336		Trifolium pannonicum Jacq.			7.157183	46.79244	looks_swapped_ch_lat_lon	46.79244	7.157183	coordinates_look_swapped_ch_lat_lon
jbuf	66185	dbgi_002307	canonical	dbgi_002307		Trifolium pratense L. subsp. pratense			7.157175	46.792442	looks_swapped_ch_lat_lon	46.792442	7.157175	coordinates_look_swapped_ch_lat_lon
jbuf	66186	dbgi_002293	canonical	dbgi_002293		Lathyrus vernus ( L. ) Bernh. subsp. vernus			7.1571712	46.792442	looks_swapped_ch_lat_lon	46.792442	7.1571712	coordinates_look_swapped_ch_lat_lon
jbuf	66187	dbgi_002337	canonical	dbgi_002337		Lathyrus linifolius (Reichard) B¤ssler			7.1571712	46.792446	looks_swapped_ch_lat_lon	46.792446	7.1571712	coordinates_look_swapped_ch_lat_lon
jbuf	66188	dbgi_002391	canonical	dbgi_002391		Astragalus boeticus L.			7.15719	46.792164	looks_swapped_ch_lat_lon	46.792164	7.15719	coordinates_look_swapped_ch_lat_lon
jbuf	66189	dbgi_002333	canonical	dbgi_002333		Cicer arietinum L. (graines noires)			7.1571937	46.792168	looks_swapped_ch_lat_lon	46.792168	7.1571937	coordinates_look_swapped_ch_lat_lon
jbuf	66190	dbgi_002296	canonical	dbgi_002296		Lotus corniculatus L.			7.157216	46.7922	looks_swapped_ch_lat_lon	46.7922	7.157216	coordinates_look_swapped_ch_lat_lon
jbuf	66191	dbgi_002254	canonical	dbgi_002254		Ononis spinosa L. s.l.			7.157224	46.792206	looks_swapped_ch_lat_lon	46.792206	7.157224	coordinates_look_swapped_ch_lat_lon
jbuf	66192	dbgi_002306	canonical	dbgi_002306		Caragana arborescens Lam.			7.157242	46.792236	looks_swapped_ch_lat_lon	46.792236	7.157242	coordinates_look_swapped_ch_lat_lon
jbuf	66193	dbgi_002332	canonical	dbgi_002332		Cladrastis kentukea (Dum. Cours.) Rudd			7.1572313	46.792297	looks_swapped_ch_lat_lon	46.792297	7.1572313	coordinates_look_swapped_ch_lat_lon
jbuf	66194	dbgi_002286	canonical	dbgi_002286		Amorpha fruticosa L.			7.157201	46.792374	looks_swapped_ch_lat_lon	46.792374	7.157201	coordinates_look_swapped_ch_lat_lon
jbuf	66195	dbgi_002316	canonical	dbgi_002316		Petteria ramentacea C. Presl			7.1571765	46.792416	looks_swapped_ch_lat_lon	46.792416	7.1571765	coordinates_look_swapped_ch_lat_lon
jbuf	66196	dbgi_002299	canonical	dbgi_002299		Cytisophyllum sessilifolium (L.) O. Lang			7.1571507	46.79243	looks_swapped_ch_lat_lon	46.79243	7.1571507	coordinates_look_swapped_ch_lat_lon
