backup_kind	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.taxon_name_unified	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126121855	2026-01-29T15:12:43.348Z					74454	1		0				Centaurium erythraea	0	Root		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_04.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_01.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_05.jpg		droguier_jbn		drog_000403			Gentiana_lutea_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126121855"", ""date_created"": ""2026-01-29T15:12:43.348Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74454, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Centaurium erythraea"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000403_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000403"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Gentiana_lutea_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126135854	2026-01-29T15:12:43.968Z					74471	1		0				Krameria lappacea	0	Root		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_04.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_01.jpg	DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_05.jpg		droguier_jbn		drog_000411			Gentiana_lutea_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126135854"", ""date_created"": ""2026-01-29T15:12:43.968Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74471, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000411_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000411"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Gentiana_lutea_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126140141	2026-01-29T15:12:44.007Z					74472	1		1				Krameria lappacea	0	Fruit		DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_04.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_01.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_05.jpg		droguier_jbn		drog_000436			Juniperus_communis_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126140141"", ""date_created"": ""2026-01-29T15:12:44.007Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74472, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Fruit"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000436_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000436"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus_communis_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126140456	2026-01-29T15:12:44.048Z					74473	1		1				Krameria lappacea	0	Fruit		DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_04.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_01.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_05.jpg		droguier_jbn		drog_000380			Juniperus_communis_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126140456"", ""date_created"": ""2026-01-29T15:12:44.048Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74473, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Fruit"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000380_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000380"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus_communis_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126140703	2026-01-29T15:12:44.106Z					74474	1		1				Krameria lappacea	0	Fruit		DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_04.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_03.jpg		DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_01.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_05.jpg		droguier_jbn		drog_000418			Juniperus_communis_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126140703"", ""date_created"": ""2026-01-29T15:12:44.106Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74474, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Fruit"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000418"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus_communis_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126140834	2026-01-29T15:12:44.164Z					74475	1		1				Krameria lappacea	0	Fruit		DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_04.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_03.jpg		DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_01.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_05.jpg		droguier_jbn		drog_000410			Juniperus_communis_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126140834"", ""date_created"": ""2026-01-29T15:12:44.164Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74475, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Fruit"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000410_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000410"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus_communis_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126140935	2026-01-29T15:12:44.218Z					74476	1		1				Krameria lappacea	0	Fruit		DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_04.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_03.jpg		DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_01.jpg	DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_05.jpg		droguier_jbn		drog_000409			Juniperus_communis_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126140935"", ""date_created"": ""2026-01-29T15:12:44.218Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74476, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 0, ""observation_subject"": ""Fruit"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000418_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Juniperus_communis_L_drog_000409_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000409"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Juniperus_communis_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121094628	2026-01-29T15:12:49.765Z					74631	0		1				Juglans regia	0	Flower		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_04.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_03.jpg		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_02.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_01.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_05.jpg		droguier_jbn		drog_000189			Sambucus_nigra_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121094628"", ""date_created"": ""2026-01-29T15:12:49.765Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74631, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Juglans regia"", ""no_name_on_list"": 0, ""observation_subject"": ""Flower"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000189_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000189"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Sambucus_nigra_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121094853	2026-01-29T15:12:49.804Z					74632	0		1				Juglans regia	0	Flower		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_04.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_03.jpg		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_02.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_01.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_05.jpg		droguier_jbn		drog_000228			Sambucus_nigra_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121094853"", ""date_created"": ""2026-01-29T15:12:49.804Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74632, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Juglans regia"", ""no_name_on_list"": 0, ""observation_subject"": ""Flower"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000228_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000228"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Sambucus_nigra_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121095142	2026-01-29T15:12:49.835Z					74633	0		1				Juglans regia	0	Flower		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_04.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_03.jpg		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_02.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_01.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_05.jpg		droguier_jbn		drog_000233			Sambucus_nigra_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121095142"", ""date_created"": ""2026-01-29T15:12:49.835Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74633, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Juglans regia"", ""no_name_on_list"": 0, ""observation_subject"": ""Flower"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000233_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000233"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Sambucus_nigra_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_name_proposition_clear				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260121095312	2026-01-29T15:12:49.865Z					74634	0		1				Juglans regia	0	Flower		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_04.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_03.jpg		DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_02.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_01.jpg	DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_05.jpg		droguier_jbn		drog_000299			Sambucus_nigra_L						053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260121095312"", ""date_created"": ""2026-01-29T15:12:49.865Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74634, ""inat_upload"": 0, ""ipen"": null, ""is_wild"": 1, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Juglans regia"", ""no_name_on_list"": 0, ""observation_subject"": ""Flower"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Sambucus_nigra_L_drog_000299_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000299"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": ""Sambucus_nigra_L"", ""taxon_name_final"": null, ""taxon_name_unified"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
